,rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrez,symbol
3209,AT1G79230,986.325690778029,-0.0722895707982117,0.100140385034567,-0.72188229327517,0.470366848495294,0.629661600966386,844264,ATMST1
3210,AT1G79270,1220.01060534645,0.553831064568735,0.364577362920499,1.5191043682257,0.128736227380598,0.252600460459611,844267,ECT8
3211,AT1G79280,627.972894207283,0.974865821191129,0.265843596187622,3.66706527887587,0.000245350176120305,0.00162648782117189,844268,AtTPR
3212,AT1G79310,2.02318219106935,0.188943921410009,1.31622015977425,0.143550393151868,0.885855515337177,0.933753344531445,844269,AtMC7
3213,AT1G79320,1.90930147786127,-0.000362610267428336,0.734309002348918,-0.000493811551088728,0.999605995403453,0.999821322726902,844270,AtMC6
3214,AT1G79340,2212.01989736051,0.328395660807812,0.164966294976045,1.99068337477966,0.046515707604132,0.117443498316496,844272,AtMC4
3215,AT1G79350,507.376948109287,0.678290907304449,0.129939260386905,5.22006132161121,1.78863896975352e-07,3.31638719634481e-06,844273,EMB1135
3216,AT1G79360,10.0051105661458,-1.21969249767327,0.597487801584688,-2.04136803201394,0.0412142595001076,0.106863102934071,844274,ATOCT2
3217,AT1G79380,2064.3328600522,0.713609053583921,0.154838071465971,4.60874413396934,4.05108501005692e-06,4.94960353225424e-05,844276,RGLG4
3218,AT1G79400,8.73412756890245,-0.198575560718461,0.413822886040221,-0.479856400931778,0.631329504830844,0.761015467136453,844278,ATCHX2
3219,AT1G79410,72.2572041402732,-0.0197999740706656,0.389904109905386,-0.0507816500715271,0.95949951313062,0.977696229000158,844279,AtOCT5
3220,AT1G79420,18.3779503451441,-0.181686363974484,0.362669009790854,-0.500970193398271,0.616392100315928,0.749737815573938,844280,BDR2
3221,AT1G79430,131.888908020203,-0.699121013242018,0.160493915768075,-4.35605929294102,1.32424918611139e-05,0.000136734948001396,844281,APL
3222,AT1G79440,886.615986333581,0.669309050795303,0.520607414233346,1.28563103885283,0.198571858898169,0.346427455426291,844282,ALDH5F1
3223,AT1G79450,314.559777452873,0.529177423195586,0.431359821501246,1.2267656763996,0.219910674923954,0.371931843216874,844283,ALIS5
3224,AT1G79460,171.770902723914,0.131810546079595,0.283953583350703,0.464197509058372,0.642506245694992,0.769561226969062,844284,ATKS
3225,AT1G79490,57.1461572336714,0.30663324865843,0.290459723859328,1.0556825042185,0.291113293047667,0.45436692167685,844287,EMB2217
3226,AT1G79500,151.962049219092,-0.484130495138249,0.328186492926309,-1.4751688615258,0.140167150753507,0.268849992507532,844288,AtkdsA1
3227,AT1G79530,102.921201287527,-0.327665721270971,0.156117370433026,-2.0988421747184,0.0358308156635615,0.0958374257227532,844291,GAPCP-1
3228,AT1G79550,2923.24203623656,0.324806081484985,0.214365491549594,1.51519761477019,0.129722366953728,0.254036271812932,844293,PGK
3229,AT1G79560,354.402678011678,0.0506064986062479,0.37085170806192,0.136460200953957,0.891457485220028,0.936798234382862,844294,EMB1047
3230,AT1G79570,785.637463441197,0.949757747209773,0.124943571184782,7.60149352386568,2.92732424331038e-14,2.34494639112307e-12,844295,RAF20
3231,AT1G79590,511.991278137123,-0.273166488533498,0.202033117530343,-1.35208767687541,0.176347269015616,0.317693325903255,844297,ATSYP52
3232,AT1G79600,2431.55028777453,0.290818885582286,0.164177929617093,1.77136406982689,0.0765001794507121,0.172119543776911,844298,ABC1K3
3233,AT1G79610,371.302074203129,0.841738946006264,0.143364267363143,5.87133015421571,4.32312353324246e-09,1.27488739375901e-07,844299,ATNHX6
3234,AT1G79620,28.6835608334104,0.801148918737443,0.23776482955827,3.3695013691716,0.000753043170547289,0.00418275037921993,844301,VRLK1
3235,AT1G79650,290.446722414282,0.312442426930695,0.09488803278895,3.29274849259051,0.000992131817986119,0.00529321187174043,844304,AtAO1
3236,AT1G79670,284.290496636425,0.247276979589013,0.23097066654888,1.07059906473743,0.284349744190488,0.446913564124733,844306,RFO1
3237,AT1G79680,239.679505304068,0.199610378482445,0.260536814956027,0.7661503750099,0.443586832013515,0.605025962629294,844307,ATWAKL10
3238,AT1G79690,644.801600874393,0.254737545159392,0.0964482860268582,2.64118270684929,0.00826171523066762,0.0301369969889679,844308,AtND
3239,AT1G79700,141.550524677675,-0.804056208922738,0.624942874844559,-1.28660753052466,0.198231117615388,0.345942588128764,844309,WRI4
3240,AT1G79730,587.054204821264,0.478545060045562,0.106241046029444,4.50433309846117,6.65817017334105e-06,7.61541177302855e-05,844312,ELF7
3241,AT1G79750,1943.33185158716,0.54103121245686,0.170276748189171,3.17736401599469,0.00148620367549693,0.0073605172588853,844314,ATNADP-ME4
3242,AT1G79760,6.88228423114855,-0.558358158923748,0.546360950780916,-1.02195839238819,0.30680059356304,0.471158848423381,844315,DTA4
3243,AT1G79780,6.09837094989531,1.73461743017832,0.553567321628199,3.13352570212475,0.00172719791238684,0.00835311587529524,844317,CASPL3A2
3244,AT1G79790,506.425654916835,-0.271392009716158,0.163042829251716,-1.6645442854599,0.096003708753841,0.203528601687842,844318,AtcpFHy1
3245,AT1G79800,0.791982038254445,0.910163329417955,1.52292211512467,0.597642729315442,0.550078346725676,0.698304379647318,844319,AtENODL7
3246,AT1G79810,233.525065350288,-0.139649995861256,0.110258252806775,-1.26657181939922,0.205308434166511,0.354483788857714,844320,ATPEX2
3247,AT1G79820,98.7808566685813,0.573166687549026,0.207464801451677,2.762717740737,0.00573223136321375,0.0223654489373425,844321,SGB1
3248,AT1G79830,1426.87450184888,0.69633976667115,0.133046138984482,5.23382168010427,1.66040645920937e-07,3.11029709948326e-06,844322,GC5
3249,AT1G79840,57.9117874707773,1.0320560757573,0.4561381062271,2.2625956079264,0.0236606291292559,0.0692961493531551,844323,GL2
3250,AT1G79870,589.128900160671,-0.249705930859641,0.103301586186289,-2.4172516616476,0.0156382009193362,0.0500717918680314,844326,HPPR2
3251,AT1G79880,151.864819324579,0.496997206199263,0.175366230070218,2.8340530899265,0.00459616955863067,0.018651523560565,844327,AtLa2
3252,AT1G79900,72.6248030634089,0.0446406505485897,0.553826740410722,0.0806039999359437,0.935756885069775,0.963691884795181,844329,ATMBAC2
3253,AT1G79910,16.8025824533357,0.435239180395108,0.282896040440121,1.53851280391898,0.12392328032462,0.245719023676851,844330,ISTL8
3254,AT1G79920,1643.22897282132,0.327710837304359,0.22849033910489,1.43424373471616,0.151502720474471,0.285203677092132,844332,AtHsp70-15
3255,AT1G79930,1426.64514773243,0.862964163156195,0.14882486762226,5.79852128843499,6.69022112988003e-09,1.89676809871464e-07,844333,AtHsp70-14
3256,AT1G79940,935.348962829187,0.666867606684476,0.130371438988007,5.11513573725164,3.13515419943e-07,5.41069282006551e-06,844334,ATERDJ2A
3257,AT1G79950,274.115950693403,0.729326810835977,0.162473201594757,4.48890526977535,7.15901218078877e-06,8.13336149203692e-05,844335,RTEL1
3258,AT1G80000,984.094427744478,0.310287046579935,0.113703122000014,2.72892283977827,0.00635415697172147,0.0242946858275447,844340,BTZ1
3259,AT1G80010,419.482397207569,-0.10700710545176,0.127811479871202,-0.837226089233872,0.402465495348885,0.567382080957417,844341,FRS8
3260,AT1G80030,767.920456148084,-0.239090947332502,0.228033732545641,-1.0484893820902,0.294413191748891,0.457992246383471,844343,DJA7
3261,AT1G80050,128.394951216215,-0.64051815939189,0.290075545969827,-2.20810808870637,0.0272367392892249,0.0771404126770808,844345,APT2
3262,AT1G80070,1749.03204499124,0.640093824007472,0.173512342812201,3.68903914057727,0.000225102590243796,0.00151735076507972,844347,EMB14
3263,AT1G80080,48.9969479938924,-0.542596024156234,0.245009028698129,-2.21459603770258,0.0267878042354432,0.0761626922434924,844348,AtRLP17
3264,AT1G80110,94.5706489589345,0.276592879960012,0.23242500548406,1.19003064831155,0.234034346222935,0.388950781814035,844351,ATPP2-B11
3265,AT1G80160,433.770904477177,-0.690847717677316,0.637725331285388,-1.08329979034211,0.278675378339413,0.440162035522975,844356,GLYI7
3266,AT1G80180,1819.21382242518,-0.17298719691857,0.313833457353343,-0.551206994873733,0.581491785554077,0.722219289686368,844358,MASS1
3267,AT1G80190,127.41547153049,-0.340368456505541,0.308280329565598,-1.10408749395447,0.269555185695559,0.430042814722441,844359,PSF1
3268,AT1G80210,267.005328245579,0.799170753275636,0.135185277909467,5.91167001047876,3.38656475859354e-09,1.03042313628532e-07,844361,AtBRCC36A
3269,AT1G80260,319.222386154947,0.450302601238596,0.209996707702256,2.14433171912894,0.0320063170265535,0.0875329266447042,844366,emb1427
3270,AT1G80270,89.2917185786887,-0.120663071256403,0.40688070781564,-0.296556383575396,0.766805214390441,0.858463690478437,844367,PPR596
3271,AT1G80300,1431.72803793599,-0.0819368307110207,0.254970830032353,-0.32135766550481,0.747939361063854,0.844638139379486,844370,ATNTT1
3272,AT1G80340,1.20007309137502,1.8013743209835,1.61819424813048,1.11320029907698,0.265622414264389,0.425741862909649,844374,ATGA3OX2
3273,AT1G80350,280.609058853623,-0.206319707135951,0.113132259822739,-1.82370357897229,0.0681968974988383,0.157656569944581,844375,AAA1
3274,AT1G80360,850.844406131476,0.0964817675895639,0.204865548290863,0.470951648017369,0.637675264152254,0.765459077280306,844376,ISS1
3275,AT1G80370,19.9398394694718,-0.953954853517494,0.396380777051018,-2.40666275649062,0.0160990287083032,0.0512864068568636,844377,CYCA2;4
3276,AT1G80380,1915.56802484156,-0.781465684496917,0.160281235434927,-4.87559059784129,1.08483392562958e-06,1.5889499034371e-05,844378,GLYK
3277,AT1G80410,1061.33383119727,0.233494536946716,0.12791011379313,1.82545797218466,0.0679319478586429,0.157242080422197,844381,EMB2753
3278,AT1G80420,475.695135951454,0.309066308299278,0.284627399264976,1.08586281256623,0.277539691611756,0.438943917534342,844382,ATXRCC1
3279,AT1G80440,3851.31523939026,0.496492077074876,0.276097460346355,1.7982493444599,0.0721375031450735,0.164521902555422,844383,KFB20
3280,AT1G80460,1643.28271933444,-0.0316518974471916,0.161239213640097,-0.196303968077158,0.844372255740067,0.909123969779958,844385,GLI1
3281,AT1G80480,908.489883948497,0.537136962891538,0.382638272786451,1.40377218143913,0.160386700293429,0.297132998664279,844387,PTAC17
3282,AT1G80490,901.483030592897,0.875572069319317,0.103441973929674,8.46437897554605,2.5752117449619e-17,3.56788298929343e-15,844388,TPR1
3283,AT1G80500,638.189554191292,-0.31652016131794,0.112897385246335,-2.80360931856227,0.00505340976599593,0.0201669499520153,844389,TRAPPC2
3284,AT1G80510,337.919132810329,0.296340243853018,0.138413895406497,2.14097177875616,0.0322763139554454,0.0881059380575596,844390,AtAvt6E
3285,AT1G80560,408.820566586969,-0.35464488810361,0.14413604994361,-2.4604870762197,0.0138748569059659,0.0455580895485948,844395,ATIMD2
3286,AT1G80590,23.7561288378978,2.76474993928439,0.514435193952583,5.37434058125351,7.6863452761275e-08,1.59437382380238e-06,844398,ATWRKY66
3287,AT1G80600,920.995360397317,-0.347195489843641,0.167756751462385,-2.06963646361197,0.038486400730111,0.101413507378423,844399,TUP5
3288,AT1G80620,296.206043771189,-0.304131812009959,0.135881014925891,-2.23822152179119,0.0252066128505184,0.0727659276271339,844401,uS15my
3289,AT1G80650,174.535747840462,-0.0707888331729835,0.1876877058451,-0.377162866657905,0.706052574089092,0.8146675128121,844404,RTL1
3290,AT1G80670,357.976976276714,-0.0215773352869017,0.100003007698426,-0.215766863252467,0.82916947918752,0.899673179661586,844406,RAE1
3291,AT1G80680,415.4857549636,0.468585447744363,0.135494592549707,3.45833319933015,0.000543528719785005,0.00317933992781303,844407,MOS3
3292,AT1G80710,18.812343137244,0.197356790005434,0.374489867060761,0.527001682460509,0.598192420115877,0.735441562801173,844410,DRS1
3293,AT1G80730,1.79954756047006,-2.13708731000824,1.04769417606497,-2.0398006964541,0.0413701804361335,0.107179078540231,844412,ATZFP1
3294,AT1G80750,367.348442535133,-0.443623495929547,0.187763026086607,-2.36267760046072,0.0181434457095933,0.0563513346368503,844414,RPL7A
3295,AT1G80760,209.952116863219,-1.5775306141072,0.449655287019808,-3.50831105436931,0.000450961441662924,0.00271947155718384,844415,NIP6
3296,AT1G80770,527.996948624936,0.111065069131898,0.188594736598461,0.588908636238175,0.555922564054761,0.702269008228748,844416,PDE318
3297,AT1G80780,651.265837267037,0.506830416433118,0.157176249566365,3.22459924976844,0.00126149121164896,0.00644466370626508,844417,CAF1j
3298,AT1G80790,552.585249031392,0.0441371993129414,0.115637240052282,0.381686723870149,0.702693748703477,0.812186271541452,844418,FDM5
3299,AT1G80810,179.690258165991,0.411217423477126,0.157439993487688,2.6118993933348,0.00900407468988634,0.0322576529010332,844420,AtPDS5D
3300,AT1G80820,48.2649280853209,-0.610727675239092,0.301643697072525,-2.02466579333913,0.0429016933519186,0.110093629271215,844421,ATCCR2
3301,AT1G80830,402.872531046135,-0.726771310166686,0.308737558638988,-2.35401003159616,0.0185721098712129,0.0574533082927889,844422,ATNRAMP1
3302,AT1G80840,856.967103540413,-0.234037565902069,0.462683699820383,-0.505826260991956,0.612978621337487,0.747070874104759,844423,ATWRKY40
3303,AT1G80860,183.891034560164,-0.577895443606338,0.133316504419156,-4.33476294719967,1.45917277488791e-05,0.00014818187164837,844425,ATPLMT
3304,AT1G80890,56.3958205322522,-0.288242431250367,0.393588060727005,-0.73234546474288,0.463957735947904,0.623925582394016,844429,OEP9.2
3305,AT1G80900,96.5647006138167,0.493431250757509,0.197002696476457,2.50469287772656,0.012255776213945,0.0412187014071747,844430,ATMGT1
3306,AT1G80910,401.638764194603,0.278741758764035,0.124790180974825,2.23368342434144,0.0255039104000794,0.0734028798279786,844431,CCZ1b
3307,AT1G80920,6351.41202740721,-0.647462207954843,0.462720770340765,-1.3992503675122,0.161737917427685,0.298877995387507,844432,AtJ8
3308,AT1G80950,580.481544314181,0.125513388044695,0.158649156562849,0.791138073242595,0.428863423787765,0.591425589246318,844435,AtLPEAT1
3309,AT2G01070,205.979444228053,0.159004337000214,0.137488521089787,1.15649172556287,0.247480082148957,0.404281700382601,814637,7TM5
3310,AT2G01110,1379.00549917611,-0.282182697510797,0.14902368022377,-1.8935426711183,0.0582857391840803,0.140049798046041,814640,APG2
3311,AT2G01120,60.2572175569934,0.267502829704164,0.218041871401278,1.22684156022427,0.219882146850481,0.371931843216874,814641,ATORC4
3312,AT2G01140,1887.06672364395,0.239639216442217,0.0918818339071902,2.60812400288262,0.00910399676710606,0.0325078174910636,814643,AtFBA3
3313,AT2G01150,80.2675201345305,-0.141928016850771,0.35606403181941,-0.398602510131534,0.690186111767036,0.803599886686894,814644,RHA2B
3314,AT2G01170,320.77963362426,0.541828566586122,0.312898140919421,1.73164520886577,0.0833367516246224,0.183380811261493,814645,AtGABP
3315,AT2G01180,651.222037668976,0.521382233146431,0.364896138709572,1.42885105605737,0.153047047411425,0.28727619354348,814646,ATLPP1
3316,AT2G01190,824.543768837568,0.101709229078783,0.363791435355475,0.279581153358926,0.779798868136836,0.867016063503072,814647,PDE331
3317,AT2G01200,3.1384715636348,-0.325469433877163,1.28708210588714,-0.252873870585613,0.800365681631827,0.880704280986834,814648,IAA32
3318,AT2G01210,8.8628803415715,0.0175276804002785,0.432198652164328,0.0405546854727679,0.967650910166421,0.982120047678049,814649,ORPK1
3319,AT2G01250,3068.08477376412,-0.607470961811445,0.232500109793525,-2.61277709653951,0.00898098556362273,0.0322090988703876,814652,RPL7B
3320,AT2G01270,535.191902858454,0.373097726253253,0.145033380040455,2.57249556032676,0.0100968250926382,0.0353838625462497,814654,AtQSOX2
3321,AT2G01290,206.823162922152,-0.0158795082893651,0.369688484923377,-0.0429537541388565,0.965738398653041,0.981375181470977,814657,RPI2
3322,AT2G01320,693.920608327091,0.139202785898085,0.159658415116834,0.871878790705899,0.383274505285745,0.548470448027782,814660,ABCG7
3323,AT2G01330,126.323626051492,0.326294621108405,0.132635196305233,2.46009076171232,0.0138901883518328,0.0455812541639395,814661,AIP1-1
3324,AT2G01340,94.7632316782307,-1.32043296912702,0.358017845189575,-3.68817640480415,0.000225867042168375,0.00152113270312661,814662,At17.1
3325,AT2G01350,1030.0744936269,0.674591663978177,0.11262752454164,5.98958084823015,2.10382529439492e-09,6.76571787010595e-08,814663,QPT
3326,AT2G01390,19.3923459753437,0.317940441755839,0.445245829753126,0.714078427039118,0.475178684905476,0.633677053682592,814667,EMB3111
3327,AT2G01420,987.996472572089,-0.848094317484735,0.165757049517616,-5.11649018821733,3.11273469601033e-07,5.37807314654209e-06,814670,ATPIN4
3328,AT2G01430,5.7048439002443,-0.667970649417423,0.505827630089921,-1.32054994563796,0.186651472029016,0.330598635276367,814671,ATHB-17
3329,AT2G01440,388.727702552242,-0.123626456041215,0.158889721282826,-0.778064528297324,0.436530972942132,0.598291594782694,814672,RECG
3330,AT2G01450,1709.52226516874,0.653834601796439,0.309148546080343,2.11495286032016,0.0344339652218194,0.0927771306105014,814673,ATMPK17
3331,AT2G01470,780.09386723804,0.342899180624457,0.141436382332315,2.42440576441492,0.0153334622863527,0.0493254732339461,814675,ATSEC12
3332,AT2G01480,184.289185965114,0.728648703726958,0.143912171146879,5.0631485712441,4.12388216471727e-07,6.90836503471915e-06,814676,ESMD1
3333,AT2G01490,972.107932377357,-0.202152066418963,0.195375014271702,-1.0346874044899,0.300814920152597,0.464702095094079,814677,PAHX
3334,AT2G01505,66.9412901911617,-0.606977439874568,0.442057591413653,-1.37307321865805,0.169729585799562,0.309363978618117,28717514,CLE16
3335,AT2G01520,5.3198459560083,-1.7618081879007,0.94577015326065,-1.86282912589984,0.0624863108271565,0.147713115024359,814681,MLP328
3336,AT2G01530,17.0477718364892,1.79357077481508,0.788296090773574,2.27525011960291,0.0228909298224301,0.0676048120469652,814682,MLP329
3337,AT2G01540,701.490232999225,0.0527008463933721,0.25340858021877,0.207967884701753,0.835254043385376,0.903492610469383,814683,CAR10
3338,AT2G01570,1111.7348193,-0.210229558880959,0.121965226168499,-1.72368440977202,0.0847648309684157,0.18572552828757,814686,RGA
3339,AT2G01590,407.439136999152,-0.367646115791409,0.313333615934411,-1.17333760916469,0.240660446080693,0.396522734982168,814688,CRR3
3340,AT2G01600,1376.54482313269,0.578453890296229,0.129755070447187,4.45804459357656,8.2710697839626e-06,9.1975465053464e-05,814689,PICALM1a
3341,AT2G01620,208.693675605959,-0.290661785805711,0.143816579412139,-2.02105895574637,0.043273662488449,0.110807891607941,814691,MEE11
3342,AT2G01640,79.4978200008881,0.0957101521818531,0.168066258850271,0.569478685588643,0.569031331398389,0.712349569065545,814693,SAHY1
3343,AT2G01650,736.828896017805,0.149863328732851,0.141646758969852,1.05800746746876,0.290052037968972,0.453234688551312,814694,PUX2
3344,AT2G01660,28.0982793852671,-0.562446944602678,0.335118281546779,-1.67835351150237,0.0932781073239408,0.199245944559206,814695,PDLP6
3345,AT2G01670,2899.44968082145,0.433136119621113,0.184953690099622,2.34186254617473,0.0191877800839772,0.0590016202498513,814696,atnudt17
3346,AT2G01690,543.373875392235,0.682226227195531,0.103268206706214,6.60635300016766,3.9390301506299e-11,1.82679779343634e-09,814698,VAC1
3347,AT2G01710,362.020325427611,-0.0189212584152932,0.162433967247975,-0.11648584797789,0.907267501420253,0.945914580972773,814700,DNAJ2
3348,AT2G01720,935.881519160756,0.0317009610785529,0.150455899285981,0.210699355950788,0.833121877201023,0.902569186232976,814701,OST1a
3349,AT2G01730,8.61630694011472,1.03897768668163,0.41631473078698,2.49565439281383,0.0125725029145181,0.0420272635362547,814702,ATCPSF73-II
3350,AT2G01735,238.356782938513,0.0181916530774188,0.186827273634136,0.097371506437778,0.922431371751348,0.955198625032366,814703,RIE1
3351,AT2G01750,81.6855582632093,0.15923090288137,0.322452576679777,0.493811848306301,0.621439064690146,0.753524029512666,814705,ATMAP70-3
3352,AT2G01760,90.0047537762063,-0.591552342216594,0.240465062990216,-2.46003446347074,0.0138923674648494,0.0455816149662149,814707,ARR14
3353,AT2G01770,0.775753106909259,-1.91980367214088,1.29535152044816,-1.48207157812782,0.138321250372434,0.266139968876703,814708,ATVIT1
3354,AT2G01820,861.421647449184,0.0915188007568244,0.0889781379817829,1.02855378672412,0.303689403552577,0.467830340619561,814713,TMK3
3355,AT2G01830,90.5588697873543,0.0334182057637491,0.246454368471054,0.135595915670183,0.892140734454468,0.936988066768752,814714,AHK4
3356,AT2G01850,1640.35735418335,-0.461368206058407,0.449758407133194,-1.02581341169188,0.304979543082781,0.469227151457646,814716,ATXTH27
3357,AT2G01860,115.568852129249,-0.503039977065733,0.177471094429948,-2.83448963157376,0.00458989473478288,0.0186344989149525,814717,CYK8
3358,AT2G01880,1.74328177134403,4.36210266992938,1.1441068511887,3.81267070064064,0.000137473220276882,0.000995978869496624,814719,ATPAP7
3359,AT2G01890,201.264527429674,-0.000712366363861782,0.490237388717692,-0.00145310492478982,0.998840590423302,0.999484862048887,814720,ATPAP8
3360,AT2G01900,4.81886331929787,-0.79814552163372,0.499617945596891,-1.5975117160377,0.110151688191807,0.225451225418315,814721,t5ptase9
3361,AT2G01905,2.61651952891667,2.90654873137701,1.05176692060705,2.76349129681643,0.00571866174023246,0.0223204109630724,3768365,CYCJ18
3362,AT2G01910,574.28221789147,-0.839431160899962,0.22736868802043,-3.69193827086928,0.000222551487549069,0.00150339979123534,814722,ATMAP65-6
3363,AT2G01918,64.0920428918218,-0.751128872971238,0.293161348091954,-2.56216884613191,0.010402073409119,0.0362460099856822,3768499,PQL3
3364,AT2G01920,1.73267062750132,-0.198295289965076,0.993498764783394,-0.199592890292429,0.841798988629086,0.907551016517894,814723,PICALM9c
3365,AT2G01930,331.289016401958,0.40286275723775,0.157810692250113,2.55282295194077,0.0106853796901226,0.0369843472464799,814724,ATBPC1
3366,AT2G01940,147.698553641984,0.556069121865702,0.206095710624981,2.69811108721979,0.00697341661824875,0.0262548956902071,814725,ATIDD15
3367,AT2G01950,64.3767566826363,-0.544850053357062,0.299736118947196,-1.81776575766315,0.069099942370776,0.159159622593666,814726,BRL2
3368,AT2G01980,289.735997295351,0.652551695403837,0.121355323634352,5.37719875701536,7.56536437447074e-08,1.57223973401147e-06,814729,ATNHX7
3369,AT2G02010,119.183671906056,0.440038009426222,0.392857831790077,1.12009478701536,0.262673371852528,0.422089992598974,814732,GAD4
3370,AT2G02020,34.3366255312442,0.627068654605653,0.309419648536088,2.02659610523253,0.0427037352049459,0.109719713316163,814733,AtNPF8.4
3371,AT2G02040,1154.84658219895,0.256111682046454,0.240368168600515,1.0654974971836,0.286650857585819,0.449439981619788,814735,AtNPF8.3
3372,AT2G02070,739.187734203758,-0.677472200787961,0.166414149795192,-4.07100118362371,4.68115115861253e-05,0.000402345216047894,814738,AtIDD5
3373,AT2G02080,598.811008160522,0.118360670237754,0.184004295542245,0.643249495284633,0.520062221725485,0.671972003190258,814739,AtIDD4
3374,AT2G02090,444.560855112951,0.140908757135501,0.117463272311897,1.1995984307448,0.230295336321033,0.384914716526255,814740,CHA19
3375,AT2G02100,2033.91133766537,-2.09700446414755,0.592792466130941,-3.53750188128125,0.000403931308210315,0.00249598956200983,814741,LCR69
3376,AT2G02120,2.49330892431012,-3.16980673961346,1.12426043969146,-2.81945946660134,0.00481046060157215,0.019358720605048,814743,LCR70
3377,AT2G02130,771.354074322044,-2.4133433511973,0.252312846092076,-9.56488497742444,1.12326309284973e-21,3.09304533404834e-19,814744,LCR68
3378,AT2G02150,34.7104310925958,-0.265982389318853,0.401896705298914,-0.661817790023998,0.508088003426459,0.662092317508515,814746,EMB2794
3379,AT2G02160,1540.79760906615,0.471867208061388,0.134599904061298,3.5057024100589,0.00045540408562117,0.00274175911509941,814747,AtC3H17
3380,AT2G02180,749.946280962087,-0.358774297452288,0.251589444224268,-1.42603080410828,0.153859450547838,0.288250230206265,814749,TOM3
3381,AT2G02220,756.495799136455,0.72339077365742,0.243594169474683,2.96965553493103,0.00298133846617738,0.0130985051997251,814753,ATPSKR1
3382,AT2G02230,182.452403331883,0.544603369951826,0.178377060126462,3.05310206125006,0.0022648889317065,0.0104379159574399,814754,AFA1
3383,AT2G02240,8.0736437924485,-0.211453813098792,0.517060771740811,-0.408953501513721,0.682573785027657,0.798355096670075,814755,MEE66
3384,AT2G02250,0.715853705378229,1.0011242860938,1.24626031470653,0.803302708334691,0.421799792939236,0.585164534206086,814756,AtPP2-B2
3385,AT2G02310,11.7819331462095,-0.294562768822373,0.418239034532138,-0.704292867240105,0.481250407373685,0.638796410221434,814762,AtPP2-B6
3386,AT2G02320,1.80133218803315,0.192785067690312,0.901244401057704,0.213909864476338,0.830617347538966,0.900963589981579,814763,AtPP2-B7
3387,AT2G02340,13.9719913968407,-0.0583812000742742,0.396251553439949,-0.147333681262455,0.882868648753641,0.932461659794055,814765,AtPP2-B8
3388,AT2G02350,65.4068520999474,1.04270401995363,0.194680130244646,5.35598583503778,8.5091175396872e-08,1.74369628169088e-06,814766,AtPP2-B9
3389,AT2G02360,713.207831333914,-0.217013426038988,0.181243092182965,-1.19736108794653,0.231165843548217,0.385901210027559,814767,AtPP2-B10
3390,AT2G02380,2.51477693345101,1.77487039419836,0.850514080939081,2.08682070523591,0.036904344774843,0.0981368675814845,814769,ATGSTZ2
3391,AT2G02390,2014.46942237714,0.0446002410121718,0.254290793233064,0.175390703080998,0.860772645227139,0.919239998089302,814770,ATGSTZ1
3392,AT2G02450,152.646853176931,-0.771345145388072,0.270099774609684,-2.85577855998854,0.00429314443860518,0.0176476355361137,814775,ANAC034
3393,AT2G02470,330.859081723059,-0.538815915853144,0.108703693916433,-4.95673970626393,7.16859111322637e-07,1.10354223363566e-05,814776,AL6
3394,AT2G02480,168.785868893649,0.411255796564102,0.164822169997207,2.4951485383979,0.0125904413093458,0.0420680769912906,814777,STI
3395,AT2G02500,206.657840739614,-0.432121208534154,0.21251294915644,-2.03338766060816,0.0420133730060427,0.108411923854998,814779,ATMEPCT
3396,AT2G02540,12.8531756931399,-0.808487629325083,0.384469178080842,-2.10286721385786,0.0354773785254854,0.0951578194981027,814784,ATHB21
3397,AT2G02560,520.811030298998,0.574856843770801,0.11306178866117,5.08444851773543,3.68695753395294e-07,6.25731799040441e-06,814786,ATCAND1
3398,AT2G02570,695.240187212327,0.333082148217942,0.177036959716758,1.88142718193332,0.0599138321626908,0.14302577034156,814787,SPF30
3399,AT2G02580,4.72754157905017,-0.488845165512516,0.748136094278224,-0.653417432003647,0.513487203693475,0.666682949853454,814788,CYP71B9
3400,AT2G02710,1305.69169184902,-0.120735348529159,0.412947703792997,-0.292374427609559,0.770000358258038,0.860289998076092,814800,PLP
3401,AT2G02740,136.314994919509,-0.419994858419096,0.442218123313661,-0.949745920117341,0.342241370788467,0.507316812939851,814803,ATWHY3
3402,AT2G02760,2041.0489254717,-0.123944650846353,0.221735650222131,-0.55897484559739,0.576178887512096,0.718220007957347,814805,ATUBC2
3403,AT2G02790,141.139511383855,0.00395011859716682,0.226627703720631,0.017429989945255,0.986093584270025,0.991630401163351,814808,IQD29
3404,AT2G02800,686.30761851249,0.118909513159036,0.182524729408372,0.651470699583911,0.514742685253353,0.667860065773148,814810,APK2B
3405,AT2G02810,444.046540931594,0.287576422498706,0.35284935133849,0.815011906378233,0.415065494813763,0.57928902584823,814811,ATUTR1
3406,AT2G02820,112.317800665046,-0.393664131632412,0.198115825305774,-1.98704031353793,0.0469179296028699,0.118201632115922,814812,AtMYB88
3407,AT2G02850,56.7012192334662,-1.16366928644493,0.263452848647226,-4.41699261336562,1.00083649034957e-05,0.00010834116484477,814816,ARPN
3408,AT2G02860,365.677685800268,0.661433933443273,0.15493695193253,4.2690521866682,1.96305340500981e-05,0.000190418773487279,814817,ATSUC3
3409,AT2G02930,199.644467833233,0.124524101589889,0.524119709742954,0.237587137585343,0.812201327617145,0.888424601324697,814822,ATGSTF3
