,rowname,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,entrez,symbol,diffexpressed
842578,AT1G62790,401.85897331155,-1.12212930368388,0.355035556731717,-3.1606110498161,0.00157438577628972,0.00770714317019694,842578,LTPG7,DOWN
842622,AT1G63180,152.832697879735,-1.56262235564677,0.54924352093347,-2.84504467706966,0.00444051942973172,0.0181448137277683,842622,UGE3,DOWN
842720,AT1G64160,3.52512081912562,-3.48362706164972,1.00543524679283,-3.46479504549089,0.000530635713612873,0.0031122044111156,842720,AtDIR5,DOWN
842743,AT1G64360,229.676176545917,-3.8106537179787,0.249072421761727,-15.2993803610427,7.7188008410972e-53,1.54579512480482e-49,842743,SAQR,DOWN
842744,AT1G64370,2709.56224300338,-2.99370763882709,0.174988037908624,-17.1080702121499,1.29209932427626e-65,5.69273120289634e-62,842744,PARCL,DOWN
842759,AT1G64510,2787.42286738773,-1.65339352669375,0.151227056004904,-10.9331859679933,7.99897303143621e-28,3.67102868561476e-25,842759,bS6c,DOWN
842841,AT1G65330,11.4812035343791,-2.2650228375601,0.745244160750098,-3.03930303228452,0.00237126204593068,0.0108284684099931,842841,AGL37,DOWN
842862,AT1G65500,646.390222778988,-2.32229744953302,0.246972104911481,-9.40307590756202,5.29908305437746e-21,1.28278572093276e-18,842862,STMP6,DOWN
842897,AT1G65860,395.286827625742,-1.35593526057144,0.324880872329266,-4.17363832733497,2.99773510656561e-05,0.000272655271108727,842897,FMO,DOWN
842909,AT1G65970,76.2454539530705,-1.49725605069464,0.51487402725267,-2.9080046214098,0.00363742962168671,0.0153987581758988,842909,PRXIIC,DOWN
842922,AT1G66080,84.010735062661,-1.14930261452105,0.222385216526136,-5.16807111764993,2.36522314672167e-07,4.22918025155289e-06,842922,HKL,DOWN
842928,AT1G66140,154.870967495201,-1.55907329443327,0.278298372895345,-5.6021646056104,2.11691377397386e-08,5.14718471599008e-07,842928,ZFP4,DOWN
842961,AT1G66430,593.183635117855,-1.35181186565946,0.198968582949764,-6.79409706607182,1.08992986427851e-11,5.58373604190496e-10,842961,FRK3,DOWN
843029,AT1G67090,136907.764498227,-1.23762988385313,0.254667422532538,-4.8597887847041,1.17511054711827e-06,1.70082196074037e-05,843029,RBCS1A,DOWN
843031,AT1G67110,3.39949430935084,-1.89962355628204,0.785454221182176,-2.41850321133031,0.0155845080007287,0.0499216412313586,843031,CYP735A2,DOWN
3767658,AT1G67260,6.53780887400571,-2.98326861980157,0.956207725741728,-3.1198959593089,0.00180914927432432,0.00867328604223949,3767658,TCP1,DOWN
843095,AT1G67700,3413.17760237363,-1.2020300679507,0.135310400996948,-8.88350089198108,6.47884598263279e-19,1.13271823929697e-16,843095,HHL1,DOWN
843099,AT1G67740,12609.9705589049,-1.44131369808432,0.166867674370607,-8.63746500645301,5.74740544100536e-18,8.91616862393712e-16,843099,PSBY,DOWN
843126,AT1G67980,1282.82684286555,-1.23286113539095,0.433211151099231,-2.84586657629353,0.0044290748323502,0.0181050453668292,843126,CCOAMT,DOWN
843161,AT1G68320,22.8855396101547,-1.65117644584447,0.412047834043666,-4.00724457071042,6.14312414403306e-05,0.000506462880871647,843161,AtMYB62,DOWN
843165,AT1G68360,6.49221790504915,-2.18355190772124,0.677581199058199,-3.22256861724656,0.00127046731787688,0.00646802046348734,843165,GIS3,DOWN
843182,AT1G68530,3143.03865592048,-1.47234562264576,0.384266165594436,-3.83157757427885,0.000127324215099102,0.000936502549054462,843182,AtCER6,DOWN
843186,AT1G68570,421.70470157441,-1.26611815378337,0.381350929158123,-3.32008671534765,0.000899894911698405,0.00487070884761773,843186,AtNPF3.1,DOWN
843189,AT1G68590,2276.1297008883,-1.6114141332836,0.267882562694004,-6.01537523412558,1.79470486502588e-09,5.92736933608021e-08,843189,cS23z,DOWN
843208,AT1G68765,21.2127013865333,-1.61357656627637,0.295724741777546,-5.45634618387851,4.8603191992122e-08,1.07390142065642e-06,843208,IDA,DOWN
843219,AT1G68870,18.0346900372528,-1.73010263244369,0.622774900461416,-2.77805452846904,0.00546854403281228,0.0215426603181012,843219,ATSOFL2,DOWN
843254,AT1G69230,23.6680727507156,-1.44203712048133,0.425845983982741,-3.3862879414633,0.000708450063489306,0.00398225221959835,843254,SP1L2,DOWN
843323,AT1G69870,915.669616147842,-1.32140984718152,0.430693437176777,-3.06809840392146,0.00215425666524132,0.0100287658661456,843323,AtNPF2.13,DOWN
843373,AT1G70370,954.678966899103,-1.09906163234996,0.203900816156448,-5.39017770044958,7.03880471677662e-08,1.47674122957974e-06,843373,PG2,DOWN
843397,AT1G70600,2512.22326372918,-1.0790456180104,0.26773732729511,-4.030239746216,5.57199917614667e-05,0.000465827589568634,843397,uL15x,DOWN
843404,AT1G70670,94.2550572828589,-2.06742740410146,0.291090769920098,-7.10234613302565,1.22656558169386e-12,7.52646607218218e-11,843404,AtCLO4,DOWN
843405,AT1G70680,2.33563319754336,-3.01316599451459,1.10704099605722,-2.72181970247366,0.00649235528641093,0.0247140305174264,843405,CLO6,DOWN
843427,AT1G70890,1399.62439996673,-1.24385431403032,0.306391833767501,-4.05968494243288,4.9138974112208e-05,0.000419566845239469,843427,MLP43,DOWN
843445,AT1G71050,80.082122520077,-1.75645642177027,0.260318983753981,-6.74732359676942,1.50597157576449e-11,7.53978360057182e-10,843445,AtHMP15,DOWN
843519,AT1G71880,1622.4512633601,-1.20247416156952,0.261129803359246,-4.60489054141104,4.12682865699511e-06,5.02264687762129e-05,843519,ATSUC1,DOWN
843520,AT1G71890,7.7912924761643,-1.54537618145881,0.58948476868629,-2.62157101175455,0.00875255260046217,0.031540975173496,843520,ATSUC5,DOWN
843527,AT1G71960,134.624893267152,-1.29438140400309,0.220188432459736,-5.87851682099507,4.13958748663931e-09,1.22568511751582e-07,843527,ABCG25,DOWN
843595,AT1G72630,249.975096275301,-1.48422194583014,0.217556902454311,-6.82222411280121,8.96416721661428e-12,4.657349990915e-10,843595,ELF4-L2,DOWN
843631,AT1G73000,2.29349430017559,-2.89057008204204,0.893233911687068,-3.2360729303062,0.00121186417320447,0.00624471482374767,843631,PYL3,DOWN
843651,AT1G73177,39.3253640090768,-1.24799355044531,0.309412154212696,-4.03343415393895,5.49675882306992e-05,0.000460411027047176,843651,APC13,DOWN
843656,AT1G73220,8.32791705199719,-2.21410387158251,0.676769934918148,-3.27157540154365,0.00106950065066137,0.00563098227376176,843656,AtOCT1,DOWN
843668,AT1G73330,150.009397759144,-1.97340952418016,0.4323374976372,-4.56451160254474,5.00658513128245e-06,5.91684891936809e-05,843668,ATDR4,DOWN
843719,AT1G73830,147.307782651008,-1.14156508833725,0.34113670005109,-3.34635671906975,0.000818809841172117,0.00449478245481698,843719,BEE3,DOWN
843749,AT1G74090,519.044170943387,-1.30476372406508,0.247590078661826,-5.26985463681365,1.36531840543165e-07,2.63137350422169e-06,843749,ATSOT18,DOWN
843806,AT1G74670,1409.1398645654,-2.64097939754179,0.425422047260671,-6.20790439646296,5.36957983399974e-10,1.96816096777338e-08,843806,GASA6,DOWN
843812,AT1G74730,1100.07656655353,-1.20761212567663,0.23659325336025,-5.1041697450174,3.32249949286108e-07,5.67814905572046e-06,843812,RIQ2,DOWN
843828,AT1G74890,42.7418895180429,-1.68929592727123,0.609965152913589,-2.76949579693539,0.00561431286475866,0.022014542203234,843828,ARR15,DOWN
843836,AT1G74970,2052.20582380412,-1.1268056999754,0.155984829028096,-7.22381597618344,5.05486515317301e-13,3.40530961649077e-11,843836,PRPS9,DOWN
843841,AT1G75030,32.8757332623629,-1.13030034137071,0.252620611963384,-4.47429975165501,7.66621335037141e-06,8.62067452247737e-05,843841,ATLP-3,DOWN
843842,AT1G75040,16201.8174961548,-1.35127874931738,0.351005907117272,-3.84973221794217,0.000118247030171385,0.000880021563393732,843842,PR-5,DOWN
843861,AT1G75240,127.08642227359,-1.21642350710351,0.254438326639552,-4.78081868863551,1.74582764481529e-06,2.40067647862897e-05,843861,AtHB33,DOWN
843862,AT1G75250,66.3956937973493,-2.48881689187036,0.496787856899882,-5.00981829024845,5.44814514858359e-07,8.73487550787102e-06,843862,ATRL6,DOWN
843871,AT1G75350,2002.01011117432,-1.20764083100077,0.105017512974699,-11.4994232561165,1.3279981410152e-30,7.5011464226728e-28,843871,bL31c,DOWN
843875,AT1G75390,19.0669040508456,-1.33576155999204,0.347676577056641,-3.84196591930445,0.000122052786482888,0.000902854544469958,843875,AtbZIP44,DOWN
843886,AT1G75500,1559.04513955391,-1.02724787030932,0.187747504911405,-5.47143287360362,4.46411429798936e-08,9.98375369242716e-07,843886,UMAMIT5,DOWN
843893,AT1G75580,17.1863283004203,-1.24822830692538,0.414099308098605,-3.01432116044048,0.00257555006287183,0.0115975155992223,843893,SAUR51,DOWN
843894,AT1G75590,21.6035143075612,-1.10937388686173,0.420491202157852,-2.63828085146304,0.00833275390290796,0.0303258278088815,843894,SAUR52,DOWN
843903,AT1G75690,2418.37323710152,-1.42574755820746,0.181665704676408,-7.84819325555736,4.22073477412431e-15,4.04254636257323e-13,843903,LQY1,DOWN
843908,AT1G75750,4619.89589227427,-1.91654374730663,0.762875405668548,-2.51226312064296,0.011995960968495,0.0405367424720013,843908,GASA1,DOWN
843923,AT1G75900,188.781291510084,-1.33587617375935,0.343122267024839,-3.89329490429906,9.88918129173954e-05,0.000760114356858794,843923,GGL13,DOWN
843942,AT1G76100,2853.79048449008,-2.03357006025567,0.222308215620816,-9.14752545054053,5.82525695224117e-20,1.17728977432037e-17,843942,PETE1,DOWN
843974,AT1G76410,67.5511110294498,-2.16787623468007,0.497675434750301,-4.35600410088105,1.32458295444631e-05,0.000136734948001396,843974,ATL8,DOWN
844014,AT1G76800,47.8272682840359,-3.0836030753532,0.398290471689936,-7.74209601919312,9.77910900109706e-15,8.61695968740668e-13,844014,AtVTL2,DOWN
844085,AT1G77490,1219.94144272106,-1.41744789364919,0.233710324078019,-6.06497765659683,1.31971997641761e-09,4.46576211374863e-08,844085,TAPX,DOWN
844105,AT1G77690,99.7978764158196,-1.1339638195468,0.260051929450495,-4.36052838347683,1.29748749508068e-05,0.000134568512378212,844105,LAX3,DOWN
844123,AT1G77870,14.0692910505198,-1.759415343479,0.514813075391551,-3.41758091932853,0.000631803094367674,0.00360943733553565,844123,MUB5,DOWN
844134,AT1G77990,96.775410907752,-1.48538948333154,0.246713146876669,-6.02071475369766,1.73648543047081e-09,5.75233647335961e-08,844134,AST56,DOWN
844153,AT1G78170,156.725082939977,-1.21140456190559,0.442236872986798,-2.73926629799988,0.00615764752606757,0.0236979065953429,844153,EAU1,DOWN
844173,AT1G78370,3348.15684756723,-2.27206158163488,0.374579529590927,-6.06563200107643,1.31435767929763e-09,4.45445927957655e-08,844173,ATGSTU20,DOWN
844245,AT1G79040,36999.4854855623,-1.64611277054177,0.139544929650145,-11.7962922384121,4.0789086480923e-32,2.72285692754016e-29,844245,PSBR,DOWN
844415,AT1G80760,209.952116863219,-1.5775306141072,0.449655287019808,-3.50831105436931,0.000450961441662924,0.00271947155718384,844415,NIP6,DOWN
814662,AT2G01340,94.7632316782307,-1.32043296912702,0.358017845189575,-3.68817640480415,0.000225867042168375,0.00152113270312661,814662,At17.1,DOWN
814741,AT2G02100,2033.91133766537,-2.09700446414755,0.592792466130941,-3.53750188128125,0.000403931308210315,0.00249598956200983,814741,LCR69,DOWN
814743,AT2G02120,2.49330892431012,-3.16980673961346,1.12426043969146,-2.81945946660134,0.00481046060157215,0.019358720605048,814743,LCR70,DOWN
814744,AT2G02130,771.354074322044,-2.4133433511973,0.252312846092076,-9.56488497742444,1.12326309284973e-21,3.09304533404834e-19,814744,LCR68,DOWN
814816,AT2G02850,56.7012192334662,-1.16366928644493,0.263452848647226,-4.41699261336562,1.00083649034957e-05,0.00010834116484477,814816,ARPN,DOWN
814823,AT2G02950,298.89571170802,-1.33011000429774,0.239417727833855,-5.5556036569722,2.76653977472361e-08,6.56018349810403e-07,814823,PKS1,DOWN
814873,AT2G03440,2144.2408572151,-1.54773555492808,0.209224234741725,-7.39749655119385,1.38775837712535e-13,1.00232555048178e-11,814873,ATNRP1,DOWN
814903,AT2G03760,301.967598204654,-1.09339438877123,0.220163790491577,-4.96627709002432,6.8250419515788e-07,1.05730554958741e-05,814903,AtSOT1,DOWN
814937,AT2G04039,491.511269534126,-1.02927100773069,0.31809274558322,-3.23575756449123,0.00121320376940389,0.00624723371580136,814937,NdhV,DOWN
815013,AT2G04700,1757.54712705156,-1.03766731749817,0.180705096395799,-5.74232458405803,9.33855984891521e-09,2.51895983808315e-07,815013,FTRB,DOWN
815055,AT2G05070,37926.9688803279,-2.04148512996987,0.368954038653859,-5.5331692191751,3.14495787597752e-08,7.34679502119924e-07,815055,LHCB2,DOWN
815058,AT2G05100,45838.6053315595,-1.73803406660763,0.367304734383327,-4.73185860107586,2.22473369330492e-06,2.98106195436825e-05,815058,LHCB2,DOWN
815086,AT2G05380,16682.5306361493,-1.08893755667573,0.282876420711324,-3.84951688068409,0.000118351027458048,0.000880242576242296,815086,GRP3S,DOWN
815093,AT2G05440,292.978716842398,-2.67050148656507,0.614549185836221,-4.34546420060959,1.38981438094784e-05,0.00014240102789721,815093,ATGRP9,DOWN
815101,AT2G05520,23957.3122911571,-1.30406093541524,0.287092690125665,-4.54229933490971,5.56439540242441e-06,6.48904533192204e-05,815101,ATGRP-3,DOWN
815210,AT2G06520,14682.3059404857,-1.58294059145532,0.169888560263598,-9.31752313987029,1.19087771433036e-20,2.70452012051377e-18,815210,PSBX,DOWN
815247,AT2G06850,1848.01332947224,-1.19194546253321,0.383813580882347,-3.10553227374877,0.0018993689212764,0.00904598594135094,815247,EXGT-A1,DOWN
815261,AT2G06925,368.189046842649,-1.04597712265992,0.38219551883339,-2.73675925309813,0.00620476827237993,0.0238417652663976,815261,ATSPLA2-ALPHA,DOWN
815846,AT2G13610,123.818727355609,-1.30554924525154,0.204867499568478,-6.37265182618755,1.85787343693944e-10,7.57909147080351e-09,815846,ABCG5,DOWN
815864,AT2G13810,460.162377494943,-1.64730558775418,0.264725224277429,-6.22269975311389,4.88672009209156e-10,1.82148150437707e-08,815864,ALD1,DOWN
815865,AT2G13820,54.4599480314469,-1.38538589140038,0.312784883778239,-4.42919707201261,9.45845647738733e-06,0.000103404634114325,815865,AtXYP2,DOWN
815949,AT2G14610,23132.2451219191,-1.7308710344399,0.257408166878166,-6.72422734457815,1.76526631953008e-11,8.71906989975965e-10,815949,AtCAPE9,DOWN
815963,AT2G14750,1190.28402364055,-1.24273901348562,0.267412535047797,-4.6472728485353,3.36352148615893e-06,4.25344516754277e-05,815963,AKN1,DOWN
815977,AT2G14880,581.394684053706,-1.60107965536255,0.293198916565489,-5.46072841645352,4.74184964292128e-08,1.0519456775822e-06,815977,SWIB2,DOWN
815978,AT2G14890,1081.79089652368,-1.32621729923185,0.23657992912259,-5.60578957035968,2.07307708998683e-08,5.05174947072123e-07,815978,AGP9,DOWN
815979,AT2G14900,94.8147922681126,-1.5293380006108,0.373743955424079,-4.09194042717156,4.27778559254498e-05,0.000372913885311331,815979,GASA7,DOWN
815998,AT2G15090,638.262940219934,-1.16453726943871,0.35375718319108,-3.29191130179735,0.000995089905212248,0.0053051392841047,815998,KCS8,DOWN
816020,AT2G15310,62.0306321451795,-2.05304477679248,0.311760653916789,-6.58532355189519,4.53895849699448e-11,2.07876749959026e-09,816020,ARFB1A,DOWN
816032,AT2G15400,12.9650069359211,-1.38010099754529,0.440443556609327,-3.13343441363916,0.00172773525717726,0.00835388059270366,816032,NRPE3B,DOWN
816103,AT2G16060,58.1527517181517,-1.67673221247373,0.254453912570712,-6.58953205134061,4.41214980440764e-11,2.02490100086033e-09,816103,AHB1,DOWN
816124,AT2G16280,1091.53010727841,-1.43629329694012,0.273606520378236,-5.24948489880495,1.52525101984812e-07,2.89403572060588e-06,816124,KCS9,DOWN
816158,AT2G16580,6.82618286653355,-2.75184962403482,0.644586798903088,-4.26916844824889,1.96203057832906e-05,0.000190418773487279,816158,SAUR8,DOWN
816175,AT2G16740,194.608896973875,-2.16948926138635,0.195378658549434,-11.1040237326506,1.19920646554654e-28,5.87051538433882e-26,816175,UBC29,DOWN
816186,AT2G16850,47.8524752047221,-1.03233895989231,0.286841754938737,-3.59898425566668,0.000319462527467344,0.00205173178355047,816186,PIP2;8,DOWN
28718283,AT2G18010,6.73286206232677,-1.80532109822459,0.680262089177484,-2.65386110286909,0.00795765752652335,0.0292068040072947,28718283,SAUR10,DOWN
816317,AT2G18050,315.906974109579,-1.16518988808468,0.408233417718025,-2.85422466048455,0.00431420106132504,0.0177110576183245,816317,HIS1-3,DOWN
816338,AT2G18230,263.392256932195,-1.50243388520642,0.457054149860035,-3.2872119981112,0.0010118462902962,0.00537755414449575,816338,AtPPa2,DOWN
5007884,AT2G18328,250.074142365943,-3.28225846258341,0.39484272124181,-8.31282504654122,9.34502424828761e-17,1.15006446461189e-14,5007884,ATRL4,DOWN
816355,AT2G18400,106.753666925795,-1.30833919932003,0.226717997105938,-5.77077786510562,7.89064351860368e-09,2.20587545775788e-07,816355,uL6m,DOWN
816365,AT2G18500,9.20121327707653,-2.1398778540111,0.576977763038864,-3.70877006202224,0.000208268449247561,0.00142217782655751,816365,ATOFP7,DOWN
816381,AT2G18660,1314.87942775835,-1.4490487430406,0.236195325414398,-6.13495944722144,8.51809200786941e-10,2.97377256483923e-08,816381,AtPNP-A,DOWN
816415,AT2G18980,2.68587089282917,-2.24856250742142,0.810554826119773,-2.77410291686939,0.00553541636074511,0.0217477594098188,816415,PRX16,DOWN
816448,AT2G19310,363.169591795706,-1.04532976175794,0.203027685457431,-5.14870550488108,2.62290311920623e-07,4.63723377311348e-06,816448,HSP18.5,DOWN
816491,AT2G19720,49.8890032112464,-1.45515874082211,0.328168757972924,-4.43417816433996,9.24241722559328e-06,0.000101445545123365,816491,rps15ab,DOWN
816494,AT2G19750,642.47275442959,-1.65562919744212,0.269034844675972,-6.15395823331424,7.55725945624997e-10,2.66793058592517e-08,816494,eS30z,DOWN
816545,AT2G20260,4849.8558798046,-1.64565547942001,0.123987849562878,-13.2727157154656,3.33279918800356e-40,3.67091166562652e-37,816545,PSAE-2,DOWN
816569,AT2G20490,183.714923015795,-1.04575076492255,0.295289615872327,-3.54144104198604,0.000397947782683489,0.0024652395120176,816569,EDA27,DOWN
816581,AT2G20585,90.8008680472453,-1.07798766696178,0.334216396491741,-3.22541825678627,0.00125788751259353,0.00642923527028371,816581,NFD6,DOWN
816621,AT2G20875,10.2069737943561,-1.27107689358889,0.506838569191713,-2.50785352743765,0.0121467006321485,0.040939361723623,816621,atEPF1,DOWN
816658,AT2G21210,384.709936604844,-1.98588757139292,0.555652757952017,-3.57397231089495,0.000351606128097454,0.00222444899364125,816658,SAUR6,DOWN
816703,AT2G21650,131.628309090007,-2.44123473955431,0.401168149187496,-6.08531545811564,1.16262168181494e-09,3.96461192394759e-08,816703,ATRL2,DOWN
816736,AT2G22000,20.2917767720073,-1.82778666304071,0.395209893679187,-4.62485047129014,3.7486873446139e-06,4.64073011911649e-05,816736,PROPEP6,DOWN
816798,AT2G22670,1891.72611915221,-1.12839774873849,0.159806178270331,-7.06103957276089,1.65261518176814e-12,9.91974382538702e-11,816798,IAA8,DOWN
816817,AT2G22860,179.907832896281,-1.74780732380981,0.534702645072149,-3.2687463582193,0.00108025090781415,0.00567808333291289,816817,ATPSK2,DOWN
816849,AT2G23170,311.157084607886,-1.73717414302641,0.579013486437327,-3.00023088186642,0.00269775030498685,0.0120618513230273,816849,GH3.3,DOWN
816859,AT2G23270,26.7917762068366,-1.27292215761593,0.317381121898075,-4.01070533119082,6.0537626465949e-05,0.000501158727327468,816859,PIP3,DOWN
816943,AT2G24090,2365.43547029887,-1.81547530265041,0.179263225134415,-10.1274274257262,4.17488760569555e-24,1.45981903279154e-21,816943,bL35c,DOWN
816961,AT2G24260,82.7348562762137,-1.28469919660228,0.268576617465874,-4.78336203919731,1.72387224080331e-06,2.37344884954101e-05,816961,DROP1,DOWN
817013,AT2G24762,117.011264905307,-1.9989072790087,0.365138285582663,-5.47438424820059,4.39035501426188e-08,9.85883084701069e-07,817013,AtGDU4,DOWN
817032,AT2G24940,1464.72111141584,-1.02270949468979,0.189296993388215,-5.40267162401463,6.56555881468129e-08,1.39472222881981e-06,817032,AtMAPR2,DOWN
817044,AT2G25060,89.992066617907,-1.01627569204561,0.271877184348378,-3.73799550146647,0.000185493264955023,0.00128984568614085,817044,AtENODL14,DOWN
817046,AT2G25080,4820.20398488615,-1.39436589761045,0.219903829358161,-6.34079861947026,2.28577160057826e-10,9.15513865257065e-09,817046,ATGPX1,DOWN
817059,AT2G25210,392.99044068209,-1.13327266865037,0.195241516732641,-5.80446560555176,6.45716132039194e-09,1.84016567563925e-07,817059,eL39z,DOWN
817103,AT2G25625,405.853773486484,-1.41143144448035,0.348029750570511,-4.05549077964354,5.00291460755382e-05,0.0004255181694587,817103,CV,DOWN
817142,AT2G26010,666.260588537543,-2.39528120592744,0.552939919399783,-4.33190139089166,1.47827150744714e-05,0.000149861219685012,817142,PDF1.3,DOWN
817143,AT2G26020,348.917009992392,-2.32735432454787,0.544331226794563,-4.2756215517032,1.90604771111189e-05,0.000186118462003918,817143,PDF1.2b,DOWN
817145,AT2G26040,12.6898030621295,-2.33673679916925,0.470709860206387,-4.96428266479203,6.89554542612311e-07,1.06541972859751e-05,817145,PYL2,DOWN
817165,AT2G26250,1484.35841934597,-1.01083230145338,0.250531671561143,-4.03474856154737,5.46607993457796e-05,0.000458015499729242,817165,FDH,DOWN
817196,AT2G26550,354.411204389881,-1.01535567874983,0.130566344041226,-7.77654981615497,7.45292430733823e-15,6.6469825735366e-13,817196,HO2,DOWN
817199,AT2G26580,236.297327080545,-1.7129951022619,0.214842194555798,-7.97327129246485,1.54528445122596e-15,1.62100338933603e-13,817199,YAB5,DOWN
817225,AT2G26840,96.0887825283218,-1.00946365307254,0.293735620799274,-3.43664023561639,0.000588977362936598,0.00340450861404627,817225,MOC1,DOWN
817228,AT2G26870,58.8484071288877,-1.69122019730922,0.304645937978445,-5.55142867990212,2.83344312292258e-08,6.69002342495836e-07,817228,NPC2,DOWN
817255,AT2G27130,73.2799112263642,-1.24901810367361,0.324054256914429,-3.85434869940137,0.000116038115727539,0.000866803544035928,817255,LTPG12,DOWN
817297,AT2G27510,241.648098053416,-1.21397553789657,0.196354359346542,-6.18257492187405,6.30643635077426e-10,2.26630483476682e-08,817297,ATFD3,DOWN
817317,AT2G27710,1528.41698628304,-1.00164261351928,0.240505696422576,-4.16473550696847,3.11713717927549e-05,0.000281763531755431,817317,P2y,DOWN
817341,AT2G27970,110.394325626336,-1.15987997748579,0.307131239376436,-3.7764962621213,0.000159049945334737,0.00112913672116627,817341,CKS2,DOWN
817353,AT2G28085,4.9979079826397,-3.83011130612538,1.08396409729055,-3.53343004228557,0.00041020463514892,0.00252342862543858,817353,SAUR42,DOWN
817365,AT2G28190,4799.39316434591,-1.27553374178845,0.265935215325026,-4.79640780266536,1.61536255176365e-06,2.24793566979162e-05,817365,AtSOD2,DOWN
817380,AT2G28330,35.6633022016177,-1.29032473105404,0.236229340601572,-5.46216963467854,4.70350296486508e-08,1.04660067487892e-06,817380,SMR11,DOWN
817399,AT2G28510,160.13066058046,-1.14120851791303,0.256954543087663,-4.44128562274027,8.94230062024505e-06,9.85935637454345e-05,817399,DOF2.1,DOWN
817412,AT2G28630,231.984662853846,-1.59966126185633,0.564834992697585,-2.8320859765018,0.00462454121894557,0.0187406215070184,817412,KCS12,DOWN
817426,AT2G28760,114.190184387172,-1.12641780401631,0.215092850224294,-5.23689096518879,1.63304100521428e-07,3.06947613514209e-06,817426,UXS6,DOWN
817436,AT2G28870,15.2536967936583,-1.78744273322612,0.45813106864672,-3.9015968476141,9.5560214746293e-05,0.000738889424586202,817436,SMR10,DOWN
817444,AT2G28950,1192.23210472023,-1.47592596549443,0.19630661087589,-7.51847306063239,5.54196615963134e-14,4.28364815896557e-12,817444,ATEXP6,DOWN
817461,AT2G29125,16.1593405436884,-1.77024548724216,0.455664725784037,-3.88497372535519,0.000102340955813011,0.000780093050382291,817461,DVL13,DOWN
817504,AT2G29550,620.546153046949,-1.28842649133613,0.188009820291871,-6.85297443152674,7.23300180598826e-12,3.88623894595403e-10,817504,TBB7,DOWN
817552,AT2G30010,372.978056821406,-1.21029609591299,0.153112058430883,-7.90464257561618,2.68703471709194e-15,2.70286245583646e-13,817552,TBL45,DOWN
817559,AT2G30080,35.8494163738468,-1.31154477740975,0.324713505179756,-4.03908293461247,5.36605908241941e-05,0.000451179066895486,817559,ATZIP6,DOWN
817603,AT2G30540,32.682245560243,-2.12109246694655,0.442970189339878,-4.78834133309838,1.68165444866645e-06,2.32988464463354e-05,817603,ROXY7,DOWN
817606,AT2G30570,26935.741677853,-1.80232907608321,0.123224112638549,-14.6264317712715,1.90520321550132e-48,3.49747680285655e-45,817606,PSBW,DOWN
817609,AT2G30590,373.248071360036,-1.06881646582241,0.227967184409211,-4.68846631848484,2.75260208343485e-06,3.57319218008169e-05,817609,WRKY21,DOWN
6240993,AT2G30766,225.449955041117,-1.90544068380287,0.591548407726248,-3.22110694393865,0.00127696488163301,0.00649209771001465,6240993,FEP1,DOWN
817667,AT2G31110,224.587898258704,-1.18394480264583,0.346341079127336,-3.41843596961982,0.000629821348124594,0.00359998299891974,817667,TBL40,DOWN
817766,AT2G32060,1150.5781952525,-1.10957819921601,0.263316232323149,-4.21386174876719,2.51040986326555e-05,0.000234827256381642,817766,eS12y,DOWN
817770,AT2G32100,174.941860389339,-1.70130158581487,0.428266816919089,-3.97252721575272,7.11141081253733e-05,0.000576369642345051,817770,ATOFP16,DOWN
3768391,AT2G32690,2521.45390068619,-1.38301025649676,0.262085122303975,-5.27695064999795,1.31351240778892e-07,2.54265068815309e-06,3768391,ATGRP23,DOWN
817832,AT2G32720,201.275088643927,-1.54809270360707,0.13357322175055,-11.5898432583903,4.63980844550689e-31,2.68974579594924e-28,817832,ATCB5-B,DOWN
817837,AT2G32765,17.7914587640805,-1.91219579811966,0.447597276630577,-4.27213456818658,1.93610673959958e-05,0.00018855214574111,817837,ATSUMO5,DOWN
817847,AT2G32860,169.239632411715,-1.0255876197181,0.185885190914497,-5.51731751557252,3.44213203721334e-08,7.94829419787973e-07,817847,BGLU33,DOWN
817888,AT2G33255,219.66938536565,-1.18444487574127,0.203555423499037,-5.81878318632407,5.92775641467636e-09,1.70029356847533e-07,817888,PLPP1,DOWN
817896,AT2G33330,202.780336072759,-1.05002713664769,0.210281403547819,-4.99343793094337,5.93138538499415e-07,9.33970612194682e-06,817896,PDLP3,DOWN
817901,AT2G33380,1941.00970752973,-1.2316509129746,0.476838293071174,-2.58295302804206,0.00979586589026847,0.0345048176681682,817901,AtCLO3,DOWN
817910,AT2G33450,831.067711705845,-1.3221026996225,0.164011475373237,-8.06103778173951,7.56494418557099e-16,8.20926874206618e-14,817910,bL28c,DOWN
817941,AT2G33750,9.27654193835435,-2.31576874563557,0.656294203393262,-3.52855279486283,0.000417838590469889,0.00256394604720367,817941,ATPUP2,DOWN
817947,AT2G33800,2832.20014843377,-1.02520982494748,0.140324692865685,-7.30598303128862,2.75246910567373e-13,1.94340198490021e-11,817947,EMB3113,DOWN
817950,AT2G33830,8833.24053963042,-2.48427072493298,0.941428835772173,-2.63883007460182,0.00831926690556762,0.0302867510597834,817950,AtDRM2,DOWN
817975,AT2G34140,16.9041036597214,-2.72817089496144,0.589996899047089,-4.62404276932259,3.76332217523994e-06,4.6522011334658e-05,817975,CDF4,DOWN
818027,AT2G34620,771.252624254026,-1.68188916511893,0.331704515457109,-5.07044398476513,3.96888720222816e-07,6.68941210236298e-06,818027,mTERF10,DOWN
