,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0019761,BP,GO:0019761,glucosinolate biosynthetic process,29/4343,54/20875,0.537037037037037,2.58131433298369,5.96347428882178,1.01387707284923e-07,1.55927301548537e-06,7.61787855099061e-07,837766/839418/837277/829277/817083/826975/828100/830153/816765/841433/815963/836210/836263/820128/838210/842553/843749/825068/842897/818912/827011/830662/826811/831270/838211/832365/821508/844013/830663,29
GO:0010565,BP,GO:0010565,regulation of cellular ketone metabolic process,43/4343,97/20875,0.443298969072165,2.13075431254466,5.72120230408704,1.5213839904905e-07,2.27697067033142e-06,1.11242135652255e-06,835862/842344/831876/844376/830354/7922308/834591/816808/836163/827786/842462/842693/838147/821625/837583/830626/836300/819271/825655/843830/839880/836519/836666/843886/832268/818437/830751/827612/829227/836367/830825/822475/824779/821181/829435/823899/836690/828213/837095/838176/843236/823942/831612,43
GO:0071669,BP,GO:0071669,plant-type cell wall organization or biogenesis,107/4343,324/20875,0.330246913580247,1.58735996338652,5.46129229980879,1.63109223478556e-07,2.40883157852437e-06,1.17684242802583e-06,821312/821233/825831/823892/831513/834677/828953/824749/842035/836523/820274/820600/839419/834213/825146/831400/844049/831809/836801/832157/829842/819069/836306/818610/814724/817818/836500/839256/818131/827298/836408/844000/844301/844375/828020/817444/822105/842602/844082/841588/836778/831914/838138/819834/816649/816747/836213/834523/818230/843886/843373/836595/844194/821672/839475/831858/840032/836762/835028/831608/830399/825285/832059/829650/831430/839467/836710/827612/830847/821224/838203/824863/843134/829900/814838/831736/820322/829376/830559/830090/828501/834426/831088/822543/818130/839218/821519/815247/842999/817173/815021/818139/835641/843671/843806/819283/818656/828940/842784/844288/836170/842568/838608/818349/818341/834436/836357,107
GO:0009110,BP,GO:0009110,vitamin biosynthetic process,40/4343,88/20875,0.454545454545455,2.18481150440625,5.7086017521881,1.79306503624901e-07,2.61342158878124e-06,1.2767955366479e-06,825326/839303/833002/821625/838901/835969/835603/823893/830775/843830/827843/817437/823948/819010/836418/821297/842350/829509/821206/838945/825516/835863/831359/834757/836175/830339/819219/835440/818937/833918/827479/835567/843222/816777/839932/842354/817513/835750/819289/838468,40
GO:0051239,BP,GO:0051239,regulation of multicellular organismal process,152/4343,500/20875,0.304,1.4612019341469,5.35010578670951,2.03088756818463e-07,2.94083069938423e-06,1.43675231242043e-06,835934/837766/826728/834204/839752/832289/841721/823531/839141/818982/819579/835701/824906/838002/841072/820790/816012/844178/836428/836163/834736/824060/839984/838606/830916/831635/828219/821536/843527/829866/839367/830144/830019/818816/819903/814997/842951/836806/836629/829332/836630/839226/832379/818841/844312/818438/817252/817141/816837/820202/829390/823150/817055/821117/827788/835657/839401/815177/819271/816870/837997/840099/816787/843811/843330/831793/834961/814835/831191/824019/814686/835845/819878/827839/818463/825528/814878/822525/823916/842953/832392/837610/831757/831919/837597/834442/816538/820732/840052/823966/839901/835028/843377/838127/820651/816815/829240/836710/816798/827568/830000/838883/836367/835402/818213/840324/835702/837346/838057/839108/817121/837332/819127/836822/814714/833552/828564/830453/825828/836845/828263/834975/818444/817134/828934/831170/829571/843194/838096/838176/841749/3768804/835780/820974/3767658/824637/830735/826909/824379/817593/836598/844046/830066/829311/821134/816598/820297/840477/834623/843133/819956/818596,152
GO:0071824,BP,GO:0071824,protein-DNA complex organization,104/4343,314/20875,0.331210191082803,1.59199003887946,5.41741570680031,2.05888376734626e-07,2.94314794947575e-06,1.43788441241794e-06,842099/819106/816780/831529/825502/837366/841877/830006/820589/838316/829817/836428/824393/834736/836431/839963/839455/839984/837384/820213/839413/819952/831635/839393/824162/817278/821625/824390/821485/832379/841418/821541/841891/830065/819965/842992/823150/817055/821025/826984/817892/827788/821736/827933/831244/844215/816870/821192/826539/837409/830376/817292/839370/834961/824002/835797/829657/843313/824146/838088/829418/819878/818463/816136/834451/818083/833791/844067/838055/832829/827271/838135/831018/831660/836584/819593/824621/842529/828831/819117/823508/827358/842858/822101/823286/816179/836109/832208/826420/821860/824873/817246/816486/842157/821404/834975/833951/829484/828934/836808/827640/816317/826990/821437,104
GO:0006644,BP,GO:0006644,phospholipid metabolic process,81/4343,229/20875,0.353711790393013,1.70014589556854,5.46038648194689,2.17630009383083e-07,3.09117784028201e-06,1.51020489246726e-06,818802/842344/826673/842381/843840/841232/830333/843775/820825/821244/840326/843128/819902/824309/837069/838646/820932/840311/838305/825146/820647/818137/817786/838226/836512/820638/821476/844425/842700/824669/829733/843772/814998/820220/818452/821299/834828/819217/831337/844205/838801/827142/819123/827179/818514/830014/836181/824592/825233/840007/829181/824863/827230/840112/821206/830794/842541/836400/817234/821181/820681/828608/834060/817761/827430/817740/817228/837048/823899/824021/832804/839113/838072/828140/815261/821418/829617/814779/821324/841281/816377,81
GO:0032544,BP,GO:0032544,plastid translation,16/4343,22/20875,0.727272727272727,3.49569840705001,6.00280487484306,2.45029983909846e-07,3.41510540074348e-06,1.66846074570191e-06,843356/829948/823814/816229/843502/824858/843189/818500/837455/817947/829314/835549/818392/825494/825466/825489,16
GO:0042546,BP,GO:0042546,cell wall biogenesis,89/4343,259/20875,0.343629343629344,1.65168375506851,5.40903299214962,2.49545053449152e-07,3.45643148566217e-06,1.68865073762584e-06,821312/821233/825831/831513/834677/842035/836523/837151/820274/819902/820600/839419/834213/821514/836652/825146/831400/844049/831809/832157/829842/839579/819069/836306/818610/817818/838037/818131/827298/836408/844000/844301/844375/828020/822105/842602/844082/841588/843400/831914/819834/816747/836213/834523/818230/843886/836595/844194/821672/839475/836762/835028/831608/830399/825285/832059/839467/836710/827612/830847/838203/843134/829900/829376/830559/830090/828501/834426/831088/818130/821519/815247/842999/829936/815021/831233/818139/836702/837698/827553/844288/836170/842568/839493/818349/834436/842839/823634/827051,89
GO:0009639,BP,GO:0009639,response to red or far red light,86/4343,248/20875,0.346774193548387,1.66679974449058,5.41424977057918,2.52346818403691e-07,3.47366299407551e-06,1.69706924657453e-06,827049/824751/829277/819100/844376/842458/839141/836428/825286/825239/829866/839367/843300/839226/821781/834754/841262/833570/819383/832432/819271/843890/827173/843330/831793/830884/824019/814686/830708/822525/820961/816538/844143/819992/843693/829913/836248/827568/838883/825054/835507/815055/838057/816703/838761/814823/818903/28718283/836013/829435/822160/817134/837376/841671/819401/830041/825358/832370/817694/819311/831368/818887/837990/824637/828629/841717/822519/818029/822391/836451/839300/843393/818341/838421/844173/5007837/833982/831453/832518/818854/844374/827051/829361/834301/818596/829544,86
GO:0016143,BP,GO:0016143,S-glycoside metabolic process,51/4343,125/20875,0.408,1.96108680635505,5.52387226460365,2.84458180164584e-07,3.79845354351511e-06,1.85574671585468e-06,837766/839418/837277/823557/829277/834430/824502/817609/817083/821463/835557/817847/839077/831373/829931/826975/820082/828100/830153/842928/816765/841433/839602/815963/816815/834444/836280/836210/832667/836263/832669/820639/820128/838210/841670/842553/843749/825068/842897/841842/818912/827011/830662/826811/831270/838211/832365/821508/844013/830663/819053,51
GO:0015977,BP,GO:0015977,carbon fixation,13/4343,16/20875,0.8125,3.90535056412618,5.9586358849719,3.97700044865239e-07,5.09696034511197e-06,2.4901363970691e-06,843989/819353/836262/825414/825246/840098/816652/819639/840895/824746/820461/824572/837848,13
GO:0023051,BP,GO:0023051,regulation of signaling,113/4343,353/20875,0.320113314447592,1.53865195466118,5.23143468107398,4.51099943038416e-07,5.71564132372538e-06,2.79239498232512e-06,818680/835934/825831/829993/830731/838600/819614/826541/844193/839506/829322/828714/844383/831094/818540/834026/832396/824115/830006/817170/834158/838316/821159/836163/827786/837541/842741/835809/841486/825257/825107/826093/824718/820292/831213/828532/833590/844295/842951/836806/829654/841327/837583/839135/821259/817055/833930/819383/829733/827605/827125/843330/837958/836408/817056/839077/823959/824002/837306/843959/817148/814686/839160/828205/843442/827778/836519/842953/841860/820746/838448/842928/838565/837597/832149/843886/827123/843693/843096/830997/820612/830751/814670/821055/841764/816346/836367/838057/832195/843915/836822/836656/838544/827328/814644/818903/836208/829571/827842/841670/844410/838096/831515/824234/841622/817593/818029/844046/830662/829392/838916/820883/831078,113
GO:0010646,BP,GO:0010646,regulation of cell communication,114/4343,357/20875,0.319327731092437,1.53487598124675,5.22462046792773,4.61928501792825e-07,5.79032450549289e-06,2.8288816913784e-06,818680/835934/825831/829993/830731/838600/819614/826541/844193/839506/829322/828714/844383/831094/818540/816050/834026/832396/824115/830006/817170/834158/838316/821159/836163/827786/837541/842741/835809/841486/825257/825107/826093/824718/820292/831213/828532/833590/844295/842951/836806/829654/841327/837583/839135/821259/817055/833930/819383/829733/827605/827125/843330/837958/836408/817056/839077/823959/824002/837306/843959/817148/814686/839160/828205/843442/827778/836519/842953/841860/820746/838448/842928/838565/837597/832149/843886/827123/843693/843096/830997/820612/830751/814670/821055/841764/816346/836367/838057/832195/843915/836822/836656/838544/827328/814644/818903/836208/829571/827842/841670/844410/838096/831515/824234/841622/817593/818029/844046/830662/829392/838916/820883/831078,114
GO:0090351,BP,GO:0090351,seedling development,80/4343,229/20875,0.349344978165939,1.67915644006769,5.29669125812903,4.62187337209747e-07,5.79032450549289e-06,2.8288816913784e-06,835934/826728/815120/828239/824751/825517/829597/828953/825532/835701/843776/817170/816012/836428/824060/840311/839323/829025/843634/830916/830144/830019/818816/842951/836806/829332/827925/829842/818438/831005/817141/816837/836300/829390/823150/821117/835657/819271/825655/840099/830005/831086/842602/814686/835845/839880/836778/834451/823916/829366/842953/823602/842573/837597/816538/831699/820651/817800/842991/835761/820179/838057/837332/819899/836822/814714/833552/825828/828263/844137/818273/831017/829571/825358/828947/838176/824379/816362/839040/844374,80
GO:0009966,BP,GO:0009966,regulation of signal transduction,111/4343,347/20875,0.319884726224784,1.53755322586746,5.17544796232934,5.90811434386249e-07,7.31949721489631e-06,3.5759639449694e-06,818680/835934/825831/829993/830731/838600/819614/826541/844193/839506/829322/828714/844383/831094/818540/834026/832396/824115/830006/817170/834158/838316/821159/836163/827786/837541/842741/835809/841486/825257/825107/826093/824718/820292/831213/828532/833590/844295/842951/836806/829654/841327/837583/839135/821259/817055/833930/819383/829733/827605/827125/843330/837958/836408/817056/839077/823959/824002/837306/843959/817148/814686/839160/828205/843442/827778/836519/842953/841860/820746/838448/842928/838565/837597/832149/843886/827123/843693/843096/830997/820612/830751/814670/821055/841764/816346/836367/838057/832195/843915/836822/836656/838544/827328/814644/818903/836208/829571/827842/841670/844410/831515/824234/841622/818029/844046/830662/829392/838916/820883/831078,111
GO:0051172,BP,GO:0051172,negative regulation of nitrogen compound metabolic process,103/4343,317/20875,0.324921135646688,1.56176115740838,5.16566172786787,6.57628130711809e-07,8.10226923473665e-06,3.95838973705567e-06,830018/824420/844376/831529/831157/838144/824564/835882/839032/818037/843928/816744/828656/821575/841486/820213/839413/829710/829901/826093/843510/831635/817278/824390/838879/842359/823960/821640/821265/830586/819172/833712/819896/837318/829390/817055/827788/825277/821192/830336/834569/816787/834934/836452/831793/842268/842602/818043/834451/814878/838055/836519/839740/818410/820746/830912/826931/828582/831145/821383/824621/822331/821078/834444/831164/828045/817962/827102/816798/840448/838518/837359/829635/818827/825468/843502/5008019/830361/818178/837934/825775/824955/825358/838622/844199/820478/830515/818887/815069/825470/829314/835780/817770/828579/816317/837043/839457/824514/831910/832518/28718362/834301/829544,103
GO:1901657,BP,GO:1901657,glycosyl compound metabolic process,62/4343,166/20875,0.373493975903614,1.79523065783743,5.27233079236657,6.72529760538283e-07,8.24033717582621e-06,4.02584327447729e-06,837766/839418/837277/823557/829277/834430/824502/817609/817083/841358/819971/821463/835557/817847/837184/817355/839077/831373/829931/831882/826975/820082/839572/828100/830153/842928/816765/841433/839602/815963/816815/823847/834444/836280/820140/836210/832667/836263/832669/820639/820128/838210/841670/842553/843749/825068/842897/841842/818912/827011/830662/830471/826811/832004/831270/838211/832365/821508/835489/844013/830663/819053,62
GO:0048598,BP,GO:0048598,embryonic morphogenesis,23/4343,41/20875,0.560975609756098,2.69637712495016,5.57266661190446,7.58969678371864e-07,9.12729172987375e-06,4.45916777928692e-06,839401/820060/818173/3768574/820732/843693/838363/827609/837346/834197/823827/816640/814714/832093/837048/828230/827588/843393/828569/830889/817788/842341/827760,23
GO:0040029,BP,GO:0040029,epigenetic regulation of gene expression,62/4343,167/20875,0.37125748502994,1.78448077365876,5.21682799273721,8.54437770811249e-07,1.00814615286195e-05,4.92533050843577e-06,816780/831529/825502/837366/830006/836428/834736/836431/839455/839984/837384/820213/839413/819952/831635/817278/821625/824390/821485/841891/830065/826984/817892/827788/821736/827933/831244/816870/821192/837409/830376/817292/824002/843313/838088/819878/818463/816136/834451/818083/832829/831018/831660/836584/824621/842529/828831/823508/842858/823286/836109/826420/817246/842157/821404/834975/833951/829484/828934/836808/827640/826990,62
GO:0098813,BP,GO:0098813,nuclear chromosome segregation,45/4343,109/20875,0.412844036697248,1.98437008198366,5.2811716803848,9.41515878468639e-07,1.09828987927901e-05,5.36573058793382e-06,829211/832060/816519/844215/820208/823970/826539/830311/841256/836362/827156/822195/825338/817819/827271/838135/823975/844108/839140/842804/841471/830439/828396/837893/817411/835166/838831/830445/833741/837359/825523/817921/831404/821972/844213/821860/824873/834917/821496/835898/828385/827876/827450/824186/843058,45
GO:0000079,BP,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,21/4343,36/20875,0.583333333333333,2.80384143065469,5.55195869691877,9.5546294430551e-07,1.09828987927901e-05,5.36573058793382e-06,816782/841126/829564/836861/829714/830502/838127/836667/844377/841124/829904/820325/843964/834324/843357/817217/841014/838650/838202/832610/3768365,21
GO:0071900,BP,GO:0071900,regulation of protein serine/threonine kinase activity,21/4343,36/20875,0.583333333333333,2.80384143065469,5.55195869691877,9.5546294430551e-07,1.09828987927901e-05,5.36573058793382e-06,816782/841126/829564/836861/829714/830502/838127/836667/844377/841124/829904/820325/843964/834324/843357/817217/841014/838650/838202/832610/3768365,21
GO:1904029,BP,GO:1904029,regulation of cyclin-dependent protein kinase activity,21/4343,36/20875,0.583333333333333,2.80384143065469,5.55195869691877,9.5546294430551e-07,1.09828987927901e-05,5.36573058793382e-06,816782/841126/829564/836861/829714/830502/838127/836667/844377/841124/829904/820325/843964/834324/843357/817217/841014/838650/838202/832610/3768365,21
GO:0009743,BP,GO:0009743,response to carbohydrate,71/4343,200/20875,0.355,1.70633778494128,5.14445927708211,1.01542068871343e-06,1.16122468504152e-05,5.67320060900622e-06,822601/836819/829277/828542/836617/837960/834430/838856/817382/817170/836298/837069/842066/829922/820292/816782/822084/825650/830019/821625/827086/842951/819662/838230/823954/821259/839651/824599/825716/819353/840099/838259/824002/817365/829564/816949/825414/834676/830292/832149/816765/830865/844194/828153/815845/839602/838676/830997/828396/820656/836667/839870/837332/814714/840895/844047/840953/829684/816623/836585/828213/816505/820921/837403/843806/825376/842111/839729/835307/834623/817439,71
GO:0006085,BP,GO:0006085,acetyl-CoA biosynthetic process,14/4343,19/20875,0.736842105263158,3.54169443872172,5.68093324477353,1.1122686206277e-06,1.26547105633717e-05,6.18249961439211e-06,833655/837466/824385/839031/839891/837610/819845/835006/842375/839429/841863/822181/820951/840346,14
GO:0051246,BP,GO:0051246,regulation of protein metabolic process,67/4343,186/20875,0.360215053763441,1.7314043857499,5.1354598531004,1.11792734573283e-06,1.26547105633717e-05,6.18249961439211e-06,819925/843771/834789/837955/824564/7922308/834591/834158/836428/841596/838780/829577/816782/838609/816737/838348/823960/823767/840295/839135/834569/834934/841126/829564/814686/827333/830912/836861/826931/820961/829463/831230/829714/830502/838127/831959/836667/821078/824246/829462/844377/830766/818827/841124/829904/843502/820325/843964/834324/843357/823899/817217/841014/824955/836789/838622/844199/820478/834701/837455/838650/838202/825489/832610/831910/3768365/821469,67
GO:0030029,BP,GO:0030029,actin filament-based process,50/4343,127/20875,0.393700787401575,1.89235642113928,5.16995960525252,1.32072449171546e-06,1.46528140125645e-05,7.15867949162345e-06,817676/828991/835717/836883/3770404/832183/836110/820600/822317/836111/835554/829056/841458/829654/823150/838333/819230/838614/836408/823959/821534/816290/822136/829750/828777/819717/835516/822157/839791/829600/829016/831959/834889/835761/819943/824985/836671/837558/843509/817539/827328/837394/820385/825902/817886/839246/816548/828845/834901/818577,50
GO:0005983,BP,GO:0005983,starch catabolic process,13/4343,17/20875,0.764705882352941,3.67562406035405,5.65650633344119,1.3656561452063e-06,1.49284960971081e-05,7.29336486216989e-06,840953/821127/818682/831618/830315/826481/843319/824383/827185/820265/837619/832706/836609,13
GO:0010196,BP,GO:0010196,nonphotochemical quenching,13/4343,17/20875,0.764705882352941,3.67562406035405,5.65650633344119,1.3656561452063e-06,1.49284960971081e-05,7.29336486216989e-06,841894/834320/829231/829280/843812/827996/843502/842103/841033/830699/826626/838151/842853,13
GO:1990066,BP,GO:1990066,energy quenching,13/4343,17/20875,0.764705882352941,3.67562406035405,5.65650633344119,1.3656561452063e-06,1.49284960971081e-05,7.29336486216989e-06,841894/834320/829231/829280/843812/827996/843502/842103/841033/830699/826626/838151/842853,13
GO:0043094,BP,GO:0043094,cellular metabolic compound salvage,36/4343,81/20875,0.444444444444444,2.13626013764167,5.2515356321512,1.41364155205958e-06,1.53030129179266e-05,7.47633626153127e-06,827122/816874/816808/814882/824578/833729/822338/841405/829792/824029/844326/837184/828757/839420/835466/820665/831882/834088/820664/815134/830292/841433/830985/844345/820179/830825/10723110/844378/820140/843129/829848/819589/835440/818104/829949/824557,36
GO:0010026,BP,GO:0010026,trichome differentiation,39/4343,91/20875,0.428571428571429,2.0599651327259,5.1937706127433,1.61116678425133e-06,1.68680841731478e-05,8.24095686533299e-06,825831/816780/836617/839141/820419/832523/822317/817306/839323/834213/842992/838333/839401/836723/839256/819230/821626/844375/833791/838571/836584/842529/824702/844348/831959/827922/842858/842669/838371/832498/827965/818827/835641/838096/842777/843671/837452/817593/3768521,39
GO:1901615,BP,GO:1901615,organic hydroxy compound metabolic process,113/4343,363/20875,0.31129476584022,1.49626484847216,4.88875056099558,2.07725447342028e-06,2.15454766312894e-05,1.05261120195348e-05,835862/830018/831876/815120/828239/837237/816264/844193/843775/828690/841465/829679/830354/818747/836298/831764/839303/819902/836163/841875/837069/838646/840311/836565/838593/840296/830586/831539/834417/829737/832411/838901/837712/835969/837236/835061/832432/843048/838140/837330/840099/819217/843028/826763/824002/827142/820679/820582/820257/834876/826580/826367/835105/818383/818012/842213/830108/814962/837731/832268/844185/837254/817523/817805/828374/818379/829561/824208/830751/840007/821297/827612/824033/829227/835849/816893/836367/835185/822475/821206/825516/816652/831359/834757/836175/830453/817740/821519/837048/833889/824460/838550/816814/841670/816887/824229/835440/837095/819146/833918/834273/827479/838014/817212/835567/829617/828387/831586/817513/816888/838468/830881/835943,113
GO:0042592,BP,GO:0042592,homeostatic process,139/4343,466/20875,0.298283261802575,1.4337239443078,4.85322638554541,2.10721954237774e-06,2.17550906458443e-05,1.06285196216421e-05,816911/819566/844422/838889/838600/839277/815004/837140/837280/823884/820622/842170/837296/816050/834509/837960/843015/828722/829142/837214/843195/814729/838199/843820/819778/824589/820532/817306/828316/827984/843138/820384/830843/824790/824539/816413/830529/827086/830305/835557/832428/829247/837318/830063/817055/839651/835657/827676/832346/816680/837997/826992/841755/818138/835517/838614/821543/835697/824631/820582/816928/829844/839268/818383/820746/831501/829483/830292/819665/834835/835427/835984/844185/834618/844014/817805/828374/835981/829231/819999/818766/817800/820777/832740/829682/829490/835819/843099/829747/838057/833535/816018/837332/819858/832253/821260/814714/830453/829175/833889/818754/830010/822437/828213/829437/831259/838550/816505/830517/836388/824462/824229/838622/819589/843816/824311/831375/837805/842776/817212/824234/842374/820335/829115/842719/824775/822203/824087/836256/824865/834664/830558/832582/818723/827760/824864/824760/840056/835815,139
GO:0040008,BP,GO:0040008,regulation of growth,89/4343,271/20875,0.328413284132841,1.5785464670212,4.91340062365264,2.23875857185287e-06,2.29010624551922e-05,1.11883878409837e-05,835934/837766/830767/829322/832196/818982/823664/835519/844178/836163/835300/839323/828972/817278/819903/814997/835595/819069/844050/826889/816837/837318/829390/816519/838655/827788/827605/817056/814835/844301/821534/830737/816928/825528/836519/831757/820746/830912/831919/843756/840052/834618/835028/843096/832409/830915/830751/820907/841056/820651/820777/835761/836710/821884/830000/831411/835702/817121/836699/829904/829164/830398/28718283/829175/832094/842999/817173/828934/831170/835209/838176/831368/827774/3768804/820974/842374/828760/827503/824129/838443/836598/830066/821123/837657/831668/839585/830858/816598/833982,89
GO:0051338,BP,GO:0051338,regulation of transferase activity,24/4343,46/20875,0.521739130434783,2.50778363984022,5.24709332321698,2.52862308824766e-06,2.56310431217831e-05,1.25221286906044e-05,816782/841126/829564/836861/829714/830502/838127/836667/844377/818827/841124/829904/820325/843964/834324/843357/817217/841014/824955/838650/815069/838202/832610/3768365,24
GO:0048585,BP,GO:0048585,negative regulation of response to stimulus,82/4343,246/20875,0.333333333333333,1.60219510323125,4.86968356344383,2.87767227315871e-06,2.86482552193925e-05,1.39961973811996e-05,818680/829993/831293/830731/837237/838600/819614/820142/823804/825097/828714/844383/818540/822098/824721/834026/832396/831392/824906/820442/834158/821159/836163/834736/837956/837541/835809/841486/838606/829901/825107/826093/842754/829866/831547/843516/842951/836629/816550/841327/837583/817055/827788/827605/843330/836408/839077/823959/843123/836134/843959/817148/814686/839160/828205/820082/814878/822525/836519/842953/842928/838565/832149/831023/816538/817403/830751/816346/837359/839566/837346/838057/832195/836208/837403/829806/824379/841622/844046/841532/830662/819956,82
GO:0071470,BP,GO:0071470,cellular response to osmotic stress,27/4343,56/20875,0.482142857142857,2.31746077431663,5.05984054039435,4.37217150503032e-06,4.23910541574679e-05,2.07102860764594e-05,821170/836366/842462/832018/839323/829710/840339/814896/818561/819402/841755/817365/835840/841375/827778/835972/844143/821420/829747/831928/837332/844279/814714/817761/835868/818027/825754,27
GO:0045934,BP,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,87/4343,268/20875,0.324626865671642,1.56034672366924,4.73207810657474,4.87781069510466e-06,4.68858528020836e-05,2.29062344348155e-05,830018/824420/831529/831157/838144/839032/818037/843928/816744/828656/821575/841486/820213/839413/829710/829901/826093/843510/831635/817278/824390/838879/842359/821640/821265/830586/819172/833712/819896/829390/817055/827788/825277/821192/830336/816787/836452/831793/842268/842602/818043/834451/814878/838055/836519/839740/818410/820746/828582/831145/821383/824621/822331/834444/831164/828045/817962/827102/816798/840448/838518/837359/829635/825468/843502/5008019/830361/818178/837934/825775/825358/830515/818887/815069/825470/829314/835780/817770/828579/816317/837043/839457/824514/832518/28718362/834301/829544,87
GO:0009251,BP,GO:0009251,glucan catabolic process,17/4343,28/20875,0.607142857142857,2.91828393802835,5.2060121678255,4.93037138151346e-06,4.69860178665599e-05,2.2955170399759e-05,832220/833656/840953/821127/818682/831618/830315/826481/843319/824383/827185/822590/820265/837619/823850/832706/836609,17
GO:0010962,BP,GO:0010962,regulation of glucan biosynthetic process,17/4343,28/20875,0.607142857142857,2.91828393802835,5.2060121678255,4.93037138151346e-06,4.69860178665599e-05,2.2955170399759e-05,825831/831970/822338/832157/831846/836408/844082/839880/844225/816747/814637/818766/821783/838257/820845/833975/843133,17
GO:1900865,BP,GO:1900865,chloroplast RNA modification,12/4343,16/20875,0.75,3.60493898227032,5.34251635226901,5.05957866343236e-06,4.78087305909075e-05,2.3357109351706e-05,843687/831647/837685/819143/830724/827609/821642/837634/841167/827584/821779/820653,12
GO:0043549,BP,GO:0043549,regulation of kinase activity,21/4343,39/20875,0.538461538461538,2.58816132060433,5.08809017635772,5.55968578672129e-06,5.12318153073904e-05,2.50294684178188e-05,816782/841126/829564/836861/829714/830502/838127/836667/844377/841124/829904/820325/843964/834324/843357/817217/841014/838650/838202/832610/3768365,21
GO:0019216,BP,GO:0019216,regulation of lipid metabolic process,38/4343,92/20875,0.41304347826087,1.98532871487351,4.85462837715317,6.33083385450085e-06,5.71569210345623e-05,2.79241979092622e-05,830354/7922308/834591/816808/842693/830916/838147/837583/830626/836300/823849/819271/825655/843996/829992/839880/836519/836666/818437/823914/830751/836280/827612/836367/830825/822475/824779/821181/834757/829435/823899/836690/828213/819146/838176/827479/824885/823942,38
GO:0032879,BP,GO:0032879,regulation of localization,52/4343,141/20875,0.368794326241135,1.77264139080905,4.71825093878251,7.86355230957369e-06,6.95861970251958e-05,3.39965607368787e-05,823935/836099/836819/825097/837960/828859/821159/832523/843333/839323/827303/823924/842693/827368/834213/825430/844050/826889/830063/830707/816680/827605/843973/837958/819549/838284/835972/838263/835984/818437/835981/830997/837538/819999/817013/820777/830000/832562/831051/823721/831258/839108/833552/830010/829437/843816/836598/825754/821123/831668/836256/824760,52
GO:0005996,BP,GO:0005996,monosaccharide metabolic process,50/4343,134/20875,0.373134328358209,1.79350198122902,4.72302913718747,7.9998591195979e-06,7.05125922399341e-05,3.44491541035316e-05,825458/831150/833853/814643/843659/820006/838199/833002/821625/816556/824459/831347/831759/835603/836047/843830/817355/821543/819826/837221/822349/823948/830052/820239/838203/829509/821206/831532/816652/838544/840895/833559/840953/828564/824746/816505/820461/842961/816675/837455/824572/828758/844288/837848/825117/835750/819289/828759/837457/836609,50
GO:0045595,BP,GO:0045595,regulation of cell differentiation,30/4343,67/20875,0.447761194029851,2.15220237747482,4.84156820965982,8.68995627853348e-06,7.56976660200377e-05,3.69823386031338e-05,839323/832379/829390/839401/822075/839256/844301/836519/834733/831919/842529/844143/843428/825287/836710/821884/838371/822475/825828/842999/829424/831170/837654/838096/827774/817593/28716239/843334/839200/3768521,30
GO:0009553,BP,GO:0009553,embryo sac development,58/4343,163/20875,0.355828220858896,1.71031869915483,4.66628313736139,8.76202091060035e-06,7.58622691042495e-05,3.7062755970214e-05,839506/829502/831094/818740/834591/837737/836163/823396/819718/821074/831565/833930/835328/827605/837997/840071/834074/827233/843576/816581/844395/835888/825338/835676/836437/827417/834550/838332/819999/830439/814702/832408/831828/829945/829900/830445/838418/830483/836344/829290/825523/825124/818827/834713/841446/818051/819817/833889/824955/839993/821977/828230/835898/830609/817673/827040/831270/842341,58
GO:0065003,BP,GO:0065003,protein-containing complex assembly,127/4343,431/20875,0.294663573085847,1.41632560169631,4.47634832162582,1.09673597827976e-05,9.22913672288253e-05,4.50892447872713e-05,835934/840454/819552/819377/843938/818557/3770404/841877/820589/838316/814675/821056/829817/839364/835554/820170/827368/822071/835591/825430/825286/832834/829056/834798/830529/819364/832216/840582/827925/825648/841418/826468/821276/843744/830557/844215/831405/826539/818131/838243/839370/838614/835797/844366/843064/829729/839350/830284/833461/827696/822136/817499/840297/819717/838055/838571/822157/841843/825338/838135/836584/816078/829156/824543/817646/819992/823814/5007874/837860/835234/819117/841880/844245/831799/831959/824691/821840/842858/828697/835761/824246/28719435/829678/838990/826559/822101/834494/830445/835616/830483/832195/838876/841995/832208/843509/843915/821860/825443/818051/843491/843637/836208/836789/825902/818454/833476/816623/837040/820921/2745715/839449/827223/827118/822570/826626/829555/836779/820740/832376/842719/816317/825754/821437/817656/835168/842341/818854,127
GO:0048638,BP,GO:0048638,regulation of developmental growth,66/4343,194/20875,0.34020618556701,1.63523005381334,4.55597351459738,1.21762094636503e-05,0.000102078748511053,4.98709014439179e-05,837766/829322/818982/823664/844178/839323/828972/819903/814997/835595/837318/829390/816519/838655/827788/827605/817056/814835/844301/821534/830737/816928/825528/836519/831757/820746/830912/831919/843756/840052/834618/835028/843096/832409/830915/830751/841056/820651/820777/835761/836710/821884/830000/831411/835702/817121/836699/28718283/829175/832094/842999/828934/831170/827774/3768804/820974/842374/828760/827503/824129/838443/836598/830066/837657/830858/816598,66
