,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0052315,BP,GO:0052315,phytoalexin biosynthetic process,9/1678,16/20875,0.5625,6.9977279499404,7.09548599879216,9.32698236085136e-07,1.49477164677855e-05,1.13766793154983e-05,817628/822298/818902/817495/824408/824807/830154/818429/823706,9
GO:0010224,BP,GO:0010224,response to UV-B,20/1678,74/20875,0.27027027027027,3.36227168765905,6.01846491469856,9.77159421131333e-07,1.53902608828185e-05,1.17134990500408e-05,837098/843842/834629/838107/843716/832750/836103/821027/821744/842976/829779/821048/830996/837405/824693/828127/819685/823706/814646/840181,20
GO:0080136,BP,GO:0080136,priming of cellular response to stress,8/1678,13/20875,0.615384615384615,7.655633996516,7.09684422165504,1.52858802741387e-06,2.36184906919704e-05,1.79759895163731e-05,815949/824349/822092/817828/834836/823729/829853/823706,8
GO:0046777,BP,GO:0046777,protein autophosphorylation,33/1678,170/20875,0.194117647058824,2.41490219448924,5.47640298880957,1.73356048105028e-06,2.61753305692468e-05,1.99219956108518e-05,833892/819609/839324/823679/843936/842890/825139/836150/832618/835947/828967/834620/838470/825806/816235/831316/842432/837531/818549/838236/815625/842891/831123/816258/818989/828424/825369/825804/821717/828283/818521/826409/819260,33
GO:0015748,BP,GO:0015748,organophosphate ester transport,16/1678,52/20875,0.307692307692308,3.827816998258,6.03619773935841,1.80559081684904e-06,2.70394624785507e-05,2.05796848063639e-05,842477/828955/822148/831193/830375/820456/828400/820603/843201/843602/837881/818435/832812/818584/834447/819362,16
GO:0006790,BP,GO:0006790,sulfur compound metabolic process,57/1678,373/20875,0.152815013404826,1.90108069417505,5.19161073321357,1.92118456330917e-06,2.84911233410282e-05,2.16845411998377e-05,825182/817496/832525/843329/817628/825184/822298/839488/817180/818902/817495/836368/842945/843328/843799/820083/831174/839295/839515/827931/843107/838288/814904/838289/819562/834871/814822/6241037/837768/814770/826456/829452/817869/839479/824408/821817/819055/824807/838708/835828/820331/817498/833992/830154/817491/818429/838438/828798/834400/822003/842261/844174/821676/836499/823706/842281/843864,57
GO:0034976,BP,GO:0034976,response to endoplasmic reticulum stress,24/1678,109/20875,0.220183486238532,2.73917179691857,5.38221997387544,4.62835758479112e-06,6.35790173489728e-05,4.83898723348562e-05,837429/836572/837365/834210/824661/839355/844087/824489/814811/834758/834207/840897/817874/828520/837998/821995/836301/832950/838779/837441/816258/820249/819360/828942,24
GO:1901617,BP,GO:1901617,organic hydroxy compound biosynthetic process,39/1678,227/20875,0.171806167400881,2.13733834594362,5.09384528519996,4.93221534521383e-06,6.72474435500423e-05,5.11819047213469e-05,827562/821135/842880/818013/829559/842720/816041/843716/839889/817901/829560/843810/830058/832750/816173/822299/824408/835480/816040/835987/820141/835991/816412/836477/842805/10723114/837168/841899/836377/828685/816152/818706/836475/838668/820850/817257/838224/835504/832482,39
GO:0016311,BP,GO:0016311,dephosphorylation,37/1678,213/20875,0.173708920187793,2.1610093616926,5.03525512455571,6.58463057301292e-06,8.71747830209754e-05,6.6348565880626e-05,841160/836040/839348/835250/821047/824448/825399/824444/836633/840379/821239/830564/827526/834356/837276/825706/843609/838347/817553/838835/817438/817858/814721/818609/814874/817489/829536/837255/824693/831059/818456/818571/819724/814646/835296/842708/835762,37
GO:0009723,BP,GO:0009723,response to ethylene,35/1678,197/20875,0.177664974619289,2.21022428198907,5.04576297135475,6.94367660427702e-06,9.126688601449e-05,6.94630578890567e-05,838122/834101/842862/843208/834629/831174/834469/820429/6240315/839864/824212/828053/823679/819632/6240283/830917/821902/824306/842710/824408/824807/833957/838896/842861/827297/837125/839103/830457/839733/819093/834768/822041/821251/829335/836158,35
GO:0009072,BP,GO:0009072,aromatic amino acid metabolic process,20/1678,85/20875,0.235294117647059,2.92715417513847,5.26357497907799,9.89390535009809e-06,0.00012552892412937,9.55398316336227e-05,817022/828364/841032/826844/814770/835480/823601/829566/824629/814980/830154/839103/830457/837168/822529/818986/818588/828815/822530/833436,20
GO:0010646,BP,GO:0010646,regulation of cell communication,53/1678,357/20875,0.148459383753501,1.84689489621832,4.77175619820857,1.01685180946866e-05,0.000127353265217248,9.69283342563218e-05,841606/826796/824763/819120/829691/836040/838107/839324/819248/814985/822312/838136/828481/829946/834360/821780/832750/817807/824408/843418/838043/819314/814683/838922/839265/828444/824807/825476/843106/843998/834545/821182/838310/827085/817876/830996/821005/842733/838501/837255/836739/829473/823426/827710/821251/839846/842281/832215/835296/823754/843864/839735/836158,53
GO:0015914,BP,GO:0015914,phospholipid transport,9/1678,20/20875,0.45,5.59818235995232,6.08244551230842,1.0177108222068e-05,0.000127353265217248,9.69283342563218e-05,822148/830375/820456/820603/843201/843602/837881/818435/834447,9
GO:0023051,BP,GO:0023051,regulation of signaling,52/1678,353/20875,0.147308781869688,1.83258094250879,4.66429609593904,1.52938971418843e-05,0.00018879695998799,0.000143693016532213,841606/826796/824763/829691/836040/838107/839324/819248/814985/822312/838136/828481/829946/834360/821780/832750/817807/824408/843418/838043/819314/814683/838922/839265/828444/824807/825476/843106/843998/834545/821182/838310/827085/817876/830996/821005/842733/838501/837255/836739/829473/823426/827710/821251/839846/842281/832215/835296/823754/843864/839735/836158,52
GO:0006787,BP,GO:0006787,porphyrin-containing compound catabolic process,10/1678,26/20875,0.384615384615385,4.7847712478225,5.7090760795648,1.75590794369928e-05,0.000208314533320688,0.000158547805442704,827371/826798/821250/843308/828391/819561/842199/828127/823622/838668,10
GO:0033015,BP,GO:0033015,tetrapyrrole catabolic process,10/1678,26/20875,0.384615384615385,4.7847712478225,5.7090760795648,1.75590794369928e-05,0.000208314533320688,0.000158547805442704,827371/826798/821250/843308/828391/819561/842199/828127/823622/838668,10
GO:0030258,BP,GO:0030258,lipid modification,21/1678,97/20875,0.216494845360825,2.69328360959906,4.94192142653586,2.34567422352312e-05,0.000274714538870304,0.000209084726671663,821135/841160/836633/827526/821808/841944/842864/831604/817876/814721/843947/837820/818879/827381/819865/819870/827314/836635/832812/814646/827088,21
GO:0006972,BP,GO:0006972,hyperosmotic response,17/1678,73/20875,0.232876712328767,2.8970806733391,4.80039327939993,5.18326471096606e-05,0.00057742833091067,0.000439479633067148,818902/834646/817047/844329/836881/837075/836103/2745818/831076/835008/821495/831316/834660/824359/818694/828151/821251,17
GO:0009311,BP,GO:0009311,oligosaccharide metabolic process,19/1678,88/20875,0.215909090909091,2.68599658684581,4.68580546462529,5.87618697066308e-05,0.000642861891940206,0.00048928099516205,842975/818902/828603/841567/836638/828081/843531/825476/829638/832206/828355/828504/843519/815080/838723/843945/830979/838871/840493,19
GO:0071417,BP,GO:0071417,cellular response to organonitrogen compound,12/1678,41/20875,0.292682926829268,3.64109421785517,5.00462600463546,6.11077969756475e-05,0.000664547292110166,0.000505785713062847,830991/834896/834895/817459/817458/817460/819940/817923/826456/842733/821717/842281,12
GO:0006816,BP,GO:0006816,calcium ion transport,18/1678,82/20875,0.219512195121951,2.73082066339138,4.6428275855566,7.25465327769887e-05,0.000779661855197402,0.000593399193798156,830991/834896/824349/834895/817459/821863/817458/825513/831754/817460/819940/823875/829918/839138/824900/829112/842022/839670,18
GO:2000280,BP,GO:2000280,regulation of root development,18/1678,82/20875,0.219512195121951,2.73082066339138,4.6428275855566,7.25465327769887e-05,0.000779661855197402,0.000593399193798156,842988/828963/841403/820386/814929/28717277/831154/819365/6241037/837482/814909/840371/829883/835364/819340/842281/838456/830313,18
GO:0010227,BP,GO:0010227,floral organ abscission,10/1678,30/20875,0.333333333333333,4.14680174811283,5.09930742998639,7.37171986209755e-05,0.000787610069476738,0.000599448564963427,818785/843208/824802/822153/829956/817746/828967/829712/841591/821676,10
GO:0097035,BP,GO:0097035,regulation of membrane lipid distribution,8/1678,20/20875,0.4,4.9761620977354,5.25964118305049,8.96239174922224e-05,0.000946490735597053,0.00072037234564786,822148/830375/820603/843201/843602/837881/816913/834447,8
GO:0009850,BP,GO:0009850,auxin metabolic process,16/1678,69/20875,0.231884057971014,2.8847316508611,4.63619727659233,9.01879351316962e-05,0.00094697331888281,0.000720739638892745,823555/837075/832221/841602/835501/830154/839103/821199/830457/828484/821378/832812/831178/823754/837972/827088,16
GO:0006817,BP,GO:0006817,phosphate ion transport,11/1678,38/20875,0.289473684210526,3.60116993915062,4.74487815105925,0.000137703953128202,0.00136731044763709,0.00104065744898372,824046/843976/830806/834353/821270/817844/843122/816783/828638/820844/824384,11
GO:0072330,BP,GO:0072330,monocarboxylic acid biosynthetic process,37/1678,245/20875,0.151020408163265,1.87875507771643,4.09056606429324,0.000147352941603006,0.00145520986112807,0.00110755752977281,838508/827562/815864/821135/842880/823555/843838/835358/843716/839889/831483/817901/6241037/843810/820709/830058/832750/826456/824408/820141/816412/841944/822169/830154/832383/817876/842748/836377/835258/821460/828685/827381/828484/818706/838668/817257/838224,37
GO:0042180,BP,GO:0042180,cellular ketone metabolic process,26/1678,150/20875,0.173333333333333,2.15633690901867,4.20208548635687,0.00015256325070165,0.00149856483350492,0.00114055491894103,842880/841032/843716/843810/832750/843161/824408/829566/820141/837168/822529/817693/836377/837122/818588/828685/817599/818708/828127/818706/822530/838668/839846/826918/839735/818701,26
GO:1901699,BP,GO:1901699,cellular response to nitrogen compound,14/1678,58/20875,0.241379310344828,3.0028564382886,4.51582269525499,0.000155044760407651,0.00151479560034641,0.00115290812551932,830991/821135/834896/834895/817459/817458/817460/819940/817923/826456/842733/837327/821717/842281,14
GO:0010555,BP,GO:0010555,response to mannitol,9/1678,27/20875,0.333333333333333,4.14680174811283,4.83727971376685,0.000169366251221259,0.00163720709513884,0.00124607528745911,817870/817828/819700/828081/829589/832206/824921/839349/835504,9
GO:0010118,BP,GO:0010118,stomatal movement,28/1678,168/20875,0.166666666666667,2.07340087405642,4.12990564051648,0.000173548405435596,0.00166880493016228,0.00127012434116577,838122/841612/837408/836040/839324/817901/834360/843810/819392/825139/829442/842710/837210/824807/826838/837480/827297/816235/818491/820956/818549/820355/839907/821676/818706/828151/838224/835504,28
GO:0170041,BP,GO:0170041,non-proteinogenic amino acid metabolic process,10/1678,33/20875,0.303030303030303,3.76981977101167,4.70783160879543,0.000181716450304637,0.00173819871574121,0.00132293982282957,837082/841032/829566/821049/818489/834660/836558/818588/827506/814906,10
GO:2000377,BP,GO:2000377,regulation of reactive oxygen species metabolic process,15/1678,66/20875,0.227272727272727,2.82736482825875,4.39596028050113,0.000188384514704815,0.0017874292428369,0.00136040908581082,818902/28717391/817901/6241037/827834/824408/820214/828444/826838/823964/814721/816847/828151/821251/825251,15
GO:0042440,BP,GO:0042440,pigment metabolic process,30/1678,190/20875,0.157894736842105,1.96427451226397,3.94758837025637,0.000276366473000701,0.00256138609525681,0.00194946621256259,818902/843842/821704/829559/816041/827371/837365/826798/821250/829560/816173/843308/828391/819561/842956/816040/821855/817157/828896/836477/842199/837168/821710/830996/832672/828321/828127/823622/838668/835504,30
GO:0046149,BP,GO:0046149,pigment catabolic process,8/1678,23/20875,0.347826086956522,4.32709747629165,4.71995350060529,0.000280392566530576,0.00256138609525681,0.00194946621256259,827371/826798/821250/828391/819561/828127/823622/838668,8
GO:0006986,BP,GO:0006986,response to unfolded protein,10/1678,35/20875,0.285714285714286,3.55440149838243,4.47153320912126,0.000310720738080224,0.00279648664272201,0.00212840080375409,837429/836572/817155/814811/834207/840897/837998/832950/816258/820249,10
GO:0034620,BP,GO:0034620,cellular response to unfolded protein,10/1678,35/20875,0.285714285714286,3.55440149838243,4.47153320912126,0.000310720738080224,0.00279648664272201,0.00212840080375409,837429/836572/817155/814811/834207/840897/837998/832950/816258/820249,10
GO:0071214,BP,GO:0071214,cellular response to abiotic stimulus,32/1678,210/20875,0.152380952380952,1.8956807991373,3.85680198676869,0.000339799496489679,0.0030283594150568,0.00230487874127274,838122/842945/832474/828641/828053/823679/837075/829946/821667/818374/831156/821027/842710/838420/821855/818262/820956/832477/834842/838835/828638/814721/830996/837405/842104/844174/824838/838501/821788/835681/819685/818571,32
GO:0104004,BP,GO:0104004,cellular response to environmental stimulus,32/1678,210/20875,0.152380952380952,1.8956807991373,3.85680198676869,0.000339799496489679,0.0030283594150568,0.00230487874127274,838122/842945/832474/828641/828053/823679/837075/829946/821667/818374/831156/821027/842710/838420/821855/818262/820956/832477/834842/838835/828638/814721/830996/837405/842104/844174/824838/838501/821788/835681/819685/818571,32
GO:0009074,BP,GO:0009074,aromatic amino acid family catabolic process,8/1678,24/20875,0.333333333333333,4.14680174811283,4.5603029517812,0.000391118458772802,0.00343544915470149,0.00261471398805097,817022/841032/814770/835480/829566/830154/837168/818588,8
GO:0098739,BP,GO:0098739,import across plasma membrane,10/1678,36/20875,0.277777777777778,3.45566812342736,4.35978046595825,0.000399512762652502,0.0034923914706513,0.0026580526792443,838122/827860/818506/821086/818060/819314/824786/838472/839907/844299,10
GO:0005984,BP,GO:0005984,disaccharide metabolic process,16/1678,78/20875,0.205128205128205,2.55187799883867,4.05963199776572,0.000407287903014802,0.00354340475622878,0.00269687879640378,842975/818902/828603/841567/836638/828081/843531/829638/832206/828355/828504/843519/843945/830979/838871/840493,16
GO:0052542,BP,GO:0052542,defense response by callose deposition,9/1678,30/20875,0.3,3.73212157330155,4.42732938187727,0.000414718005528195,0.00359094690094793,0.00273306303468569,841606/836222/842710/835828/824629/830154/838438/842281/839735,9
GO:0071229,BP,GO:0071229,cellular response to acid chemical,14/1678,64/20875,0.21875,2.72133864719905,4.07748119997585,0.0004640312228415,0.00399898605722368,0.00304362088070318,830991/838122/834896/834895/817459/817458/832474/828053/837075/817460/819940/838420/820956/844174,14
GO:0042592,BP,GO:0042592,homeostatic process,58/1678,466/20875,0.124463519313305,1.54837661839406,3.53951013317147,0.00057920708217154,0.00494491279966076,0.00376356397220169,830991/834896/824349/828470/834895/842909/842203/817459/817458/844278/837408/831754/842368/831483/837365/821047/817460/820709/819940/843161/825291/842710/823875/823896/839138/844166/823950/842977/834842/843186/841044/824900/840139/829112/839780/829558/816248/828899/831720/822003/838723/827381/816847/842022/838472/821788/834806/818721/824895/821175/839349/842865/844299/836635/842281/826595/830313/842910,58
GO:0006470,BP,GO:0006470,protein dephosphorylation,22/1678,129/20875,0.170542635658915,2.12161949903447,3.77794259398668,0.000597126348585906,0.0050450165534453,0.00383975275378172,836040/835250/825399/840379/830564/834356/837276/843609/817553/838835/817438/818609/817489/829536/837255/824693/831059/818571/819724/835296/842708/835762,22
GO:0055074,BP,GO:0055074,calcium ion homeostasis,15/1678,73/20875,0.205479452054795,2.55624765294627,3.93794574963223,0.000599216525504998,0.0050450165534453,0.00383975275378172,830991/834896/824349/834895/817459/817458/831754/837365/817460/819940/823875/839138/824900/829112/842022,15
GO:0006714,BP,GO:0006714,sesquiterpenoid metabolic process,13/1678,59/20875,0.220338983050847,2.74110624027797,3.9594491848673,0.000680676713436988,0.00565271070658808,0.00430226764808738,827562/842880/829417/839889/817457/819107/817525/826958/829473/818706/838668/817257/838224,13
GO:0097352,BP,GO:0097352,autophagosome maturation,6/1678,15/20875,0.4,4.9761620977354,4.55443694740201,0.00070879597035283,0.00585959383635575,0.00445972601493732,819816/824489/828287/825794/841861/820798,6
GO:1901419,BP,GO:1901419,regulation of response to alcohol,22/1678,132/20875,0.166666666666667,2.07340087405642,3.65759202589025,0.000821938595635859,0.00663764889049498,0.00505190227542642,841606/826796/836040/838107/839324/834360/832750/817807/843418/814683/838922/839265/828444/843106/821182/817876/830996/821005/837255/836739/829473/832215,22
GO:0170035,BP,GO:0170035,L-amino acid catabolic process,11/1678,46/20875,0.239130434782609,2.97487951495051,3.96430852326706,0.00084052350218858,0.00670583597597613,0.00510379933988101,833862/831599/814732/814770/829452/834660/837168/829623/828798/830635/843565,11
GO:0170040,BP,GO:0170040,proteinogenic amino acid catabolic process,11/1678,46/20875,0.239130434782609,2.97487951495051,3.96430852326706,0.00084052350218858,0.00670583597597613,0.00510379933988101,833862/831599/814732/814770/829452/834660/837168/829623/828798/830635/843565,11
GO:0048527,BP,GO:0048527,lateral root development,24/1678,151/20875,0.158940397350993,1.97728295274254,3.56331437952581,0.000979178066959208,0.00774440834776828,0.0058942548482712,831147/843208/820386/816256/829861/814929/819248/829860/814909/828967/840371/833957/821808/841944/838716/821416/839103/830457/821378/837327/838740/842281/838456/842052,24
GO:0010015,BP,GO:0010015,root morphogenesis,45/1678,347/20875,0.129682997118156,1.61330903745024,3.40606488975571,0.000988398082846783,0.00777300735125573,0.00591602149685065,831147/842203/834489/28717391/843208/820386/816256/829861/814929/829860/6241037/843161/814909/836633/828967/819314/829589/816281/828733/821808/841944/827297/821416/831554/839103/830457/824932/837588/844081/819865/819804/834695/821378/816961/821676/838740/842281/829245/836228/819724/822378/834412/819969/823754/827088,45
GO:0016106,BP,GO:0016106,sesquiterpenoid biosynthetic process,10/1678,40/20875,0.25,3.11010131108462,3.94928691195123,0.00099130307216343,0.00777300735125573,0.00591602149685065,827562/842880/829417/839889/819107/826958/818706/838668/817257/838224,10
GO:0006874,BP,GO:0006874,intracellular calcium ion homeostasis,14/1678,70/20875,0.2,2.4880810488677,3.68700631257917,0.00119047683210555,0.00910042331488219,0.0069263153279517,830991/834896/824349/834895/817459/817458/831754/817460/819940/823875/839138/824900/829112/842022,14
GO:0015711,BP,GO:0015711,organic anion transport,27/1678,180/20875,0.15,1.86606078665077,3.45011878438743,0.00120909008168801,0.00920419824684999,0.00700529823644677,838122/829671/842477/827860/828955/821086/830806/834078/844074/831193/818060/825927/814811/819425/817544/821597/832845/828400/816783/837998/841044/824786/831479/834806/824895/828383/832812,27
GO:0046352,BP,GO:0046352,disaccharide catabolic process,6/1678,17/20875,0.352941176470588,4.39073126270771,4.1348869004263,0.00152358509693344,0.0110899998888342,0.00844057837303028,828603/843531/829638/828504/843945/838871,6
GO:0052482,BP,GO:0052482,defense response by cell wall thickening,6/1678,17/20875,0.352941176470588,4.39073126270771,4.1348869004263,0.00152358509693344,0.0110899998888342,0.00844057837303028,839028/835828/824629/830154/838438/842281,6
GO:0010230,BP,GO:0010230,alternative respiration,5/1678,12/20875,0.416666666666667,5.18350218514104,4.28572578043993,0.00163427750045819,0.0118016798155617,0.0089822366469951,840127/816381/825844/821806/828321,5
GO:0009812,BP,GO:0009812,flavonoid metabolic process,18/1678,105/20875,0.171428571428571,2.13264089902946,3.43993927713466,0.00169921364867608,0.0121743660240439,0.0092658874299323,818902/843842/832524/829559/816041/814904/837365/829560/816173/842956/816040/828669/817157/828896/836477/821710/830996/835504,18
GO:0009593,BP,GO:0009593,detection of chemical stimulus,8/1678,30/20875,0.266666666666667,3.31744139849027,3.75535133376815,0.00201654934083782,0.014224848052937,0.0108265055039494,817828/827114/819700/842432/824355/829558/821717/829335,8
GO:0098869,BP,GO:0098869,cellular oxidant detoxification,8/1678,30/20875,0.266666666666667,3.31744139849027,3.75535133376815,0.00201654934083782,0.014224848052937,0.0108265055039494,836533/832537/824120/837405/816248/824119/838652/843864,8
GO:0170033,BP,GO:0170033,L-amino acid metabolic process,27/1678,187/20875,0.144385026737968,1.79620824383497,3.23348130823276,0.00213103167524596,0.0146932296687199,0.0111829898841235,827024/817180/818902/828364/833862/844329/831599/826844/838352/833738/814732/814770/829452/821817/823601/831024/834660/821995/832075/837168/829623/828798/830635/843565/818721/831519/827506,27
GO:0170039,BP,GO:0170039,proteinogenic amino acid metabolic process,27/1678,187/20875,0.144385026737968,1.79620824383497,3.23348130823276,0.00213103167524596,0.0146932296687199,0.0111829898841235,827024/817180/818902/828364/833862/844329/831599/826844/838352/833738/814732/814770/829452/821817/823601/831024/834660/821995/832075/837168/829623/828798/830635/843565/818721/831519/827506,27
GO:0009313,BP,GO:0009313,oligosaccharide catabolic process,6/1678,18/20875,0.333333333333333,4.14680174811283,3.94877010494985,0.00213120189502506,0.0146932296687199,0.0111829898841235,828603/843531/829638/828504/843945/838871,6
GO:0071216,BP,GO:0071216,cellular response to biotic stimulus,6/1678,18/20875,0.333333333333333,4.14680174811283,3.94877010494985,0.00213120189502506,0.0146932296687199,0.0111829898841235,843716/832750/834758/827493/842432/821717,6
GO:0062012,BP,GO:0062012,regulation of small molecule metabolic process,21/1678,134/20875,0.156716417910448,1.94961574724708,3.26037531700814,0.00234749204466343,0.0160631759011239,0.012225653424011,842880/843716/819562/832750/843161/822299/824408/820141/822529/841899/836377/828685/818708/821676/818706/822530/838668/839846/826918/839735/818701,21
GO:0070588,BP,GO:0070588,calcium ion transmembrane transport,11/1678,52/20875,0.211538461538462,2.63162418630237,3.48283012334532,0.00243841727650446,0.0165612950341028,0.0126047709734392,824349/821863/825513/831754/823875/829918/839138/824900/829112/842022/839670,11
GO:0006457,BP,GO:0006457,protein folding,27/1678,189/20875,0.142857142857143,1.77720074919121,3.1732770284535,0.00248551064413031,0.0166949556868606,0.0127064998486693,837429/831856/837365/835341/816578/837252/843560/831076/824661/844087/834913/831075/829073/834207/820438/825434/820102/828520/832267/836301/832950/838779/837441/835421/833746/842280/819360,27
GO:0009308,BP,GO:0009308,amine metabolic process,20/1678,126/20875,0.158730158730159,1.97466749910135,3.24433212620234,0.00252624074753906,0.0169063803873768,0.0128674147966034,816469/841032/835799/835392/837444/829566/831452/826838/824629/814980/830154/839103/830457/822529/829096/829623/842580/818588/828815/822530,20
GO:0048585,BP,GO:0048585,negative regulation of response to stimulus,33/1678,246/20875,0.134146341463415,1.66883484985029,3.11981969263705,0.00255271806500345,0.0170212259297858,0.0129548235261988,841606/824763/836040/833523/833963/838136/843810/830058/825139/825291/824405/824408/820264/839265/831158/827493/834892/821808/837673/844166/824359/821182/822474/836377/820355/842733/837255/836739/829473/839722/821251/842281/832215,33
GO:0015849,BP,GO:0015849,organic acid transport,22/1678,146/20875,0.150684931506849,1.8745816121606,3.13523233581029,0.00309333779041108,0.020329237924752,0.0154725453280312,838122/829671/842477/827860/821086/830806/834078/831202/844074/818060/825927/819425/817544/821597/832845/816783/841044/824786/831479/834806/824895/828383,22
GO:0120254,BP,GO:0120254,olefinic compound metabolic process,15/1678,86/20875,0.174418604651163,2.16983812401253,3.21395899759378,0.0033545449039109,0.0219668585643197,0.0167189353633892,827562/842880/837082/828726/839889/819562/817457/817525/821710/821676/818706/836475/838668/817257/838224,15
GO:0141124,BP,GO:0141124,intracellular signaling cassette,21/1678,138/20875,0.152173913043478,1.8931051458776,3.11208396886825,0.00336811763263849,0.0219769675529661,0.0167266292959227,830991/834896/834895/817459/817875/817458/827114/829691/817460/819940/826406/824355/829103/841591/824847/828713/821676/819832/835360/826409/827330,21
GO:0051553,BP,GO:0051553,flavone biosynthetic process,7/1678,26/20875,0.269230769230769,3.34933987347575,3.54382317878389,0.00360423508914016,0.023277892133618,0.0177167605845126,829559/816041/829560/816173/816040/836477/835504,7
GO:0051555,BP,GO:0051555,flavonol biosynthetic process,7/1678,26/20875,0.269230769230769,3.34933987347575,3.54382317878389,0.00360423508914016,0.023277892133618,0.0177167605845126,829559/816041/829560/816173/816040/836477/835504,7
GO:0021700,BP,GO:0021700,developmental maturation,32/1678,242/20875,0.132231404958678,1.64501226371418,2.9838473492898,0.00367102541293829,0.023616068413515,0.0179741459247275,834489/833998/818727/822371/839889/843282/831156/818608/836633/817869/828081/819314/817457/816281/831554/831159/824932/820206/837588/844081/819865/819804/837255/824627/816961/819832/821251/842281/819724/834412/839854/827088,32
GO:0010876,BP,GO:0010876,lipid localization,24/1678,167/20875,0.143712574850299,1.78784266984505,3.02211364303003,0.00386951576709824,0.0246491625376291,0.0187604319489575,838122/821832/830121/819037/822148/823932/830796/830375/820456/819425/817544/821597/820603/819715/843201/843602/837881/816913/828891/824895/818435/834447/839854/821356,24
GO:0055062,BP,GO:0055062,phosphate ion homeostasis,6/1678,20/20875,0.3,3.73212157330155,3.61403252453461,0.00387113011807094,0.0246491625376291,0.0187604319489575,824349/821047/843161/823896/821175/830313,6
GO:0016145,BP,GO:0016145,S-glycoside catabolic process,8/1678,34/20875,0.235294117647059,2.92715417513847,3.3249014498148,0.00469221371332002,0.0290599134041887,0.0221174462633211,825182/832525/825184/842945/834871/817869/819055/842281,8
GO:0019759,BP,GO:0019759,glycosinolate catabolic process,8/1678,34/20875,0.235294117647059,2.92715417513847,3.3249014498148,0.00469221371332002,0.0290599134041887,0.0221174462633211,825182/832525/825184/842945/834871/817869/819055/842281,8
GO:0046683,BP,GO:0046683,response to organophosphorus,5/1678,15/20875,0.333333333333333,4.14680174811283,3.60445821761567,0.00505417629545895,0.0309865103751795,0.023583775649245,817022/819248/843997/821036/842733,5
GO:0005996,BP,GO:0005996,monosaccharide metabolic process,20/1678,134/20875,0.149253731343284,1.85677690214007,2.94162588606841,0.00518435210678403,0.031404689542317,0.0239020510387467,842342/834475/837112/828732/819288/817426/843027/827834/839942/842114/817697/837111/834076/835258/819331/823794/818708/831419/819567/843864,20
GO:0016143,BP,GO:0016143,S-glycoside metabolic process,19/1678,125/20875,0.152,1.89094159713945,2.95377443617996,0.00519114189478912,0.031404689542317,0.0239020510387467,825182/832525/825184/839488/842945/831174/834871/6241037/837768/826456/817869/819055/824807/838708/835828/820331/838438/836499/842281,19
GO:0010431,BP,GO:0010431,seed maturation,15/1678,90/20875,0.166666666666667,2.07340087405642,3.01710427533361,0.00521726376132463,0.0314585507984822,0.0239430447410451,833998/818727/822371/839889/831156/818608/817869/828081/817457/831159/820206/837255/824627/821251/839854,15
GO:0009688,BP,GO:0009688,abscisic acid biosynthetic process,7/1678,28/20875,0.25,3.11010131108462,3.30325936687856,0.00563195440585498,0.0330854684871288,0.0251812887802824,827562/842880/839889/818706/838668/817257/838224,7
GO:0010229,BP,GO:0010229,inflorescence development,7/1678,28/20875,0.25,3.11010131108462,3.30325936687856,0.00563195440585498,0.0330854684871288,0.0251812887802824,816209/841591/829112/821676/835421/823706/823754,7
GO:0043289,BP,GO:0043289,apocarotenoid biosynthetic process,7/1678,28/20875,0.25,3.11010131108462,3.30325936687856,0.00563195440585498,0.0330854684871288,0.0251812887802824,827562/842880/839889/818706/838668/817257/838224,7
GO:1901616,BP,GO:1901616,organic hydroxy compound catabolic process,7/1678,28/20875,0.25,3.11010131108462,3.30325936687856,0.00563195440585498,0.0330854684871288,0.0251812887802824,826642/832524/828732/814770/817457/844385/816152,7
GO:1902645,BP,GO:1902645,tertiary alcohol biosynthetic process,7/1678,28/20875,0.25,3.11010131108462,3.30325936687856,0.00563195440585498,0.0330854684871288,0.0251812887802824,827562/842880/839889/818706/838668/817257/838224,7
GO:0051176,BP,GO:0051176,positive regulation of sulfur metabolic process,4/1678,10/20875,0.4,4.9761620977354,3.71823660430288,0.00588747389837128,0.0340392873807732,0.0259072385734459,843107/819562/824408/821676,4
GO:0120253,BP,GO:0120253,hydrocarbon catabolic process,4/1678,10/20875,0.4,4.9761620977354,3.71823660430288,0.00588747389837128,0.0340392873807732,0.0259072385734459,827562/829417/839889/819107,4
GO:0098657,BP,GO:0098657,import into cell,19/1678,127/20875,0.149606299212598,1.86116298931048,2.87793666942467,0.00617228169306057,0.0353503406057106,0.0269050787544399,838122/827860/839416/828212/818506/821086/832596/814723/818060/824352/830401/819314/814721/824786/833474/838472/839907/844299/839378,19
GO:0009309,BP,GO:0009309,amine biosynthetic process,9/1678,43/20875,0.209302325581395,2.60380574881503,3.11245187873216,0.00633815998117368,0.0360742002666801,0.0274560070015754,835392/837444/831452/824629/814980/839103/830457/829623/828815,9
GO:0042401,BP,GO:0042401,biogenic amine biosynthetic process,9/1678,43/20875,0.209302325581395,2.60380574881503,3.11245187873216,0.00633815998117368,0.0360742002666801,0.0274560070015754,835392/837444/831452/824629/814980/839103/830457/829623/828815,9
