gene_id,haust_IM-206,haust_IM-207,haust_IM-208,haust_IM-209,haust_IM-210,haust_mean,lfc_IM_vs_UM,p_IM_vs_UM,lfc_H_vs_UM,p_H_vs_UM,haustoria_index_LFC,lfc_IT_vs_UT,p_IT_vs_UT,lfc_H_vs_IM,p_H_vs_IM
AT1G65490,0,0,0,NA,NA,0,1.91400741672762,0.00439574948254427,0.651302819560356,0.364026690241801,1.262704597167264,1.69512713374363,0.00182518646017545,1.26270459716727,0.0951831339719563
AT2G23270,0,0,0,NA,NA,0,5.12443695745839,1.56425160830676e-13,3.86393720475625,3.53824188624839e-8,1.26049975270214,3.24645289265542,8.29465997230961e-13,1.26049975270214,0.00786608843582542
AT5G49600,0,0,0,NA,NA,0,4.01150860612189,0.00304585924212793,2.75447892730371,0.0570058678195791,1.2570296788181796,3.02643318143291,0.0106737216003179,1.25702967881818,0.344344528930336
AT1G68570,0,0,0,NA,NA,0,1.59671831552573,1.54697571554702e-4,0.339946242354508,0.466333849783227,1.2567720731712222,1.74686676619448,2.54723134606856e-7,1.25677207317123,0.00565895199278165
AT1G52810,0,0,0,NA,NA,0,4.78014038787639,1.01420535821516e-5,3.52566062139936,0.00197299241729943,1.2544797664770297,3.79624158422184,3.48344778930344e-5,1.25447976647703,0.0925252601066346
AT5G12020,4.699465123664238,0,0,NA,NA,1.566488374554746,2.1387759830308,0.0104281782324477,0.88553151477218806,0.343117207859721,1.2532444682586121,0.662474053355677,0.328083812247768,1.25324446825861,0.137808952522014
AT3G03450,0,0,0,NA,NA,0,1.09602137648839,0.00317697261885587,-0.157061335116119,0.718464418538765,1.253082711604509,1.17913766368912,8.58511328906442e-5,1.25308271160451,0.00124552623716656
AT2G21220,0,0,0,NA,NA,0,1.59718333035368,0.020905712460445,0.349663401852915,0.6849549210421,1.247519928500765,1.69446121660378,7.07499913187428e-5,1.24751992850077,0.0694330928938207
AT1G09225,0,0,0,NA,NA,0,3.45150638885607,1.19055979930606e-4,2.20903950740796,0.0195170690804451,1.2424668814481103,6.2005380651994,1.27577660181903e-12,1.24246688144811,0.0476539464530645
AT1G16510,0,0,0,NA,NA,0,2.65174807228809,4.73204632507023e-8,1.41378420824844,0.00418952013353988,1.2379638640396502,2.4162185456562,1.13609683052079e-9,1.23796386403966,0.0222227788633605
AT2G37820,0,0,0,NA,NA,0,3.40839444746694,0.00296502688199654,2.17079201567724,0.0852190800052515,1.2376024317896999,2.06558936148231,0.00965966966526265,1.2376024317897,0.19831152245102
AT5G42530,0,0,0,NA,NA,0,2.31916622222733,3.31321897500684e-8,1.08464089439535,0.0115562045057135,1.2345253278319799,2.47044739159708,2.73538523609981e-13,1.23452532783198,0.00772261137544886
AT1G24530,0,0,0,NA,NA,0,1.10354553494931,0.0207834139321509,-0.122514725467094,0.823683155928751,1.226060260416404,1.28027628613423,7.83492902241628e-4,1.2260602604164,0.0156177798688978
AT1G67980,0,0,0,NA,NA,0,6.38864699535872,4.10802582932177e-36,5.16486539551729,2.71843314208626e-24,1.2237815998414305,6.07177983654393,2.97169597817881e-48,1.22378159984143,0.0338415418931627
AT1G47510,0,0,0,NA,NA,0,4.85146110081794,5.3049269885925e-9,3.62794229684861,1.22357170402201e-5,1.22351880396933,3.13014694808824,2.25430005314641e-6,1.22351880396933,0.205400182294068
AT2G33380,0,0,0,NA,NA,0,3.25549471779584,9.34491921988968e-9,2.03439087817068,3.55337958378848e-4,1.2211038396251603,2.33065910898498,5.17668596744502e-7,1.22110383962516,0.0616304952679315
AT1G52857,0,0,0,NA,NA,0,5.69989489167881,1.79836962833107e-7,4.47966564963293,5.88478604080833e-5,1.22022924204588,4.47279703157487,1.03860804521458e-6,1.22022924204588,0.076288780935512
AT1G58225,0,0,0,NA,NA,0,5.56198495797416,2.12434703147183e-48,4.34230899801026,2.95672690723814e-30,1.2196759599639,4.85415795772335,1.13898654832427e-56,1.2196759599639,0.00291932520133867
AT3G23170,0,0,0,NA,NA,0,1.66553148525975,6.16814511632295e-4,0.445919144702247,0.40026878361148,1.219612340557503,1.6939869116934,1.59193239968075e-5,1.2196123405575,0.0218602662070379
AT1G27330,0,0,0,NA,NA,0,1.7508026599512,8.88650057242201e-10,0.531769593943368,0.077916205740974,1.2190330660078321,1.58441740550543,8.45466753432177e-12,1.21903306600783,5.88672536282948e-5
AT1G79360,0,0,0,NA,NA,0,2.00868790674137,0.00189474969480362,0.795154684873498,0.265779297219237,1.213533221867872,1.46311503225733,0.00342369257449632,1.21353322186787,0.0696748817409495
AT4G34630,0,0,0,NA,NA,0,1.29394536779657,3.75330713919019e-7,0.0935300832432228,0.754740581130711,1.2004152845533471,1.21256225046741,4.45038259874832e-9,1.20041528455335,6.30984599787453e-6
AT1G16530,0,0,0,NA,NA,0,2.01865588472637,3.28426126867576e-5,0.821173150067391,0.109912382430125,1.197482734658979,1.65636233122649,3.04071405597837e-5,1.19748273465898,0.0231602024490283
AT1G71880,0,0,0,NA,NA,0,1.46983413650555,6.58306414198458e-8,0.275961051159422,0.359220780608984,1.1938730853461281,1.58770275360268,4.35038193997814e-13,1.19387308534612,3.17627218419507e-5
AT3G14280,0,0,0,NA,NA,0,2.91911198015426,2.02578321447277e-15,1.7277019845727,3.2132553892686e-6,1.19140999558156,3.0889268263035,2.07844791179129e-24,1.19140999558157,0.00291801836631646
AT5G55420,0,0,0,NA,NA,0,3.23566679154702,2.65298007958957e-6,2.04873744790798,0.00332123903063339,1.18692934363904,3.85601841239383,2.46508354513772e-11,1.18692934363905,0.125962863596116
AT2G31110,5.91716818185256,0,0,NA,NA,1.9723893939508532,1.2051413311947,0.00909227948165311,0.0291545374007034,0.953759359698571,1.1759867937939965,0.986084977835078,0.00873763237386602,1.17598679379399,0.0175974369506147
AT1G29090,0,0,0,NA,NA,0,3.45736673949448,0.011201895703774,2.28811844628566,0.125466934639092,1.16924829320882,4.01662849958999,2.01417515067772e-4,1.16924829320882,0.412240805359996
AT3G57240,0,0,0,NA,NA,0,3.3942179248517,1.99910872192231e-9,2.22945710487873,8.58254057022535e-5,1.1647608199729698,3.38333701003294,1.3609032457159e-13,1.16476081997297,0.0745894935589551
AT5G56555,1.9332144719253863,0,0.008273955254165077,NA,NA,0.6471628090598505,2.82885398934212,0.0366061718603058,1.66639052135721,0.270038784889904,1.1624634679849097,0.444048850292236,0.65119122485417,1.16246346798491,0.403382433241742
AT2G01610,34.82947033757506,0,0,NA,NA,11.609823445858353,1.12066502488325,2.60625223731718e-5,-0.0409766544781778,0.904119371775095,1.1616416793614277,0.140049387634012,0.555686307079392,1.16164167936143,2.45049629103536e-5
AT1G12200,0,0,0,NA,NA,0,1.44756843039875,2.04242970074872e-5,0.28670009245926,0.453956866887009,1.16086833793949,1.71204956446756,4.0614225358027e-10,1.16086833793949,0.00122246963015892
AT1G21770,0,0,0,NA,NA,0,1.38879172911719,1.55704328195955e-4,0.22943154404981,0.616197845609024,1.15936018506738,1.06128092617099,0.001081134660475,1.15936018506738,0.0015912588642389
AT2G31335,0,0,0,NA,NA,0,3.43512425593783,0.00432494560627106,2.27617756220887,0.0902504936201036,1.1589466937289603,2.83108575911257,0.00484487632470146,1.15894669372896,0.323788122514181
AT2G25297,0,0,0,NA,NA,0,4.91942993578812,2.9464269139589e-27,3.76279635205549,1.66385432004205e-16,1.15663358373263,4.4686636313607,1.54087771571159e-34,1.15663358373263,0.00943168827597819
AT3G11430,2.7328578877015453,0,0,NA,NA,0.9109526292338485,3.99048845456241,5.33299985159247e-6,2.8340907317158,0.00147527856677778,1.1563977228466098,1.51710983935939,0.0120323415156263,1.15639772284662,0.155090806922731
AT1G67856,0,0,0,NA,NA,0,3.553190156063,2.588465222215e-4,2.4017039023762,0.018533284782621,1.1514862536868002,3.33026662889146,1.44903838109981e-6,1.1514862536868,0.0484005089749311
AT1G29860,0,0,0,NA,NA,0,4.20713780707717,2.37695796827747e-22,3.05567827471189,4.33921558167861e-12,1.1514595323652799,4.7430983695107,2.63636566485575e-28,1.15145953236528,2.21445993546732e-4
AT5G45010,0,0,0.08273955254164989,NA,NA,0.02757985084721663,1.07416624395591,0.0168348519134285,-0.0763824541022366,0.895006641418201,1.1505486980581467,0.293947359440764,0.464199430366823,1.15054869805814,0.0149162365512854
AT1G52900,0,0,0,NA,NA,0,7.16403503480494,4.34653603647425e-12,6.01351447213079,6.55195164314574e-9,1.1505205626741501,5.58413109241289,1.33153872899215e-10,1.15052056267415,0.0186725578995619
AT1G11572,0,0,0,NA,NA,0,3.6402043547177,0.00130434385375107,2.49332155410172,0.0359847039082792,1.14688280061598,3.87745070706562,5.81718344268282e-5,1.14688280061598,0.154800862403821
AT5G11970,0,0,0,NA,NA,0,1.72068709460503,3.45617742131677e-9,0.576345412473057,0.0690505487288288,1.144341682131973,1.32220931424693,9.0970704026363e-8,1.14434168213197,1.17310061253254e-4
AT5G60910,0,0,0,NA,NA,0,1.29592901946025,0.0035597564511115,0.151744154285319,0.788318397664538,1.144184865174931,1.30977540332074,1.13048328240254e-4,1.14418486517493,0.0117380872008745
AT1G22990,0,0,0,NA,NA,0,3.38339258439463,3.62278813643015e-9,2.240942700117,1.17070347880099e-4,1.1424498842776303,3.7499021453695,1.42650701299618e-14,1.14244988427763,0.0573985368676876
AT1G23850,0,0,0,NA,NA,0,1.99337222956737,7.95037888519426e-4,0.852060490113753,0.173528498365808,1.141311739453617,1.51764674637988,0.00166315948611105,1.14131173945362,0.0840747530130961
AT3G25950,0.9666072359626932,0,0,NA,NA,0.3222024119875644,4.44413690378736,8.76152119170736e-4,3.30486015185167,0.015847110281093,1.13927675193569,2.99122095248172,0.00887088101148807,1.1392767519357,0.342880341418754
AT2G45040,0,0,0,NA,NA,0,2.70267145228876,0.00465673485135723,1.56559575957147,0.126421478083889,1.1370756927172898,0.684879786942103,0.286954725859377,1.13707569271729,0.191468895979632
AT1G16500,0,0,0,NA,NA,0,1.58800925463135,1.05435170153162e-5,0.451033626676347,0.245738744708617,1.136975627955003,1.46297158646047,5.92923582855629e-7,1.136975627955,0.00334694473272567
AT3G49340,0,0,0,NA,NA,0,5.36177801669237,2.05848121747679e-19,4.22705999875804,1.09304727606366e-12,1.13471801793433,3.52657488297255,2.42069416505429e-14,1.13471801793432,0.0859079982989406
AT2G14095,3,0,0,NA,NA,1,1.7719333138304,0.0334157650592715,0.639976655121404,0.49375790192222,1.131956658708996,1.21765098245106,0.0726149961304213,1.13195665870899,0.203844662386484
AT1G07900,0,0,0,NA,NA,0,5.36145379960016,1.06034238981674e-28,4.23093805199497,1.8184724268837e-18,1.1305157476051901,4.89087253915816,2.95757228245142e-36,1.13051574760519,0.0216193760241852
AT3G23240,0,0,0,NA,NA,0,3.11033167149517,6.47080439070844e-12,1.98176882391364,1.89430840905207e-5,1.1285628475815301,3.58780701186636,2.35855223145876e-19,1.12856284758153,0.0114085447951434
AT2G41090,0,0,0,NA,NA,0,1.22203749670535,0.0146403300235385,0.0954533084347703,0.869385389552229,1.1265841882705796,1.30309165415586,0.00111536925126045,1.12658418827058,0.0381914689265665
AT1G75030,0,0,0,NA,NA,0,1.14853304393602,9.5008087447602e-6,0.0280592048805188,0.932910504512417,1.1204738390555011,0.936069438490565,2.39018321990388e-6,1.1204738390555,2.33015776444713e-5
AT5G51530,0,0,0,NA,NA,0,1.62461415463556,1.09037448964816e-5,0.505632287943629,0.222434322899715,1.118981866691931,1.53412437818827,1.69527330757465e-6,1.11898186669194,0.00301693652893135
AT2G28760,0,0,0,NA,NA,0,2.96895126218598,4.3232366708225e-37,1.85111256869782,1.16447470400025e-14,1.1178386934881601,0.859625258586094,3.86926519945395e-7,1.11783869348816,2.29397717528843e-7
AT1G77730,0.9666072359626932,0,1,NA,NA,0.6555357453208978,3.51089346107315,0.0035280834729321,2.39375777977601,0.0633158414801983,1.1171356812971402,1.60440723118019,0.0570465125854576,1.11713568129714,0.283629422522137
AT5G41570,1,0,2,NA,NA,1,3.35700840090115,0.0130965162770504,2.24090323854254,0.131102820213799,1.1161051623586102,1.71086378590842,0.129615319565907,1.11610516235862,0.433870261315329
AT4G09215,93.39893024732848,0,0,NA,NA,31.132976749109492,5.27197913147309,7.13222076004137e-5,4.15752099769889,0.00168131921583787,1.1144581337742006,0.580651152807662,0.594199762315248,1.1144581337742,0.446944878971782
AT3G47210,0,0,0,NA,NA,0,4.35949853316379,4.88811433516331e-5,3.24507851164213,0.0032232720034337,1.11442002152166,4.24285335869654,3.87277056384711e-7,1.11442002152166,0.0738303849578851
AT1G29050,0,0,0,NA,NA,0,1.63791491812869,7.46008985258221e-7,0.525420865642591,0.135711220691255,1.112494052486099,0.570318567825128,0.0437729220264903,1.1124940524861,0.00169019555772199
AT3G57100,0,0,0,NA,NA,0,4.59312851210608,1.67237721052087e-6,3.48104960826671,3.54609186058796e-4,1.1120789038393704,4.92893299799649,1.14268684639743e-8,1.11207890383937,0.0235422846717752
AT1G31580,0,0,0,NA,NA,0,1.79222914265016,5.67797309921112e-8,0.680559417081698,0.0471156233062261,1.111669725568462,1.80233405764192,1.32755817495059e-11,1.11166972556846,0.00190715008973715
AT5G64890,0,0,0,NA,NA,0,6.18611584786381,9.5547447705663e-10,5.07503815106171,5.39239637252913e-7,1.1110776968021003,5.30632378006915,4.43060757167996e-10,1.1110776968021,0.00457113046104805
AT3G51895,0,0,0,NA,NA,0,1.1562391747999201,0.0180416317980072,0.0460281794973151,0.93429911122125,1.110210995302605,0.968142945643792,0.0149275114436877,1.11021099530261,0.0357923948465828
AT5G18470,0,0,0,NA,NA,0,3.64323101281954,1.55223360217557e-27,2.53455239714197,1.96229598525319e-13,1.10867861567757,3.76053551683883,1.64410352626547e-47,1.10867861567757,8.42836987150202e-6
AT4G08770,0,0,0,NA,NA,0,6.13406288727293,1.25614116865451e-24,5.0296763080529,3.90355652223856e-17,1.10438657922003,5.07877532090823,2.65327715479834e-30,1.10438657922004,0.0659230953023576
AT1G75590,0,0,0,NA,NA,0,1.02364312255115,0.0191096044714246,-0.0786666939621237,0.882692828528697,1.1023098165132736,0.662461932005186,0.0674045895327914,1.10230981651328,0.0172621468460704
AT2G41380,0,0,0,NA,NA,0,4.81564175085854,3.29125084905592e-27,3.71583811825087,8.54481185192201e-17,1.09980363260767,4.01474270800164,1.41338317504003e-30,1.09980363260768,0.0174390676715387
AT4G14450,0,0,0,NA,NA,0,3.43302174645383,1.6429187833748e-9,2.3361285148007,4.98805910927662e-5,1.0968932316531301,3.66629333887929,1.60016697712619e-14,1.09689323165313,0.0684509009454316
AT1G76480,0,0,0,NA,NA,0,3.32705186815576,0.00519095104226611,2.23049346310546,0.0763954882505317,1.0965584050503003,2.90487491427338,0.00446828155421551,1.09655840505031,0.247765702646137
AT2G44070,8.966607235962693,0,0,NA,NA,2.988869078654231,3.83205622448561,0.00859440008850728,2.74749210197377,0.0738181477754435,1.0845641225118396,0.834010395325759,0.438852868362835,1.08456412251184,0.477796586938129
AT5G49280,0,0,0,NA,NA,0,1.25956563498767,2.32519918464551e-4,0.17533245254244,0.656375354561861,1.08423318244523,0.768757406542464,0.00613099907914447,1.08423318244522,0.00279072705565946
AT4G31970,0,0,0,NA,NA,0,3.74877952242831,1.31304742399269e-12,2.6682767656588,5.013366151286e-7,1.0805027567695098,3.82895599778937,9.00333115000438e-18,1.08050275676951,0.0584462484014164
AT5G03890,0.699465123664238,0,0,NA,NA,0.23315504122141265,2.7947513034213,4.84408807281701e-5,1.71427780123998,0.0183197838191384,1.0804735021813199,1.76664081939665,1.55034954833729e-4,1.08047350218132,0.0719044636739176
AT5G20860,1.9666072359626932,0,0,NA,NA,0.6555357453208978,3.3249574175762,0.0014952013704447,2.24473834186392,0.0407954300269511,1.0802190757122796,1.20694237030739,0.0271693357905475,1.08021907571228,0.151976981991592
AT2G05380,0,0,0,NA,NA,0,1.23309502259063,2.35995357241411e-5,0.153110907784919,0.645651683304702,1.079984114805711,1.49730554355355,1.32065546414037e-10,1.07998411480571,4.72318503637802e-4
AT1G05330,0,0,0,NA,NA,0,2.20826532103904,0.00135618059322186,1.12847512010174,0.137070394572163,1.0797902009373002,2.25646383852825,2.55294004695247e-5,1.0797902009373,0.0875617412763812
AT1G51920,0,0,0,NA,NA,0,6.78743417556577,4.42801840658787e-33,5.70921766167774,7.03054633160035e-24,1.0782165138880302,5.31641717079436,2.25296079849725e-44,1.07821651388803,5.41820607684246e-4
AT5G61430,0,0,0,NA,NA,0,1.30269348681042,0.0324207798626844,0.228542514461873,0.748275375219656,1.0741509723485472,0.56816630497689,0.258868126210424,1.07415097234855,0.101429423983224
AT5G51760,0,0,0,NA,NA,0,3.43319946220334,0.0188406464385179,2.36015880833965,0.133690915092123,1.07304065386369,2.80697921339967,0.019030586196021,1.07304065386369,0.498092103555676
AT1G52855,0,0,0,NA,NA,0,2.5653345772064,1.43722171478608e-13,1.49230344236255,2.93638580660086e-5,1.07303113484385,2.16539868980846,2.45625170988714e-15,1.07303113484385,0.00216534988938264
AT1G61475,0,0,0,NA,NA,0,4.17907533092935,0.00126176215291295,3.10731361844938,0.0220425584858454,1.0717617124799697,4.0219190613341,1.88998800910002e-4,1.07176171247997,0.378059630351038
AT3G49860,0,0,0,NA,NA,0,1.29288763408718,0.00406357485858699,0.223152591757897,0.689909697729927,1.069735042329283,1.374794691403,4.31535396482687e-4,1.06973504232928,0.0192815258673875
AT5G38310,0,0,0,NA,NA,0,4.15017148833676,6.72179018140585e-16,3.08391560584207,4.24948021242193e-9,1.0662558824946897,2.46431478713566,7.32118849637033e-16,1.06625588249468,5.17066298222253e-4
AT4G10500,0,0,0,NA,NA,0,7.54741551630337,6.85902268276878e-35,6.48213957546141,2.2785308980462e-26,1.0652759408419596,6.58711104473365,1.37765777722123e-40,1.06527594084195,0.146998797634229
AT2G48150,0,0,0,NA,NA,0,2.19543300890727,2.99268067529598e-4,1.13632382609086,0.0886722866789861,1.05910918281641,1.47133615758858,0.00122476818176496,1.05910918281641,0.0520880176840323
AT1G62370,0,0,0,NA,NA,0,2.58534068173405,2.94972100230566e-10,1.52751265209593,3.17169810117225e-4,1.0578280296381202,1.90327522893107,5.65529117206017e-9,1.05782802963812,0.00970460899368775
AT3G57260,0,0,0,NA,NA,0,6.13622086528821,1.20440509173906e-28,5.08178481955554,2.64547623908117e-20,1.05443604573267,5.23463973992719,2.23590631388154e-31,1.05443604573267,0.113381170618413
AT5G54230,0,0,0,NA,NA,0,4.20795313898451,1.13089900813676e-6,3.15797967775063,3.16088486197518e-4,1.04997346123388,3.19548932130596,1.47234520034732e-7,1.04997346123389,0.117404306669498
AT1G26410,0,0,0,NA,NA,0,6.91137828428827,9.82303100720454e-40,5.86307393572168,3.52243637790277e-29,1.0483043485665906,6.14874441842853,2.08477485136087e-53,1.04830434856659,0.0296714188754933
AT3G14990,0,0,0,NA,NA,0,1.54582084415407,0.00148441195131672,0.498896189003996,0.337904545143696,1.046924655150074,1.39520920721374,3.85990582278897e-4,1.04692465515007,0.0534188290993308
AT5G04390,0,0,0,NA,NA,0,3.40619589865805,0.00112126586132498,2.36202342316666,0.0300606857596372,1.04417247549139,1.50918410839631,0.0103745440898488,1.04417247549139,0.159691999201134
AT3G22560,0,0,0,NA,NA,0,4.54243237899771,7.37233711608304e-9,3.49866461681819,1.02409777042296e-5,1.0437677621795203,4.04592745294759,5.69941541178999e-11,1.04376776217952,0.0773965078816168
AT5G55440,0,0,0,NA,NA,0,3.04565990066993,0.0289045248307602,2.00323354537857,0.194882973088842,1.0424263552913597,3.3473648944513,0.00257384353946358,1.04242635529136,0.500055124666928
AT5G18510,0,0,1.008273955254165,NA,NA,0.336091318418055,2.97442363381327,0.0145676010460966,1.93726322719248,0.147434803014848,1.0371604066207902,1.78198704156468,0.0779088788841039,1.03716040662079,0.362959436708348
AT1G59740,0,0,0,NA,NA,0,1.07103442275761,0.00418677269571199,0.0344516338749681,0.936935395229255,1.036582788882642,1.18672993164412,5.78896923976779e-5,1.03658278888264,0.00909443724325886
AT2G28710,0,0,0,NA,NA,0,4.46134943350226,1.82558350698617e-37,3.4281577996614,1.9955860873546e-22,1.0331916338408602,2.31161602280552,6.84171394953827e-22,1.03319163384086,4.617288906382e-4
AT1G15415,10.56589406751501,0,0,NA,NA,3.52196468917167,2.8354806136384,0.0187156502658879,1.80354695004009,0.153429937305635,1.03193366359831,0.558630616081514,0.522742034659801,1.03193366359831,0.391252429946464
AT5G56870,0,0,0,NA,NA,0,1.96967080044951,0.00931013701339303,0.93843042574943,0.231845855981394,1.03124037470008,2.10454806904914,5.02780935601196e-4,1.03124037470008,0.247471285323584
AT5G14330,0,0,0,NA,NA,0,1.23399406380283,1.11505356724294e-4,0.204595527027873,0.610618622609965,1.029398536774957,1.02455094903437,8.51650274444956e-5,1.02939853677495,0.00117264077695289
AT5G59390,0,0,0,NA,NA,0,6.08744513077088,6.89755619575487e-8,5.05837944888473,8.50485564386614e-6,1.0290656818861503,3.57414035801122,6.51005913989716e-7,1.02906568188615,0.178976464925031
AT3G15990,0,0,0,NA,NA,0,1.38240538775444,0.00824300948630613,0.356093817799776,0.537777345662129,1.026311569954664,1.20754156167642,0.00373011127125342,1.02631156995467,0.0738898967597801
AT5G22300,0,0,0,NA,NA,0,3.53151765249776,6.03006124885617e-16,2.50880888233951,9.11611760535052e-9,1.0227087701582498,2.930474686079,1.45646742891829e-16,1.02270877015826,0.0403003159397618
AT4G04990,0,0,0.008273955254165077,NA,NA,0.0027579850847216925,3.16637816958437,0.0141156827911959,2.14617897644131,0.121548871765442,1.02019919314306,1.89899465818525,0.107028624110515,1.02019919314307,0.40916435695832
AT5G51465,0,0,0,NA,NA,0,6.96570960940639,2.86996723219538e-35,5.94560446524753,2.58635768553569e-26,1.02010514415886,5.95395357171125,1.37765777722123e-40,1.02010514415887,0.104047890243052
AT1G22890,0,0,0,NA,NA,0,2.06544247937872,0.00159210255962165,1.05216727402201,0.117628928866398,1.0132752053567098,1.16274973636738,0.0334307160623494,1.01327520535671,0.185559406742016
AT1G02470,0,0,0,NA,NA,0,4.15051272864348,2.09114067871977e-24,3.13749927574862,1.37071115885169e-14,1.0130134528948598,3.97663296053636,9.41425104308683e-32,1.01301345289485,0.0225463979502874
AT5G47050,0,0,0,NA,NA,0,1.25574875995067,0.00100546688361767,0.243413337065573,0.56830151599951,1.012335422885097,1.03590570118884,8.5911440219134e-4,1.0123354228851,0.0141950915025088
AT2G36780,0,0,0,NA,NA,0,3.16093646762395,3.12186620337177e-8,2.15005866578609,1.84121082886037e-4,1.0108778018378604,2.83057179000496,9.61296679539459e-10,1.01087780183786,0.117256282348093
AT1G51913,0,0,0,NA,NA,0,4.05820951465467,6.8384461404282e-4,3.04821843453166,0.0126753240838563,1.0099910801230099,3.72190483449944,1.82296272216593e-4,1.009991080123,0.268341437697736
AT5G55850,0,0,0,NA,NA,0,1.3652786545936,1.04785000854562e-8,0.357757267841688,0.161903671965864,1.007521386751912,0.794342592835422,5.72184431944635e-5,1.00752138675192,6.78898943404562e-5
AT1G60830,0,0,0,NA,NA,0,6.94010896800811,2.12700928136164e-12,5.93487967485597,1.63736531309388e-9,1.0052292931521398,6.86164389021221,7.39690137900875e-17,1.00522929315214,7.75794873702152e-4
AT4G13660,0,0,0,NA,NA,0,1.40601399775325,0.00208356397415089,0.402405022079622,0.446450968784402,1.003608975673628,1.61665668806596,2.00912840236775e-5,1.00360897567363,0.0335036927544987
AT3G56710,0,0,0,NA,NA,0,1.26457414598183,0.0162031769371156,0.261054170249159,0.653195823717737,1.003519975732671,1.60349079261986,1.16269870842109e-4,1.00351997573267,0.0855030466000675
AT3G14060,0,0,0,NA,NA,0,2.91515782934262,8.6974386668992e-11,1.91703716410377,2.2447590331992e-5,0.9981206652388501,2.36629000913852,9.46826087730285e-11,0.998120665238848,0.0472980298976162
AT1G35910,0,0,0,NA,NA,0,1.03662155251869,0.0129041122267679,0.0393985248348751,0.936909768921137,0.9972230276838149,1.96766716700793,2.76988813202159e-9,0.997223027683819,0.0239210533927878
AT5G63560,0,0,0,NA,NA,0,1.16082250937269,0.019114245133231,0.16423853606783,0.778813365293429,0.99658397330486,1.04971950566849,0.0049342581300616,0.996583973304865,0.0606715818182414
AT5G10210,0,0,0,NA,NA,0,1.13462288446716,0.0478303492988508,0.14107036878573,0.844562834291835,0.99355251568143,2.20809799169951,5.63454919348013e-6,0.993552515681432,0.0984987189126936
AT1G66550,0,0,0,NA,NA,0,3.87712239089423,0.0015640847056814,2.88379202721923,0.0236325552943705,0.9933303636749997,3.74550700360667,2.1730507773017e-4,0.993330363675004,0.340768212698239
AT1G02030,0,0,1.008273955254165,NA,NA,0.336091318418055,3.39083734749799,0.00467925666892364,2.39781036163701,0.0604096863193527,0.9930269858609799,1.34157850414753,0.0738173897946973,0.993026985860977,0.341682079740802
AT4G24120,0,0,0,NA,NA,0,1.69035681984552,2.01831785142297e-6,0.705925030029656,0.0564414926446784,0.9844317898158641,1.76786201849167,7.10892357185618e-10,0.984431789815861,0.0114923440629725
AT3G57465,0,0,0,NA,NA,0,3.15342369889836,0.00938071012058851,2.16960020412672,0.0971999644081508,0.9838234947716402,3.4603214593428002,4.18977268311043e-4,0.983823494771643,0.37237929357921
AT3G07720,0,0,0,NA,NA,0,1.54119006271257,1.41836188531269e-11,0.559659772641578,0.0182730299653133,0.9815302900709921,1.61314860260675,2.50729792051641e-18,0.981530290070995,5.20765721145741e-5
AT4G35070,0,0,0,NA,NA,0,1.91715833401614,2.48497635538508e-20,0.939335578391625,1.81671678026288e-5,0.977822755624515,1.06525567418405,2.79158157872184e-11,0.977822755624512,1.0935354068766e-6
AT2G14070,0,0,0,NA,NA,0,1.51552016776926,0.011970657544718,0.538335405424507,0.450837517502787,0.977184762344753,1.33936322147621,0.0101550174830224,0.977184762344749,0.0940193096463969
AT2G31945,0,0,0,NA,NA,0,4.85963688674246,2.666039852972e-16,3.88254869111592,5.4411242144394e-11,0.97708819562654,4.8934878914046,2.14283506892954e-22,0.977088195626535,0.144458329260975
AT3G20610,0,0,0,NA,NA,0,4.6049190495054,7.11491166050208e-5,3.63177665946617,0.00242758523478036,0.9731423900392304,3.7469629764327,1.44008762354704e-4,0.973142390039231,0.290574524103361
AT5G61260,0,0,0,NA,NA,0,3.30514025205856,3.23130132803227e-14,2.33322182502907,1.81911509118053e-7,0.97191842702949,2.54898509398673,1.09984594193466e-16,0.971918427029493,0.00631876065012759
AT1G47480,0,0,0,NA,NA,0,2.21869853539841,5.56400612168833e-15,1.24701047233656,1.95299269075635e-5,0.9716880630618498,1.80244773666876,4.15827580115538e-15,0.971688063061852,8.60535168619895e-4
AT1G28370,0,0,0,NA,NA,0,1.47364292830938,0.00395268585232682,0.503195570602379,0.357563896593898,0.970447357707001,1.72565646083064,2.33680073995296e-5,0.970447357707002,0.0909291912411972
AT3G48690,0,0,0,NA,NA,0,1.24648497535192,3.25087158764214e-6,0.27619243429424,0.347021112493049,0.97029254105768,1.01628036913687,3.11837878529253e-6,0.970292541057681,6.75931806956395e-4
AT5G37250,0,0,0,NA,NA,0,3.08098210168102,0.0150754542302415,2.11353488306167,0.113404525370494,0.9674472186193501,1.03198193383239,0.295033139508215,0.967447218619352,0.385250311690077
AT3G07195,0,0,0,NA,NA,0,3.31568787658646,6.4473323718183e-26,2.34872644600581,1.08125835639176e-13,0.9669614305806498,3.15240038796017,1.83810964294267e-34,0.966961430580651,0.00458844221273413
AT4G33040,0,0,2.5212591810123968,NA,NA,0.8404197270041323,1.60796518843237,4.34818242871978e-4,0.64166392196996,0.182524729518823,0.96630126646241,1.66589558003698,6.95822274007679e-6,0.966301266462405,0.0580719421183494
