,ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0009733,BP,GO:0009733,response to auxin,63/1677,381/21061,0.165354330708661,2.07664135900723,6.23781217850728,2.16872421400019e-08,7.29887873401444e-07,5.36473884515837e-07,AT3G21110/AT4G03190/AT4G37580/AT5G07990/AT4G14550/AT1G31710/AT2G22670/AT3G42660/AT5G62470/AT5G43870/AT5G43700/AT1G64625/AT2G21200/AT4G16340/AT2G43010/AT2G18010/AT4G34760/AT4G34770/AT4G14560/AT2G06850/AT4G38850/AT4G32880/AT4G14740/AT2G25930/AT2G33860/AT4G22620/AT4G38860/AT1G08810/AT3G22810/AT4G09160/AT5G16530/AT2G34680/AT4G23410/AT1G52830/AT3G28860/AT2G38120/AT1G29460/AT2G21210/AT5G64770/AT5G14960/AT4G28050/AT1G77110/AT5G63310/AT3G03830/AT1G70560/AT1G04240/AT1G15050/AT1G23080/AT5G18060/AT5G47440/AT1G15580/AT1G76190/AT5G18010/AT5G18030/AT4G34790/AT5G18020/AT3G11260/AT5G12050/AT1G31690/AT5G27780/AT2G22810/AT4G32280/AT3G53250,63
GO:0007389,BP,GO:0007389,pattern specification process,44/1677,228/21061,0.192982456140351,2.42361568799757,6.3570890628745,3.19054828189152e-08,1.05558478750038e-06,7.7586392653312e-07,AT1G17840/AT4G18750/AT1G68060/AT4G14770/AT5G43870/AT5G04810/AT4G00480/AT5G55540/AT5G46700/AT2G21050/AT2G45190/AT1G02800/AT5G19730/AT2G32010/AT2G37590/AT3G45610/AT1G05470/AT2G38620/AT2G26330/AT4G14740/AT2G26580/AT4G00180/AT2G28150/AT1G11130/AT1G01380/AT3G22810/AT2G33800/AT5G63420/AT3G54720/AT1G09310/AT4G12970/AT3G14170/AT2G30420/AT1G79440/AT1G70560/AT4G24670/AT5G10250/AT1G23080/AT2G32280/AT5G47440/AT5G55250/AT1G24260/AT4G20140/AT5G59340,44
GO:0051276,BP,GO:0051276,chromosome organization,42/1677,216/21061,0.194444444444444,2.44197641290665,6.26553407871244,5.21057001712069e-08,1.61444963070152e-06,1.18663440824319e-06,AT3G48900/AT1G13330/AT2G28620/AT5G50930/AT5G07660/AT3G10690/AT5G03470/AT1G22260/AT5G05620/AT5G37630/AT1G08390/AT1G60930/AT2G14050/AT5G44635/AT3G63480/AT3G59550/AT2G33560/AT5G08020/AT5G15510/AT3G23890/AT5G63920/AT1G78770/AT5G20850/AT4G25120/AT3G22880/AT3G57060/AT1G04730/AT3G05740/AT5G48600/AT3G19590/AT5G61000/AT4G19130/AT3G23700/AT5G27680/AT5G57880/AT4G22860/AT2G05210/AT1G10930/AT4G17380/AT5G51330/AT2G21660/AT1G67370,42
GO:0009110,BP,GO:0009110,vitamin biosynthetic process,24/1677,88/21061,0.272727272727273,3.42510977394698,6.70527314309002,5.73892444885437e-08,1.75037195690058e-06,1.28653849075469e-06,AT1G60550/AT4G33670/AT3G02870/AT1G23360/AT3G63410/AT5G57590/AT5G15070/AT5G47110/AT5G60540/AT5G04620/AT2G46110/AT5G53580/AT2G43360/AT5G39220/AT4G17600/AT5G54770/AT1G68890/AT2G22450/AT1G30520/AT1G60600/AT2G29630/AT5G56490/AT2G46760/AT1G18870,24
GO:0010206,BP,GO:0010206,photosystem II repair,9/1677,13/21061,0.692307692307692,8.69450942617311,8.16246268317548,6.71164378815053e-08,1.9621891223234e-06,1.44222593492601e-06,AT1G55480/AT1G54780/AT1G05385/AT4G18370/AT1G03600/AT1G75690/AT4G02530/AT5G39830/AT2G47940,9
GO:0030091,BP,GO:0030091,protein repair,9/1677,13/21061,0.692307692307692,8.69450942617311,8.16246268317548,6.71164378815053e-08,1.9621891223234e-06,1.44222593492601e-06,AT1G55480/AT1G54780/AT1G05385/AT4G18370/AT1G03600/AT1G75690/AT4G02530/AT5G39830/AT2G47940,9
GO:0016144,BP,GO:0016144,S-glycoside biosynthetic process,18/1677,54/21061,0.333333333333333,4.18624527926853,6.89553681325395,9.11128362807643e-08,2.47017022805628e-06,1.81559643056552e-06,AT5G60890/AT5G61420/AT3G09710/AT1G16400/AT1G62560/AT1G74090/AT3G58990/AT1G65860/AT2G43100/AT4G13770/AT5G07690/AT4G12030/AT5G14200/AT1G16410/AT5G23010/AT3G19710/AT1G76790/AT5G07700,18
GO:0019758,BP,GO:0019758,glycosinolate biosynthetic process,18/1677,54/21061,0.333333333333333,4.18624527926853,6.89553681325395,9.11128362807643e-08,2.47017022805628e-06,1.81559643056552e-06,AT5G60890/AT5G61420/AT3G09710/AT1G16400/AT1G62560/AT1G74090/AT3G58990/AT1G65860/AT2G43100/AT4G13770/AT5G07690/AT4G12030/AT5G14200/AT1G16410/AT5G23010/AT3G19710/AT1G76790/AT5G07700,18
GO:0019761,BP,GO:0019761,glucosinolate biosynthetic process,18/1677,54/21061,0.333333333333333,4.18624527926853,6.89553681325395,9.11128362807643e-08,2.47017022805628e-06,1.81559643056552e-06,AT5G60890/AT5G61420/AT3G09710/AT1G16400/AT1G62560/AT1G74090/AT3G58990/AT1G65860/AT2G43100/AT4G13770/AT5G07690/AT4G12030/AT5G14200/AT1G16410/AT5G23010/AT3G19710/AT1G76790/AT5G07700,18
GO:1901659,BP,GO:1901659,glycosyl compound biosynthetic process,19/1677,62/21061,0.306451612903226,3.84864485352107,6.60706927427509,1.83435451220649e-07,4.77421334376943e-06,3.50908800019291e-06,AT3G09820/AT5G60890/AT5G61420/AT3G09710/AT1G16400/AT1G62560/AT1G74090/AT3G58990/AT1G65860/AT2G43100/AT4G13770/AT5G07690/AT4G12030/AT5G14200/AT1G16410/AT5G23010/AT3G19710/AT1G76790/AT5G07700,19
GO:0051338,BP,GO:0051338,regulation of transferase activity,16/1677,46/21061,0.347826086956522,4.36825594358456,6.72656460385228,2.4137361790892e-07,6.1994908178712e-06,4.55667924113376e-06,AT1G80370/AT2G42260/AT1G47210/AT4G37490/AT3G11520/AT1G76310/AT5G43080/AT1G70210/AT2G26760/AT1G44110/AT3G57860/AT1G20610/AT2G05210/AT1G16330/AT5G25380/AT2G01905,16
GO:0000910,BP,GO:0000910,cytokinesis,26/1677,110/21061,0.236363636363636,2.96842847075405,6.08818185250612,3.69983623679612e-07,9.14187384079245e-06,6.71935615023733e-06,AT4G18780/AT5G09870/AT2G28620/AT3G22780/AT1G17480/AT2G35190/AT5G05620/AT5G55230/AT1G18370/AT5G05970/AT1G14920/AT4G32410/AT3G23670/AT3G19050/AT4G39350/AT4G24010/AT2G01210/AT5G44030/AT5G12150/AT1G72670/AT1G50240/AT1G53140/AT5G49160/AT3G17360/AT5G18700/AT3G50960,26
GO:0051321,BP,GO:0051321,meiotic cell cycle,36/1677,184/21061,0.195652173913043,2.45714396826631,5.83917300643615,3.90555400190527e-07,9.52955176464886e-06,7.00430276920643e-06,AT1G13330/AT5G50930/AT3G25100/AT5G03470/AT1G22260/AT1G35530/AT4G37450/AT5G05620/AT5G63540/AT3G52115/AT1G14920/AT3G23670/AT4G35520/AT3G63480/AT5G08020/AT5G46700/AT2G33793/AT3G23890/AT5G63920/AT5G20850/AT3G22880/AT3G57060/AT1G64625/AT1G50240/AT5G61000/AT4G19130/AT3G57860/AT5G57880/AT4G21270/AT5G18700/AT5G52290/AT4G17380/AT5G51330/AT1G04650/AT1G60460/AT1G67370,36
GO:0045037,BP,GO:0045037,protein import into chloroplast stroma,13/1677,32/21061,0.40625,5.10198643410853,6.83020773490549,4.06426755768379e-07,9.79438305259106e-06,7.19895605084211e-06,AT1G06950/AT2G15290/AT3G46740/AT2G24020/AT2G20890/AT3G04340/AT3G16290/AT5G22640/AT1G79560/AT5G01590/AT5G64580/AT4G23940/AT2G28900,13
GO:0007059,BP,GO:0007059,chromosome segregation,32/1677,154/21061,0.207792207792208,2.60960744681675,5.89669259183946,4.19418431268293e-07,9.86391298597238e-06,7.25006115179053e-06,AT5G43160/AT1G13330/AT2G28620/AT5G50930/AT3G08880/AT1G22260/AT5G67270/AT5G05620/AT5G37630/AT1G08390/AT3G63480/AT4G27180/AT2G33560/AT5G15510/AT3G23890/AT5G63920/AT1G78770/AT4G05190/AT3G19570/AT3G22880/AT3G57060/AT3G47690/AT2G44190/AT5G48600/AT3G19590/AT5G57880/AT4G22860/AT4G21270/AT4G17380/AT3G50240/AT4G30710/AT1G67370,32
GO:0045165,BP,GO:0045165,cell fate commitment,24/1677,100/21061,0.24,3.01409660107334,5.93811100291517,7.64316347830927e-07,1.71487989766203e-05,1.26045152098434e-05,AT4G24972/AT1G63650/AT2G37260/AT3G28455/AT5G41920/AT4G00480/AT1G25425/AT2G45190/AT2G34925/AT2G26330/AT2G26580/AT4G00180/AT2G33860/AT1G11130/AT1G01380/AT1G05850/AT1G09310/AT2G30420/AT1G05065/AT1G69970/AT1G24260/AT1G26600/AT4G20140/AT5G59340,24
GO:0072596,BP,GO:0072596,establishment of protein localization to chloroplast,17/1677,56/21061,0.303571428571429,3.81247337933384,6.19862131288089,9.35964672124814e-07,1.92316109472383e-05,1.41353999790152e-05,AT5G52440/AT1G02280/AT1G06950/AT2G15290/AT3G46740/AT2G24020/AT5G03940/AT2G20890/AT3G04340/AT3G16290/AT5G22640/AT1G79560/AT5G01590/AT5G64580/AT4G23940/AT4G26670/AT2G28900,17
GO:0072598,BP,GO:0072598,protein localization to chloroplast,17/1677,56/21061,0.303571428571429,3.81247337933384,6.19862131288089,9.35964672124814e-07,1.92316109472383e-05,1.41353999790152e-05,AT5G52440/AT1G02280/AT1G06950/AT2G15290/AT3G46740/AT2G24020/AT5G03940/AT2G20890/AT3G04340/AT3G16290/AT5G22640/AT1G79560/AT5G01590/AT5G64580/AT4G23940/AT4G26670/AT2G28900,17
GO:0051301,BP,GO:0051301,cell division,47/1677,285/21061,0.164912280701754,2.07108976974338,5.35477647970916,1.4034949360128e-06,2.85377303655936e-05,2.09754780458931e-05,AT4G18780/AT5G09870/AT2G28620/AT3G22780/AT1G46264/AT3G56370/AT3G08880/AT1G80370/AT1G17480/AT2G35190/AT5G05620/AT1G08260/AT5G55230/AT1G18370/AT5G05970/AT5G61480/AT1G14920/AT4G32410/AT3G23670/AT1G63680/AT3G19050/AT4G39350/AT5G60880/AT3G59420/AT4G24010/AT1G78770/AT2G01210/AT5G44030/AT5G12150/AT1G72670/AT1G50240/AT2G44190/AT2G34925/AT1G53140/AT1G57820/AT3G18730/AT5G49160/AT2G26330/AT2G28150/AT3G17360/AT5G13690/AT5G18700/AT5G55280/AT5G64770/AT3G50960/AT4G20140/AT5G65800,47
GO:0010196,BP,GO:0010196,nonphotochemical quenching,9/1677,17/21061,0.529411764705882,6.64874250236767,6.85308480599354,1.69959617963598e-06,3.28476410163309e-05,2.41432995606445e-05,AT1G74730/AT4G03280/AT1G71720/AT1G56500/AT1G44575/AT5G08050/AT4G10340/AT1G15820/AT1G65420,9
GO:0015977,BP,GO:0015977,carbon fixation,9/1677,17/21061,0.529411764705882,6.64874250236767,6.85308480599354,1.69959617963598e-06,3.28476410163309e-05,2.41432995606445e-05,AT3G60750/AT1G32060/AT2G21170/AT3G04790/AT1G42970/AT3G55800/AT3G12780/AT3G54050/AT1G12900,9
GO:1990066,BP,GO:1990066,energy quenching,9/1677,17/21061,0.529411764705882,6.64874250236767,6.85308480599354,1.69959617963598e-06,3.28476410163309e-05,2.41432995606445e-05,AT1G74730/AT4G03280/AT1G71720/AT1G56500/AT1G44575/AT5G08050/AT4G10340/AT1G15820/AT1G65420,9
GO:0048507,BP,GO:0048507,meristem development,52/1677,332/21061,0.156626506024096,1.9670309143551,5.22389258414722,1.95562733895784e-06,3.6452364029255e-05,2.67928020771541e-05,AT1G04020/AT3G22780/AT3G08880/AT3G28455/AT1G08840/AT5G56040/AT2G03710/AT5G61480/AT5G55540/AT5G46700/AT5G65700/AT2G45190/AT1G75820/AT2G01830/AT5G35750/AT2G34925/AT1G76540/AT4G30520/AT3G18730/AT5G19740/AT4G32980/AT1G05470/AT4G32880/AT2G26580/AT4G29720/AT4G00180/AT4G28190/AT5G13290/AT2G33860/AT1G11130/AT5G43810/AT5G20740/AT5G15160/AT4G20270/AT3G17170/AT3G54720/AT1G60800/AT4G26540/AT3G49670/AT5G64770/AT4G17460/AT1G05065/AT1G79440/AT1G70560/AT4G24670/AT1G69970/AT5G09970/AT3G51290/AT5G63780/AT1G26600/AT3G11260/AT5G39860,52
GO:0000079,BP,GO:0000079,regulation of cyclin-dependent protein serine/threonine kinase activity,13/1677,36/21061,0.361111111111111,4.53509905254091,6.24394184451923,1.99815724955445e-06,3.6452364029255e-05,2.67928020771541e-05,AT1G80370/AT1G47210/AT4G37490/AT3G11520/AT1G76310/AT5G43080/AT1G70210/AT2G26760/AT1G44110/AT1G20610/AT1G16330/AT5G25380/AT2G01905,13
GO:0071900,BP,GO:0071900,regulation of protein serine/threonine kinase activity,13/1677,36/21061,0.361111111111111,4.53509905254091,6.24394184451923,1.99815724955445e-06,3.6452364029255e-05,2.67928020771541e-05,AT1G80370/AT1G47210/AT4G37490/AT3G11520/AT1G76310/AT5G43080/AT1G70210/AT2G26760/AT1G44110/AT1G20610/AT1G16330/AT5G25380/AT2G01905,13
GO:1904029,BP,GO:1904029,regulation of cyclin-dependent protein kinase activity,13/1677,36/21061,0.361111111111111,4.53509905254091,6.24394184451923,1.99815724955445e-06,3.6452364029255e-05,2.67928020771541e-05,AT1G80370/AT1G47210/AT4G37490/AT3G11520/AT1G76310/AT5G43080/AT1G70210/AT2G26760/AT1G44110/AT1G20610/AT1G16330/AT5G25380/AT2G01905,13
GO:0048825,BP,GO:0048825,cotyledon development,17/1677,59/21061,0.288135593220339,3.61861880072365,5.92436727801508,2.10614951637587e-06,3.77174665684926e-05,2.772266335896e-05,AT1G17840/AT4G18750/AT2G21050/AT5G19730/AT4G04890/AT4G21750/AT1G05470/AT4G23750/AT4G18570/AT3G14370/AT1G79440/AT1G70560/AT4G31820/AT4G24670/AT5G10250/AT2G32280/AT5G59340,17
GO:0051726,BP,GO:0051726,regulation of cell cycle,39/1677,223/21061,0.174887892376682,2.19637084158932,5.28280096542973,2.52652364698731e-06,4.40336978474931e-05,3.23651478462754e-05,AT1G18040/AT3G05480/AT5G45610/AT3G08880/AT1G80370/AT1G02970/AT1G35530/AT1G49620/AT1G08390/AT3G27060/AT5G05970/AT4G12620/AT2G33560/AT3G59420/AT5G15510/AT1G78770/AT1G47210/AT4G37490/AT1G72670/AT3G11520/AT1G76310/AT5G43080/AT3G19590/AT1G76540/AT1G70210/AT2G38620/AT2G26760/AT1G44110/AT3G57860/AT1G80710/AT4G22860/AT1G20610/AT1G16330/AT5G24330/AT1G07270/AT1G04650/AT5G25380/AT2G29680/AT2G01905,39
GO:0007131,BP,GO:0007131,reciprocal meiotic recombination,18/1677,67/21061,0.26865671641791,3.37398873254479,5.72456475596429,3.24020087185053e-06,5.45247594987261e-05,4.00761686781513e-05,AT1G13330/AT5G50930/AT1G22260/AT1G35530/AT5G63540/AT4G35520/AT2G33793/AT3G23890/AT5G63920/AT5G20850/AT3G22880/AT5G57880/AT5G52290/AT4G17380/AT5G51330/AT1G04650/AT1G60460/AT1G67370,18
GO:0007623,BP,GO:0007623,circadian rhythm,30/1677,155/21061,0.193548387096774,2.43072306538173,5.258476881312,4.44278216881003e-06,7.22692566126431e-05,5.31185271586673e-05,AT5G58140/AT5G63860/AT1G18330/AT2G21070/AT3G45780/AT1G22770/AT3G58850/AT5G25830/AT4G32890/AT3G19720/AT2G25930/AT3G57040/AT3G04910/AT2G47890/AT1G09340/AT4G37930/AT3G46780/AT3G63140/AT5G60100/AT5G12050/AT5G52310/AT5G24470/AT3G46640/AT2G42540/AT2G21660/AT5G42900/AT1G68050/AT3G07650/AT2G40080/AT4G33980,30
GO:0048511,BP,GO:0048511,rhythmic process,30/1677,155/21061,0.193548387096774,2.43072306538173,5.258476881312,4.44278216881003e-06,7.22692566126431e-05,5.31185271586673e-05,AT5G58140/AT5G63860/AT1G18330/AT2G21070/AT3G45780/AT1G22770/AT3G58850/AT5G25830/AT4G32890/AT3G19720/AT2G25930/AT3G57040/AT3G04910/AT2G47890/AT1G09340/AT4G37930/AT3G46780/AT3G63140/AT5G60100/AT5G12050/AT5G52310/AT5G24470/AT3G46640/AT2G42540/AT2G21660/AT5G42900/AT1G68050/AT3G07650/AT2G40080/AT4G33980,30
GO:0016143,BP,GO:0016143,S-glycoside metabolic process,26/1677,125/21061,0.208,2.61221705426357,5.31747769328454,4.84686780489947e-06,7.62990802835788e-05,5.60804823266382e-05,AT5G44210/AT5G61590/AT5G60890/AT5G25980/AT5G61420/AT5G26000/AT3G14210/AT3G09710/AT1G16400/AT1G52400/AT1G62560/AT1G74090/AT3G58990/AT1G65860/AT1G54040/AT2G43100/AT4G13770/AT5G07690/AT4G12030/AT5G14200/AT1G16410/AT5G23010/AT3G19710/AT1G76790/AT5G07700/AT2G44460,26
GO:0043549,BP,GO:0043549,regulation of kinase activity,13/1677,39/21061,0.333333333333333,4.18624527926853,5.85798839289601,5.60056863281113e-06,8.60811808759632e-05,6.32704106632538e-05,AT1G80370/AT1G47210/AT4G37490/AT3G11520/AT1G76310/AT5G43080/AT1G70210/AT2G26760/AT1G44110/AT1G20610/AT1G16330/AT5G25380/AT2G01905,13
GO:0007018,BP,GO:0007018,microtubule-based movement,17/1677,63/21061,0.26984126984127,3.38886522607453,5.58530600231572,5.6604415555081e-06,8.63217337214985e-05,6.3447219080243e-05,AT2G28620/AT5G65460/AT1G18370/AT2G21380/AT3G23670/AT3G19050/AT3G63480/AT2G22610/AT4G27180/AT4G05190/AT3G44050/AT1G59540/AT1G21730/AT3G17360/AT4G21270/AT3G50240/AT5G06670,17
GO:0010374,BP,GO:0010374,stomatal complex development,19/1677,78/21061,0.243589743589744,3.05917924254239,5.35897433190177,8.39017057316158e-06,0.000125981638144703,9.25975910220181e-05,AT3G22780/AT1G80370/AT5G53210/AT4G14770/AT5G05620/AT1G34245/AT5G62230/AT1G25250/AT5G60880/AT2G38620/AT2G26330/AT1G04110/AT1G12860/AT5G55480/AT5G07180/AT1G75640/AT4G12970/AT2G16630/AT3G01500,19
GO:0090558,BP,GO:0090558,plant epidermis development,47/1677,306/21061,0.15359477124183,1.92895615809433,4.81469273638668,1.01635373454195e-05,0.000151444464872205,0.000111312988363253,AT2G37620/AT3G22780/AT1G63650/AT1G17920/AT1G80370/AT5G53210/AT4G14770/AT5G05620/AT1G34245/AT5G24310/AT5G09350/AT5G62230/AT1G25250/AT4G00480/AT2G42260/AT5G60880/AT1G52240/AT4G18640/AT3G25710/AT2G38620/AT2G26330/AT1G04110/AT1G12860/AT5G55480/AT1G11130/AT5G07180/AT1G01380/AT1G64690/AT1G75120/AT1G05850/AT1G73360/AT1G75640/AT5G06270/AT1G04160/AT1G09310/AT2G20290/AT4G12970/AT2G38120/AT4G17810/AT2G30420/AT2G16630/AT1G77110/AT3G01500/AT4G34580/AT5G61350/AT2G30432/AT4G20140,47
GO:0090698,BP,GO:0090698,post-embryonic plant morphogenesis,37/1677,220/21061,0.168181818181818,2.11215102726731,4.87741652221444,1.13704268499362e-05,0.000165634874709519,0.000121743062030346,AT1G17840/AT4G18750/AT4G14550/AT3G22780/AT2G22670/AT1G07880/AT1G49430/AT5G53210/AT5G05620/AT1G34245/AT5G62230/AT1G25250/AT2G33680/AT3G59420/AT2G21050/AT2G45190/AT5G65710/AT5G19730/AT4G16340/AT5G05690/AT1G05470/AT2G26330/AT1G04110/AT5G55480/AT4G18570/AT5G07180/AT1G75640/AT2G34680/AT5G67180/AT4G12970/AT2G38120/AT1G70560/AT4G24670/AT5G10250/AT2G32280/AT1G24260/AT3G19350,37
GO:0005996,BP,GO:0005996,monosaccharide metabolic process,26/1677,134/21061,0.194029850746269,2.43676964017124,4.90749729285811,1.79686544170156e-05,0.000254165314652278,0.000186813699240215,AT1G16340/AT4G33670/AT3G02870/AT5G16710/AT2G21170/AT1G19570/AT1G42970/AT5G35790/AT1G43670/AT4G24620/AT3G55800/AT2G19860/AT3G12780/AT1G66430/AT2G21370/AT1G09340/AT3G54050/AT4G26520/AT1G79500/AT1G12900/AT3G59480/AT5G56490/AT2G46760/AT4G26530/AT1G09350/AT5G64860,26
GO:1901657,BP,GO:1901657,glycosyl compound metabolic process,30/1677,166/21061,0.180722891566265,2.26965105502511,4.83049067793426,1.82264929518984e-05,0.000255957656418027,0.000188131085902594,AT5G44210/AT5G61590/AT3G09820/AT5G60890/AT5G25980/AT5G61420/AT5G26000/AT3G14210/AT3G09710/AT1G16400/AT1G52400/AT1G62560/AT1G74090/AT3G58990/AT1G65860/AT1G54040/AT2G43100/AT4G13770/AT5G07690/AT5G05860/AT4G12030/AT5G18860/AT5G14200/AT1G16410/AT5G23010/AT3G19710/AT5G54060/AT1G76790/AT5G07700/AT2G44460,30
GO:0016556,BP,GO:0016556,mRNA modification,14/1677,49/21061,0.285714285714286,3.58821023937303,5.33504281538754,1.84163731958784e-05,0.000256776860559676,0.000188733208014905,AT2G30320/AT1G12700/AT5G14460/AT2G20540/AT3G20930/AT1G59720/AT1G01860/AT3G18970/AT3G02330/AT5G08490/AT1G47580/AT5G55740/AT3G22150/AT4G30700,14
GO:0010817,BP,GO:0010817,regulation of hormone levels,43/1677,280/21061,0.153571428571429,1.928663003663,4.60127248796807,2.3875280058325e-05,0.000330528699814541,0.000242941446207517,AT5G20040/AT4G38430/AT5G11790/AT5G14090/AT1G25250/AT5G55540/AT1G29440/AT5G05690/AT2G43010/AT3G19820/AT5G38970/AT4G33470/AT4G13260/AT1G08980/AT1G19630/AT2G33860/AT5G19530/AT1G68870/AT3G50660/AT2G45400/AT3G14370/AT4G09160/AT1G29430/AT5G16530/AT5G63420/AT2G26710/AT3G28860/AT2G38120/AT2G37210/AT5G64770/AT1G77110/AT3G03830/AT5G05860/AT1G70560/AT4G31820/AT4G24670/AT1G23080/AT5G18010/AT5G55250/AT5G12050/AT4G28720/AT1G04610/AT1G04180,43
GO:0010016,BP,GO:0010016,shoot system morphogenesis,35/1677,213/21061,0.164319248826291,2.06364203907604,4.58909565935213,3.21171182073137e-05,0.000432362860280526,0.000317790432788156,AT5G65810/AT1G17840/AT4G18750/AT4G18390/AT5G53210/AT5G05620/AT1G34245/AT5G53860/AT5G62230/AT5G61480/AT1G25250/AT5G55540/AT2G21050/AT5G19730/AT2G34925/AT5G67100/AT1G05470/AT2G26330/AT4G32880/AT1G04110/AT2G42200/AT5G55480/AT4G18570/AT3G50660/AT5G07180/AT1G75640/AT1G67260/AT5G67180/AT5G08370/AT4G12970/AT1G70560/AT4G24670/AT5G10250/AT2G32280/AT4G01500,35
GO:0000902,BP,GO:0000902,cell morphogenesis,64/1677,481/21061,0.133056133056133,1.67101682665189,4.37882186458791,3.41553758556308e-05,0.000456652696371173,0.000335643671890589,AT1G30570/AT5G65810/AT4G37580/AT3G23090/AT2G28620/AT3G12690/AT3G03220/AT1G16340/AT1G17920/AT3G56960/AT2G18300/AT4G38430/AT2G03090/AT5G02260/AT5G05620/AT5G15580/AT5G56040/AT5G24310/AT5G09350/AT1G63680/AT2G25790/AT2G42260/AT5G60880/AT1G71790/AT4G25420/AT3G29030/AT4G16340/AT1G08730/AT5G05690/AT2G35620/AT2G18010/AT2G43750/AT1G26770/AT3G19820/AT2G06850/AT1G08660/AT1G66810/AT2G25930/AT5G19530/AT5G55480/AT1G11130/AT3G50660/AT4G12420/AT1G64690/AT1G73360/AT2G40610/AT5G01180/AT1G75780/AT4G28250/AT1G79500/AT4G17810/AT1G18620/AT4G39110/AT3G18000/AT1G20190/AT2G37640/AT1G11160/AT4G34580/AT1G49490/AT2G20700/AT5G46220/AT2G30432/AT5G39860/AT3G28300,64
GO:0042372,BP,GO:0042372,phylloquinone biosynthetic process,6/1677,10/21061,0.6,7.53524150268336,6.07993994648635,4.00740831545748e-05,0.0005214974021182,0.000383305090103056,AT1G60550/AT1G23360/AT1G68890/AT1G30520/AT1G60600/AT1G18870,6
GO:0042374,BP,GO:0042374,phylloquinone metabolic process,6/1677,10/21061,0.6,7.53524150268336,6.07993994648635,4.00740831545748e-05,0.0005214974021182,0.000383305090103056,AT1G60550/AT1G23360/AT1G68890/AT1G30520/AT1G60600/AT1G18870,6
GO:0098813,BP,GO:0098813,nuclear chromosome segregation,22/1677,109/21061,0.201834862385321,2.53479071955709,4.72523796774584,4.13134312977303e-05,0.000532212738694639,0.000391180954940031,AT1G13330/AT2G28620/AT5G50930/AT1G22260/AT5G05620/AT5G37630/AT1G08390/AT3G63480/AT2G33560/AT5G15510/AT3G23890/AT1G78770/AT3G22880/AT3G57060/AT5G48600/AT3G19590/AT5G57880/AT4G22860/AT4G21270/AT4G17380/AT3G50240/AT1G67370,22
GO:0009637,BP,GO:0009637,response to blue light,20/1677,94/21061,0.212765957446809,2.67207145485226,4.77886350357197,4.14427952262219e-05,0.000532212738694639,0.000391180954940031,AT5G58140/AT4G18390/AT3G45780/AT1G22770/AT1G14280/AT2G02950/AT2G43010/AT2G36990/AT1G08540/AT2G47890/AT3G01490/AT5G64330/AT1G08810/AT3G28860/AT5G55280/AT2G34640/AT1G02340/AT5G42900/AT1G68050/AT4G33980,20
GO:0006260,BP,GO:0006260,DNA replication,28/1677,157/21061,0.178343949044586,2.23977454432202,4.586188035066,4.37334030660222e-05,0.00055795818813644,0.00041010408241478,AT5G50930/AT1G67630/AT3G25100/AT3G42660/AT1G08840/AT1G60930/AT3G27060/AT1G08260/AT2G21790/AT5G44635/AT2G37560/AT4G12620/AT2G42260/AT2G01120/AT3G59420/AT1G78770/AT5G20850/AT3G05740/AT5G67100/AT2G38620/AT5G27680/AT5G44785/AT5G24330/AT1G07270/AT1G10930/AT2G20980/AT5G25380/AT2G29680,28
GO:0045595,BP,GO:0045595,regulation of cell differentiation,16/1677,67/21061,0.238805970149254,2.99910109559537,4.82057202655191,5.51440840705706e-05,0.000694459691004864,0.000510433864775469,AT5G65810/AT3G23090/AT1G17920/AT3G28455/AT4G04890/AT1G66810/AT4G32880/AT5G13290/AT1G11130/AT1G01380/AT4G20270/AT2G30420/AT1G05065/AT1G69970/AT1G26600/AT2G30432,16
GO:0042631,BP,GO:0042631,cellular response to water deprivation,12/1677,41/21061,0.292682926829268,3.67572756228457,5.04419048929195,5.57242120628611e-05,0.000697267063760929,0.000512497307973547,AT2G05070/AT1G79410/AT1G68010/AT3G05740/AT1G32080/AT4G34220/AT1G09340/AT4G29920/AT3G27690/AT5G05860/AT2G15970/AT1G29395,12
GO:0019288,BP,GO:0019288,isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway,6/1677,11/21061,0.545454545454545,6.85021954789397,5.7084272588242,8.22018559743968e-05,0.000984405048233267,0.000723546204023913,AT4G15560/AT5G62790/AT2G26930/AT3G03710/AT3G47450/AT2G02500,6
GO:0019682,BP,GO:0019682,glyceraldehyde-3-phosphate metabolic process,8/1677,20/21061,0.4,5.02349433512224,5.29491774687349,8.37995650106743e-05,0.000997419212809977,0.000733111727275668,AT4G15560/AT2G21170/AT5G62790/AT2G26930/AT3G03710/AT3G04790/AT3G47450/AT2G02500,8
