"","genes","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"2834","AT1G34245",8.5809404788647,-1.08698917012478,0.419646945532891,-2.59024682937811,0.00959071376059559,0.0210620186215488
"2835","AT1G34260",539.523569804865,0.684912746512084,0.132539426358497,5.16761514162217,2.37099901255613e-07,1.45895914099439e-06
"2836","AT1G34270",103.20760946859,-0.294198490372995,0.12218723118777,-2.40776787814177,0.0160503823573938,0.0330778509694443
"2837","AT1G34300",503.955304037441,0.748614834742159,0.229978157528455,3.25515624086837,0.00113330000433914,0.00320070074302397
"2838","AT1G34315",13.0410047959866,-0.805530114525467,0.490065882288093,-1.64371800535162,0.100234464985546,0.159958347520038
"2839","AT1G34317",1.35936362718542,-1.4098758716247,1.20338609674306,-1.1715906270153,0.241361452982827,0.332060420169791
"2840","AT1G34320",648.365438960364,-0.205165698887146,0.112770591299331,-1.81931917287343,0.0688627499585049,0.116154480768446
"2841","AT1G34340",325.183915160597,-0.572920287869945,0.139351345045238,-4.1113366195637,3.93375188972857e-05,0.000154882252687812
"2842","AT1G34350",135.686706909825,-0.546303807311694,0.19340004186227,-2.82473469008215,0.00473197799043797,0.0113713039327324
"2843","AT1G34355",13.4494874765753,-1.1376579187017,0.358299918446839,-3.17515539393152,0.00149756280448949,0.00410576366149335
"2844","AT1G34360",123.11444151227,0.0684937661174211,0.192716807106693,0.355411482505007,0.722281347877229,0.789948158692656
"2845","AT1G34370",770.294375438999,0.449702013415826,0.147929067430473,3.03998410337568,0.00236590635891513,0.0061469783199015
"2846","AT1G06753",1.6019341521875,0.0201173285999289,1.24721267990203,0.0161298300795892,0.987130815645866,0.991471080996488
"2847","AT1G34380",141.841987281575,0.407863676158967,0.344152158806574,1.18512601395071,0.235967627027429,0.32575865487167
"2848","AT1G34418",472.545218527034,0.0467547349946214,0.152077450021674,0.30744028774784,0.758508266851355,0.820330433897498
"2849","AT1G34420",215.497909850891,3.02442481757468,0.260657957079731,11.6030404421897,3.97693331535821e-31,2.32381602132695e-29
"2850","AT1G34430",623.926328859434,-1.37505098356925,0.143312895280915,-9.59474708032342,8.41231645552643e-22,2.67024379248979e-20
"2851","AT1G34460",17.1358148484334,-0.72797954890274,0.424339375338926,-1.71555974111828,0.0862426523079159,0.140687158448688
"2852","AT1G34470",195.368499019132,0.110489542557942,0.109407039610619,1.00989427143972,0.312545947532473,0.409460284162524
"2853","AT1G34480",0.777678463445604,-0.0173836187287537,1.36040960600562,-0.0127782240378284,0.989804729778892,0.993005209595556
"2854","AT1G34550",445.378833080933,-0.472904922545966,0.120822697747483,-3.91404041924579,9.07644321003367e-05,0.000330269189748648
"2855","AT1G34570",273.679102584767,0.300567731466503,0.210730763455113,1.42631159560396,0.153778418973063,0.228320064134097
"2856","AT1G34580",18.2466114434753,-1.83056399519767,0.490634664375012,-3.73101235627024,0.000190711868523922,0.00064593969122286
"2857","AT1G34630",96.7817110268524,-0.0142913783163873,0.317410786805806,-0.0450248665466143,0.964087488411664,0.974661922084468
"2858","AT1G34640",71.2406378079535,-0.861783713608157,0.22350933491331,-3.85569450127176,0.000115401532922791,0.000410426278455952
"2859","AT1G34670",3.47916591838954,2.18184427220042,0.719812827973465,3.03112724226256,0.00243642549309318,0.00630841762897856
"2860","AT1G34750",1015.90978766826,2.42960133451689,0.188169993110016,12.9117363207661,3.86486651407197e-38,3.16502395682124e-36
"2861","AT1G34760",309.052675340778,-0.322329099145776,0.298005851313445,-1.08162003438902,0.279421398580333,0.37430063784288
"2862","AT1G34770",48.9806338653614,0.141366629791729,0.211810689124077,0.667419715106625,0.50450407624348,0.599413208325744
"2863","AT1G34780",231.03702784275,-0.53794330911158,0.147422580779694,-3.64898854888096,0.000263274837864163,0.000865236670641451
"2864","AT1G34844",7.12903070291922,0.0535029534423434,0.45248245098554,0.118243156891079,0.905874995534534,0.932500947506087
"2865","AT1G35112",9.27732156584474,-0.600775939167661,0.440787276333699,-1.36296116386273,0.172894750520347,0.251881387422308
"2866","AT1G35115",572.452476012797,-0.164988682213649,0.24814551694256,-0.664886814182665,0.506122890059657,0.600947617373157
"2867","AT1G35140",1040.76181663864,-0.721833147046168,1.28092255977386,-0.563525984875779,0.573076770969019,0.660536549505023
"2868","AT1G35160",2024.35199688038,0.0713018235519585,0.205004709526252,0.34780578317801,0.727986046171127,0.794992134896207
"2869","AT1G35180",22.8096259635161,-1.19693839820005,0.330505830398844,-3.62153489623957,0.000292860291754888,0.000952239020969511
"2870","AT1G35183",0.99570018788549,-3.48021177210694,1.28343811820889,-2.71163192267015,0.00669528930465145,0.0153924575341439
"2871","AT1G35190",317.760306666387,0.913008996379067,0.229375683607645,3.98040882982523,6.87968468322008e-05,0.00025721753884361
"2872","AT1G35210",244.355079013514,1.75003230833582,0.421244017826974,4.15443836416603,3.2608749862363e-05,0.000130559460326789
"2873","AT1G35215",2.94710950071332,-2.1405187442467,0.730614389815682,-2.92975169129464,0.00339232962273214,0.0084968310698313
"2874","AT1G35220",279.397120405771,-0.177684229068719,0.187550099818188,-0.947396078386349,0.34343698869861,0.440987026348898
"2875","AT1G35230",1379.93151694651,5.41068977148569,0.314921130323076,17.1810947265904,3.67902481504882e-66,1.05253555390533e-63
"2876","AT1G06833",2.80163194810824,-0.693410601814644,0.788571869933306,-0.879324546376844,0.379225330398333,0.478079134905854
"2877","AT1G35250",2.31860471927275,0.469579895647109,0.758615643630844,0.618995797924271,0.535919127115819,0.627363735355777
"2878","AT1G35260",28.779722738387,-0.829153275519609,0.385989165075833,-2.14812577797801,0.031703764909241,0.0597486728707049
"2879","AT1G35290",1.52174278206577,-0.869700831379035,0.942079530268757,-0.923171349589695,0.35591791688853,0.453733552727861
"2880","AT1G35310",9.0495953109617,-1.48136073079187,0.512969523621798,-2.88781430977184,0.00387928811292835,0.00954185326481673
"2881","AT1G35320",27.3449098414349,0.177323057856831,0.303562395273304,0.584140396234464,0.559125858475422,0.647955365161506
"2882","AT1G35330",1.44526473094971,3.09126361547299,1.24869091031623,2.47560352200381,0.0133011194623637,0.0281199962223041
"2883","AT1G35340",593.829360496315,-0.934386296941652,0.110744273385272,-8.43733286046295,3.24660897470627e-17,7.03240404167202e-16
"2884","AT1G35350",892.337265574049,0.92427669172555,0.432126720206508,2.1389019667283,0.0324436087429556,0.0608981132411868
"2885","AT1G06877",1.68373965961694,2.94711804539822,1.22164380858581,2.41242007259862,0.0158470115780914,0.0327203878576976
"2886","AT1G35420",787.033452337219,-1.14623294455263,0.149533643001521,-7.66538500329972,1.7829555298868e-14,2.9354803712912e-13
"2887","AT1G35430",107.181223521601,0.571420985848327,0.208359670015187,2.74247403927391,0.00609782698403289,0.0141906856783499
"2888","AT1G35460",281.79976183093,0.169771077934059,0.150528293116907,1.12783500309943,0.259389607715995,0.352221763445457
"2889","AT1G35470",267.755518450821,0.196911934048991,0.108557183103647,1.81390054917863,0.0696930381830468,0.117384198955145
"2890","AT1G35510",307.479365273658,-0.366492432429204,0.13266699530049,-2.76249892898456,0.00573607499630528,0.0134468443219761
"2891","AT1G35513",3.67245181364336,-1.79818581570758,0.65114368737804,-2.761580662708,0.00575223055809273,0.013478953561961
"2892","AT1G35515",27.8520767105816,2.38224933344244,0.44706627102583,5.32862684535825,9.8958073957332e-08,6.48407915290323e-07
"2893","AT1G35516",234.314231770526,-0.425355126164157,0.271167183756021,-1.56860841445646,0.116739210584398,0.181716228799018
"2894","AT1G35530",23.3747022322877,-1.06627799471961,0.424494804210379,-2.51187525534744,0.0120091531056343,0.0257293944528319
"2895","AT1G35560",204.228518090937,0.61933277215167,0.221702559731736,2.79353009230508,0.0052136177941832,0.012385504840727
"2896","AT1G35580",2357.0670022899,0.861340206608973,0.212103722482702,4.06093866023129,4.88758126856013e-05,0.000189024802958411
"2897","AT1G35612",267.06261439429,-1.42250806247437,0.30241940304031,-4.70375924353229,2.55414417386252e-06,1.2810847451279e-05
"2898","AT1G35620",813.926807960339,-0.156537956773693,0.110126008922039,-1.42144401950051,0.155187717031296,0.230133303162734
"2899","AT1G35625",0.78656200264504,1.18798318097644,1.42591456062338,0.833137702484133,0.404767072237219,0.50382042232533
"2900","AT1G35660",157.731489756399,0.282176712504263,0.207920950110804,1.35713458578314,0.174738450878105,0.253935939485155
"2901","AT1G35670",509.028374373275,0.452896572985925,0.339979473883761,1.33212916595303,0.182817747780181,0.263480023935205
"2902","AT1G35680",3434.22644962336,-1.68912879190819,0.16400640496152,-10.2991635741574,7.10766042032566e-25,2.73254190923829e-23
"2903","AT1G09225",4.88939246189841,3.46309175754657,0.850959430678901,4.06963203261488,4.70874485981174e-05,0.000182814488045106
"2904","AT1G35710",8226.29291465031,3.62354341574093,0.349850297464047,10.3574112756423,3.87302395864697e-25,1.51006804929264e-23
"2905","AT1G35720",4034.19061002527,-0.741422820783833,0.335030506304072,-2.21300092628258,0.0268975817881377,0.0516858713547527
"2906","AT1G35730",6.36242255391363,-2.61349099328601,0.637631075912959,-4.09875097374139,4.1538565992075e-05,0.000162589387036144
"2907","AT1G35780",99.1143417259624,-1.08145852770318,0.146330531331243,-7.3905186967108,1.4625713166069e-13,2.17402048134503e-12
"2908","AT1G09235",1.06383287651891,-0.334307985921121,1.06901055564786,-0.312726552750002,0.754488420507593,0.816818626664132
"2909","AT1G35830",15.8550248855737,0.223991247890621,0.410122598865396,0.546156804112459,0.584958155801464,0.671078180093243
"2910","AT1G35910",19.7567507857048,1.04318731846099,0.364673760460621,2.86060427584187,0.0042283447447299,0.010299226711815
"2911","AT1G36050",587.189000123805,0.32605448695631,0.215865668384232,1.51045087158532,0.130928416281419,0.199821399630274
"2912","AT1G36060",12.1459142955374,-0.732308153513977,0.606762258523536,-1.2069111801646,0.227466351569022,0.316381882732289
"2913","AT1G36070",224.501552568369,0.285227744284782,0.190123209278628,1.50022580287279,0.133555921552297,0.203268163318747
"2914","AT1G36150",1.64558505809604,2.36779527335079,1.4094605444477,1.67993015673852,0.0929709055466544,0.150106719311584
"2915","AT1G36160",1757.29242021208,-0.338489043308033,0.257163144050069,-1.31624243652166,0.188092684517957,0.269871003467382
"2916","AT1G36180",125.215520724095,-0.773650869198123,0.351771303073896,-2.1993006889354,0.0278565487594816,0.0533285750084835
"2917","AT1G36280",137.457106704285,-0.140239575336655,0.225312743675438,-0.622421852616866,0.533664514909492,0.625657030278935
"2918","AT1G36310",411.533083695105,-0.0463472552693182,0.21301782420437,-0.217574540733514,0.827760622828021,0.873855310311903
"2919","AT1G36320",931.926454230969,-0.381843641143812,0.0975516808193058,-3.914270240521,9.06780344977845e-05,0.000330009321320287
"2920","AT1G36340",0.688193830142752,1.56033332973589,1.54006723548477,1.01315922693774,0.310984112226221,0.407824706934128
"2921","AT1G36370",883.01568858735,0.379169190656415,0.310158883366539,1.22249985730159,0.221518657818615,0.309437825813968
"2922","AT1G36380",122.881884468096,0.139293475467388,0.190769615810088,0.730165937986977,0.465288760351013,0.562282412736435
"2923","AT1G36390",268.929871855226,-0.90787145019964,0.218600182439404,-4.15311387240631,3.27981422866098e-05,0.00013128940778648
"2924","AT1G06977",4.15174774809012,-0.942793656338569,0.724211961120379,-1.30182005676907,0.19297790578115,0.27567020857616
"2925","AT1G36600",4.26939985351843,3.40725243662763,1.06290449764049,3.20560543698073,0.00134778658753115,0.00372994858501553
"2926","AT1G36610",3.74393690984976,2.96596264879357,1.0723925913641,2.76574332262108,0.00567932176968476,0.0133350862571291
"2927","AT1G36620",8.37017071830822,5.02416674569925,1.113558455113,4.51181231001422,6.42760539258643e-06,2.9752830257047e-05
"2928","AT1G36622",748.036259884984,5.94086481484749,0.325463132564754,18.2535722803119,1.93811365732881e-74,7.62405459951721e-72
"2929","AT1G06983",8.49629486066485,5.2504758577822,1.01682471679688,5.16359975426425,2.42245388806511e-07,1.48729756689483e-06
"2930","AT1G36640",32.8657554381579,5.67027453633427,0.977307157545333,5.80193697811044,6.55532018321664e-09,5.2684111023743e-08
"2931","AT1G36675",6.3057494317317,-0.529258156359378,0.535239947876544,-0.988824093678177,0.32274921388902,0.419509230160563
"2932","AT1G36680",4.65835162644606,-0.42705289838499,0.710815303847469,-0.600793055627049,0.547977829989213,0.63748434816394
"2933","AT1G06993",1.26628889737207,-0.0642079641674749,1.0326047147192,-0.0621805839661845,0.950419024315977,0.964415293163738
"2934","AT1G36730",2519.63414070265,0.384825071239562,0.150575121379046,2.55570155092776,0.0105973968565823,0.0230204176465488
"2935","AT1G36940",53.933376542353,-0.0477559074918631,0.278151906619872,-0.171690023887297,0.863681229136642,0.901323312172585
"2936","AT1G36980",958.943624056173,0.312458713003115,0.216119130449984,1.44577073002534,0.148241518343517,0.221544610841365
"2937","AT1G36990",321.296331632116,0.251421887085956,0.136548460681277,1.84126489476004,0.0655827495191185,0.111449694450101
"2938","AT1G37130",9485.2192363035,0.82398869089734,0.378284741013503,2.17822344271594,0.0293894055867439,0.0558794420568255
"2939","AT1G37150",7.70147327282828,1.15959822663626,0.576080419255992,2.01291032966175,0.0441240636773543,0.0794449529013843
"2940","AT1G38131",30.1910760323836,-0.624087777908194,0.435411622581843,-1.4333282474353,0.151764053099421,0.225816300285522
"2941","AT1G41830",877.588652543172,-0.752976457660277,0.321737133251413,-2.3403467608816,0.0192658427961508,0.038858016018715
"2942","AT1G41880",1899.76452637074,-0.264913916780079,0.274311948983781,-0.965739617838308,0.334174489807803,0.431432329366237
"2943","AT1G42430",340.578158734237,-0.123092880685816,0.322901248862957,-0.381209057317886,0.703048128883693,0.774140119523087
"2944","AT1G42440",464.837453906445,0.0470760849836027,0.191056267894665,0.246399060875391,0.805373333146635,0.856625423972151
"2945","AT1G09455",7.1223353976779,-0.433857007771509,0.464587988264171,-0.933853260805382,0.35037959131658,0.448073378446125
"2946","AT1G42470",513.380442329536,-0.0529257722646375,0.205110271083712,-0.258035699455717,0.79637935571071,0.849561299125967
"2947","AT1G42480",183.024672150348,0.164433572727782,0.360747828146239,0.455813063581701,0.648524409317216,0.727484683412209
"2948","AT1G42540",350.036777077668,0.0967618338286478,0.171607972894136,0.563853952685168,0.572853530190046,0.660389890447252
"2949","AT1G42550",1179.30501970994,-0.409124452300791,0.272362530074524,-1.50213192757773,0.133063040755132,0.202644018305897
"2950","AT1G42560",7.22786090944695,1.72528703515499,0.712270691791727,2.42223505057467,0.0154253695492223,0.0319636408428011
"2951","AT1G09475",1.35715402732472,-1.2412282821882,0.947372721544243,-1.31017946153755,0.190135132051056,0.272386474861983
"2952","AT1G42960",1524.17451386381,-0.415285359810655,0.137909857186904,-3.01128119687509,0.00260147815698562,0.00669720256167305
"2953","AT1G42970",11970.3572534093,-1.21090946682277,0.369967339232108,-3.2730172056163,0.00106406000155008,0.00302414885487637
"2954","AT1G07143",2.52797027219284,1.09049958390666,0.83184365191521,1.31094296553917,0.189877033450821,0.272102532430424
"2955","AT1G42980",39.0033520174968,2.89568709344523,0.475381312907645,6.09129348340158,1.12002003890045e-09,1.00705801783421e-08
"2956","AT1G42990",2178.68695075167,1.81526168001394,0.241725174205864,7.50960956374358,5.93039672781926e-14,9.17420712901198e-13
"2957","AT1G43000",3.92809699645073,2.81470625067223,0.864920498330055,3.25429476594291,0.00113674263478134,0.00320836688040976
"2958","AT1G43130",594.427197687124,0.825197688876159,0.172837089251176,4.77442482080301,1.80221590291183e-06,9.33482579949324e-06
"2959","AT1G43160",24.962173179375,-0.756196430635304,1.29841050657272,-0.582401657108706,0.560296165617721,0.649004323924324
"2960","AT1G43170",5432.1877990964,-0.373805446895434,0.196553319964738,-1.90180174500485,0.0571970780796734,0.0991497035739004
"2961","AT1G43190",698.952749576631,-0.14914333887508,0.0926756343770207,-1.60930475283653,0.107549720345244,0.169848217756498
"2962","AT1G43245",84.747250574964,0.442938193898609,0.279159698554279,1.58668388092017,0.112584258866623,0.176420446619209
"2963","AT1G43250",2.07316856744184,-1.27893769730706,0.879248866151242,-1.45457986531776,0.145785608499329,0.218618867912302
"2964","AT1G43560",780.26831251556,-1.20541997444863,0.224273897074904,-5.37476714932206,7.6681712825023e-08,5.1271827322001e-07
"2965","AT1G43580",333.793178778175,-0.428875567657642,0.148044140837824,-2.8969438792411,0.00376817156503174,0.00930073405110186
"2966","AT1G43590",10.6394886681396,-0.787025246815403,0.555467102251927,-1.41687103273032,0.156520637052878,0.231751116658009
"2967","AT1G07167",1.95080593374722,-2.30088015394139,0.907202516076874,-2.5362365217982,0.0112051025920516,0.024199725980422
"2968","AT1G43605",2.60586217155254,-2.85299082387646,0.910927529251345,-3.13196245833213,0.00173642077164577,0.00468138700019393
"2969","AT1G43620",475.692426194033,-0.368903480383602,0.284674531525497,-1.29587806259571,0.195017498243563,0.278098830995828
"2970","AT1G43640",2.6848099842485,-0.370319701003514,0.921630947101508,-0.401809099583901,0.687824524790234,0.761679307123313
"2971","AT1G43650",38.686907597001,-0.595293511119836,0.298269442234057,-1.99582467000659,0.0459530105229396,0.0823074127010194
"2972","AT1G43670",2105.61326160916,-1.22065142734032,0.158218854968947,-7.71495551260242,1.21024439985133e-14,2.03515067819275e-13
"2973","AT1G43675",7.47689280293127,-2.33769509704209,0.652711985011801,-3.58151091250427,0.000341612866254782,0.00109317109685163
"2974","AT1G07187",18.4195602723174,-1.04815820665466,0.491384441837642,-2.13307161849658,0.0329188515815473,0.0616640630518627
"2975","AT1G43690",691.817507104171,0.217033095970129,0.093668068283611,2.3170446444245,0.0205012999422311,0.0410119085023073
"2976","AT1G43700",755.770062991253,0.280709600855615,0.185482790263885,1.51339970924662,0.130178158819681,0.198938235216007
"2977","AT1G43710",814.372564862061,-0.269087313484819,0.208403483746025,-1.29118433458026,0.196639765865663,0.279975271603845
"2978","AT1G43765",2.88460799589661,-0.125890999112192,0.790241751829372,-0.15930694476818,0.873427049501417,0.908309704643663
"2979","AT1G43770",111.535912499754,0.643660838274322,0.186985673917613,3.4423002831646,0.000576789594729389,0.00175208190599748
"2980","AT1G43790",20.4093965715266,-0.596636647965932,0.27805418677712,-2.14575674936403,0.031892390939526,0.0600733202229002
"2981","AT1G43800",6.00408802417888,0.610017907283519,0.616764772338221,0.989060878057085,0.322633357087309,0.419408133086058
"2982","AT1G43810",1.29278519444802,2.74874361446522,1.35910256856908,2.02246958988475,0.0431278621498777,0.0778740717458735
"2983","AT1G43850",417.852246048926,-0.00862143382326001,0.142967277957133,-0.0603035460033382,0.951913877785764,0.965411850915823
"2984","AT1G43860",379.260754013464,0.283375280684913,0.194788115835826,1.45478731835853,0.145728150083814,0.218562460389185
"2985","AT1G07203",6.0559588706661,0.642334825975652,0.52642255180859,1.22018865599285,0.222393366220281,0.310443157243938
"2986","AT1G43890",952.854285337,0.680105999989516,0.160222648794337,4.2447556890818,2.18831713040978e-05,9.08698172776571e-05
"2987","AT1G43900",478.772981565072,0.348960115539602,0.0872899598716657,3.99771194823146,6.39577151687499e-05,0.000240636124244644
"2988","AT1G43910",127.578675794242,3.84152869353336,0.356110699244006,10.7874565456433,3.94558275651999e-27,1.81455621176156e-25
"2989","AT1G43980",9.09085484929399,-0.706307945303986,0.494088042948526,-1.42951839329892,0.152855292183197,0.227209799696603
"2990","AT1G44000",1133.53936531993,-0.698855676859142,0.374775627305137,-1.8647308574582,0.0622191392166117,0.106539091939583
"2991","AT1G44020",1.01330599249414,0.780928659688677,1.51403028273918,0.515794610313754,0.605997867277067,0.689898037118683
"2992","AT1G44100",252.44641091105,0.354210526233282,0.255885455968332,1.3842542355245,0.166280621715214,0.243818643175497
"2993","AT1G44110",25.6245983612678,-1.32461945233116,0.338691052606703,-3.91099629628935,9.19161818794348e-05,0.000334184117943897
"2994","AT1G44120",3.06636150904568,3.834076456141,1.0740622706119,3.56969661913243,0.000357394887859001,0.00113690281366728
"2995","AT1G44130",374.978052616422,6.88182522517704,0.470130674260047,14.6381114910414,1.60463596370171e-48,2.19556059903012e-46
"2996","AT1G44150",0.788749394352163,-0.37322139057645,1.57748543825672,-0.236592605880975,0.812972857019963,0.862226561667576
"2997","AT1G44160",3.00609767933046,-0.0562967262712178,0.677957930624136,-0.0830386720594748,0.93382078992543,0.952367508392005
"2998","AT1G44170",244.16921996287,0.204388336885775,0.20130856261745,1.01529877432078,0.309963428499167,0.40673006709603
"2999","AT1G44350",737.759002931676,0.247139223517693,0.496929026934636,0.497333039774714,0.618954216290147,0.701530275296133
"3000","AT1G44414",7.11900674089362,-0.405082034312145,0.580208578955375,-0.698166226775665,0.485073244939405,0.58105919047146
"3001","AT1G44446",4430.24922662168,-0.710541388492094,0.369046342938617,-1.92534461345489,0.0541862597592446,0.09471309340922
"3002","AT1G44542",1.71666795391007,4.3823060678589,1.26117688423743,3.47477512681234,0.000511281760248448,0.0015684481125906
"3003","AT1G44575",11318.1653887466,-1.40187688178379,0.330891529181537,-4.23666597102484,2.2686324297858e-05,9.38936791951691e-05
"3004","AT1G44608",1.49698091414926,-0.755795492173541,0.937449688424177,-0.806225124938714,0.420113054208705,0.518585143514712
"3005","AT1G44740",5.32163467599412,-1.26449575074042,0.598278344923473,-2.1135576132246,0.0345530693495816,0.0643477525320765
"3006","AT1G44750",326.550056951337,0.153000915390175,0.184245067537953,0.830420686071595,0.40630097392128,0.505244377900755
"3007","AT1G44760",108.997826200608,-0.176290808352069,0.185910563798994,-0.948256004121823,0.342999142557175,0.440596821829528
"3008","AT1G44770",1349.81390280321,0.613501885034584,0.24743681647704,2.47942846084714,0.0131593124886165,0.027849600808121
"3009","AT1G44780",62.0877423111941,-1.29041596341134,0.270298262607041,-4.77404460896347,1.80562359096495e-06,9.34328586414081e-06
"3010","AT1G44790",322.38024815917,-0.120714981375225,0.160116900876859,-0.753917798272044,0.450898582612315,0.548261018731947
"3011","AT1G44800",337.402602005522,1.59371934234361,0.353905952173505,4.50322842143745,6.69288797685747e-06,3.08937650834508e-05
"3012","AT1G44810",407.354061213495,0.249407180534541,0.13249629580554,1.88237096756718,0.0597856649532101,0.103072301718772
"3013","AT1G44820",372.590074960806,0.040091533062121,0.112135998917751,0.357525981389146,0.720698079416266,0.788647260019916
"3014","AT1G44830",9.67936562376508,0.663034859959846,0.546238609114124,1.21381910560138,0.224816808896214,0.313329715498842
"3015","AT1G44835",240.447735232463,-0.287686052723643,0.190311689057417,-1.51165729308854,0.13062106838266,0.199462880590713
"3016","AT1G44890",35.9387946757195,-0.268378968755936,0.35847127774879,-0.748676352653311,0.454052299882011,0.551274146500265
"3017","AT1G44900",115.314957149802,-0.94999757025202,0.317842614208524,-2.98889301743775,0.00279990149016835,0.00714539271627879
"3018","AT1G44910",407.197593811539,-0.15096291011696,0.13085554828355,-1.15366075108898,0.248639281080418,0.340197725711706
"3019","AT1G44920",839.314585479559,-1.08770161711765,0.155687057980701,-6.98646137466662,2.81905967832411e-12,3.57313381207146e-11
"3020","AT1G44960",269.757451168218,0.765796020073084,0.19692647241214,3.88874086197196,0.000100765637032102,0.00036312223428434
"3021","AT1G44970",0.80731611863177,1.04647693754548,1.25157788998276,0.836126098040848,0.403083967795311,0.502293060672187
"3022","AT1G45000",1453.71468698687,0.0342397285889796,0.157195056825194,0.217816827580369,0.827571832828933,0.873739751037074
"3023","AT1G45010",124.507612280678,-1.1582077878569,0.345804936560122,-3.34930958296349,0.000810132199957146,0.00237319178628404
"3024","AT1G45050",191.281189127222,0.697148354056224,0.199241842860999,3.49900575122963,0.000466996508040188,0.0014462907459043
"3025","AT1G45110",28.6273592716959,-1.66810084108975,0.34526835504099,-4.83131690679188,1.35632914293827e-06,7.18753300211379e-06
"3026","AT1G45120",48.4997469934704,-0.801455906126787,0.254343351012174,-3.15107866172773,0.00162668673713973,0.0044174410912785
"3027","AT1G45130",163.94718083402,-1.73946201004627,0.239152090900298,-7.27345516193476,3.50407138868037e-13,4.9736590606469e-12
"3028","AT1G45140",0.708379190888628,2.02451579038542,1.71193921532558,1.18258625788907,0.236973161403503,0.326962405897392
"3029","AT1G45145",7462.05775394254,3.69652466308845,0.36811935400683,10.0416471528956,9.99903268038256e-24,3.52994696981005e-22
"3030","AT1G45150",244.25936222631,0.56537495539696,0.182007325390869,3.10633077093348,0.00189424697239123,0.00506350765135378
"3031","AT1G45160",720.24133419782,0.155268024170414,0.180736064923138,0.859087112671426,0.390292456829593,0.489509936887902
"3032","AT1G45170",103.066885954875,-0.425836996468844,0.190365002630198,-2.23695002014668,0.0252896068038957,0.0490884437644743
"3033","AT1G45180",106.441245402052,-0.191351600960844,0.257750612207628,-0.742390480945602,0.457850785277937,0.555059982878634
"3034","AT1G45191",88.049342841028,-1.53191031985896,0.398016807573184,-3.84885836655851,0.000118669592754737,0.000420758483630145
"3035","AT1G45201",505.853886903011,-1.7444631716111,0.403428942051004,-4.32409029144606,1.53162561229873e-05,6.575751435067e-05
"3036","AT1G45207",112.915740257084,-0.84792643673976,0.178916083553465,-4.73924098884255,2.14520252017709e-06,1.09112598284417e-05
"3037","AT1G45231",151.205647089955,0.0694061337193497,0.152847915147388,0.454086231090709,0.649766763057825,0.728618580982481
"3038","AT1G45233",118.135608171338,0.237304813860064,0.179222121464251,1.32408216084753,0.18547575949422,0.266863987817956
"3039","AT1G45229",21.2469826296557,-1.09180638564808,0.379923614688611,-2.87375236346637,0.00405626870026855,0.00993280827014405
"3040","AT1G45234",2.91214176040241,-1.62920279515032,0.845097882490653,-1.92782733089896,0.0538766069893599,0.0942840622313798
"3041","AT1G45240",1.21538899571505,0.742562901724673,1.38636945306575,0.535616894964475,0.592223349831241,0.67747251251142
"3042","AT1G07313",4.21468083996965,-0.197798290457655,0.620689432637425,-0.31867513776926,0.749972869641412,0.813048835892257
"3043","AT1G45248",36.2789319893544,-0.580557913813213,0.292183918587879,-1.9869605302682,0.0469267709312964,0.0837179978009012
"3044","AT1G45249",448.59936338183,0.422794775906298,0.219534314546832,1.92587102740198,0.0541204798925344,0.0946506868492093
"3045","AT1G45230",411.134767317583,-0.587586154381732,0.230154879722839,-2.55300324324787,0.0106798501761171,0.0231675450053848
"3046","AT1G45332",223.315668339292,0.116816901607119,0.288444470063245,0.404989222298163,0.685485433214587,0.759929475531384
"3047","AT1G45474",1577.24237130337,-1.21797786744889,0.200124508915365,-6.0861004684038,1.15693858528905e-09,1.03898084367438e-08
"3048","AT1G45545",6.31822329278211,-0.996932956731547,0.556580533780938,-1.79117467504518,0.0732652688202729,0.122501753839984
"3049","AT1G45616",5.14876422501982,-3.98047253410804,1.20753116622245,-3.29637250404083,0.000979420580698908,0.0028129929559604
"3050","AT1G45688",985.833104844713,-0.0720308717814004,0.248653380548306,-0.289683862823683,0.772058102837663,0.831386222193424
"3051","AT1G45976",383.956990097548,0.790267442652668,0.240861605663043,3.2810021359661,0.00103438960895557,0.00294780966308956
"3052","AT1G46264",35.390520361901,-1.03626791796405,0.250547540255297,-4.1360131371002,3.53391968428784e-05,0.000140343819587483
"3053","AT1G09495",2.76574751694934,-1.41595345052151,0.786197689258463,-1.80101451564559,0.0717005920885384,0.120287285288128
"3054","AT1G46480",35.9912903120528,-0.868161066345873,0.401096922212744,-2.1644670359385,0.0304285238463754,0.0576115128329869
"3055","AT1G46552",4.23524076212517,0.131036393629748,0.691373545530403,0.189530528723399,0.849677030223835,0.890844571833842
"3056","AT1G46554",64.4984588717898,-0.559326949481324,0.363243756339562,-1.53981159956529,0.123606283647969,0.190747658317415
"3057","AT1G46768",120.381911767943,0.294132235871599,0.445497613794843,0.660233022049474,0.509104304160086,0.603641676965527
"3058","AT1G47056",246.260044694071,0.465792168443518,0.1602671901157,2.906347631772,0.00365674942692958,0.00905412308933706
"3059","AT1G47128",10855.3763978155,0.969686766124207,0.240334045702656,4.03474573604073,5.46614570890048e-05,0.000209196879467284
"3060","AT1G47130",6.18766107622246,2.77381224726496,0.795227738279776,3.48807280448394,0.000486515584243476,0.0015002032202267
