"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez"
"AT3G47750",36.7679220256547,-1.19898088325619,0.311186727874371,-3.85293065499961,0.000116712452551913,0.000414285951863695,"ABCA4","823929"
"AT5G59350",168.861256689696,-1.57217918646631,0.408031339118375,-3.85308439754477,0.000116639163600978,0.000414092527794672,NA,"836054"
"AT5G64440",620.352725902374,0.539418673997827,0.139978193723666,3.85359076044877,0.000116398087552099,0.00041330326735738,"AtFAAH","836565"
"AT4G16750",59.5993786455966,-1.87747456325163,0.48718250225332,-3.85373972703846,0.000116327255041519,0.00041311834617276,"ERF39","827379"
"AT3G04300",14.9873751596352,1.88898240746706,0.490142402143813,3.85394611689362,0.000116229185366234,0.000412836621159749,NA,"819585"
"AT3G60420",3.68505405512305,4.05776681575357,1.05285625336898,3.85405586258271,0.00011617706958057,0.000412722922754034,NA,"825213"
"AT5G56050",14.9788636092146,1.37264590501269,0.356156470380606,3.8540529771811,0.000116178439511451,0.000412722922754034,"NHL43","835703"
"AT2G32100",174.941860389339,-1.60555248410069,0.416564363523367,-3.85427229185108,0.000116074356715718,0.000412486208112687,"ATOFP16","817770"
"AT4G19720",5.26375098969484,3.82115049711547,0.991390414243651,3.85433472244201,0.000116044744364048,0.000412447511067378,NA,"827716"
"AT5G17000",540.326665756592,0.978246831954808,0.253801068674152,3.85438421148161,0.000116021275568253,0.000412430640550758,NA,"831563"
"AT4G12620",28.774613552492,-1.13057596169799,0.293301761209656,-3.8546511177948,0.000115894779849482,0.000412047466963239,"ATORC1B","826875"
"AT5G03390",20.7910858660103,-1.33906899519456,0.347328202276879,-3.85534196882492,0.000115567966489914,0.000410951853721763,"AtDOA11","831852"
"AT1G34640",71.2406378079535,-0.861783713608157,0.22350933491331,-3.85569450127176,0.000115401532922791,0.000410426278455952,NA,"840368"
"AT3G50950",3123.8504647381,0.860999015527217,0.223277095529195,3.85619050394104,0.000115167748578434,0.000409660961316699,"ZAR1","824259"
"AT3G11650",279.942665550785,1.14179932981799,0.296065322662814,3.8565790804159,0.000114984910274376,0.000409076645418964,"NHL2","820337"
"AT5G48810",1041.39879038428,0.642101398323688,0.166493253669958,3.85662111929493,0.000114965145986956,0.000409072395565602,"ATB5-B","834939"
"AT4G06746",76.8021600220797,-2.18544692076653,0.566657295361786,-3.85673481777238,0.000114911707486577,0.000408948304397708,"DEAR5","826148"
"AT1G77710",841.06288496714,0.624542667922852,0.161917278306272,3.85717123247037,0.000114706809208613,0.000408285070295127,"AtCCP2","844107"
"AT2G26650",156.724772795062,0.977363671818929,0.253382491976545,3.85726600206221,0.000114662360104915,0.000408192813631413,"AKT1","817206"
"AT2G33855",234.820970717935,-1.03523957496827,0.268378907946937,-3.85738053294768,0.000114608664182408,0.000408067603567847,NA,"817955"
"AT1G71430",55.0829956318198,0.753541275610831,0.195317593721485,3.85803071424968,0.000114304286568428,0.000407049649016473,NA,"843484"
"AT3G58990",617.33600810582,-1.54154816689828,0.399550276882544,-3.8582082308291,0.00011422131607679,0.000406819946945128,"IPMI","825068"
"AT3G44990",407.791393136936,-3.31873533980413,0.860029377837102,-3.85886276135178,0.000113915881896485,0.000405797697654861,"AtXTH31","823634"
"AT1G54217",37.8285637855398,-1.85861280902641,0.481602289938235,-3.85922751585085,0.000113746005034307,0.000405258085864589,NA,"2745829"
"AT4G09150",1102.85161360408,-0.57217519866109,0.148250127551212,-3.859525844006,0.000113607242529748,0.000404829172709125,NA,"826496"
"AT5G67070",414.397611775545,-1.26198070449777,0.326968292869373,-3.85964245469497,0.00011355304637431,0.000404701514088283,"RALF34","836842"
"AT2G42740",108.077136985413,-0.82205125222296,0.212975437814708,-3.85984064950324,0.000113460989005959,0.000404438855471241,"RPL16A","818874"
"AT5G47050",213.200113780101,1.26383374629641,0.327422526893824,3.85994744554105,0.000113411413656149,0.000404327566180822,NA,"834751"
"AT2G46640",124.524200735889,-0.949684248855277,0.246016634691922,-3.86024404424738,0.000113273837934908,0.00040390245643705,"TAC1","819276"
"AT5G58550",91.3714381603488,-1.14778570655705,0.297331098107644,-3.86029484928454,0.00011325028808768,0.000403883858877044,"EOL2","835968"
"AT2G18100",43.7096862371329,1.27759321284608,0.330949217689817,3.86039049061452,0.000113205967636807,0.0004037911692149,NA,"816322"
"AT3G06483",1458.8792359254,-0.579876143186244,0.150208831969911,-3.86046636260644,0.000113170819988393,0.000403731173040376,"ATPDHK","819826"
"AT1G71050",80.082122520077,0.978075464676166,0.253348866646993,3.86058748799923,0.000113114730065017,0.000403596434823818,"AtHMP15","843445"
"AT2G21830",95.0223580571266,-1.5078146624855,0.390509954216214,-3.86114270892737,0.000112857957545734,0.00040274549599465,NA,"816719"
"AT4G35730",47.7799428254276,-0.773872625534366,0.200421841070095,-3.86121902384738,0.000112822707262951,0.000402684934915028,"ISTL3","829726"
"AT3G17430",251.947925008556,-0.517203343280121,0.133938555005828,-3.86149711154951,0.000112694344871498,0.000402291966160142,NA,"821007"
"AT5G07610",75.1723026603805,-0.893897080478797,0.231457904195088,-3.86202875027056,0.00011244932929507,0.000401482378450746,NA,"830654"
"AT2G23420",695.157851361728,0.870100984513252,0.225291870739034,3.86210555071972,0.000112413975947671,0.000401421215132315,"NAPRT2","816874"
"AT2G04940",187.686951389175,-0.663981969052927,0.171875166940614,-3.86316406768841,0.000111927778475414,0.000399749843066616,NA,"815041"
"AT1G08260",106.217550991711,-1.09557095758511,0.28350477098594,-3.86438278895648,0.000111370452845614,0.000397823853694831,"ABO4","837346"
"AT1G65420",6.24659349553216,-1.87228465193664,0.484487169826471,-3.86446694265864,0.000111332065837453,0.000397751229051775,"NPQ7","842853"
"AT3G14050",2330.43464206572,1.44651473750703,0.374308409252858,3.86449970598939,0.000111317124104455,0.000397751229051775,"AT-RSH2","820619"
"AT5G66080",63.963439643208,-1.3296989984119,0.344015359911574,-3.86523147906443,0.00011098389119534,0.000396635973254727,"APD9","836740"
"AT2G38820",272.644532004332,-0.653873760693209,0.169158848542084,-3.86544225341269,0.000110888084025003,0.000396357878141618,NA,"818464"
"AT4G24026",6.56146975256873,2.39706403476319,0.62008362670315,3.86571090016981,0.000110766084130646,0.000395986054416424,NA,"6240360"
"AT2G24692",4.17791384692806,-2.39005604687253,0.618086856522352,-3.86686114039071,0.000110245158656716,0.000394187729272651,NA,"5007907"
"AT3G10840",185.080739954417,-1.48332519976291,0.383599246862129,-3.86686160595107,0.00011024494828054,0.000394187729272651,NA,"820253"
"AT5G65460",228.957789639333,-1.08443012316352,0.280435858863456,-3.86694528851794,0.000110207140176589,0.000394179751737306,"KAC2","836671"
"AT4G17440",29.733078174151,-1.00855991016258,0.260800827329566,-3.86716530192632,0.000110107795625883,0.000393888377694475,NA,"827455"
"AT5G54160",2876.93065458368,1.04660517363897,0.270583614061085,3.86795474393617,0.000109752027067491,0.000392679454973161,"AtCOMT","835504"
"AT1G58300",52.0355019815097,1.68540280617263,0.435718669265897,3.86809867250401,0.00010968728146711,0.000392511553515102,"HO4","842199"
"AT4G21890",68.3343200564323,-0.924538059846851,0.238985791187335,-3.86859007497282,0.00010946649777488,0.000391785130703953,NA,"828278"
"AT3G20610",2.5291600777952,4.61514709614666,1.19286187854202,3.86897022963591,0.000109295984652977,0.000391238421501534,"NHL16","821608"
"AT2G31320",68.5809464962588,-0.796258753477698,0.205732255651548,-3.87036418259242,0.000108672887931239,0.000389071192627541,"PARP1","817690"
"AT5G45070",5.76174000081948,4.08301104230163,1.05463865438455,3.87147865795261,0.00010817713019457,0.000387394986850416,"AtPP2-A8","834538"
"AT5G66930",346.428728208893,0.79440736909511,0.205196012928279,3.87145616407651,0.000108187115125687,0.000387394986850416,"ATG101","836827"
"AT5G57410",78.6064183212404,-1.10160564285627,0.284528271609156,-3.87169133185293,0.000108082768163928,0.000387147203233037,NA,"835847"
"AT4G13840",987.010225705561,-1.31267385123918,0.339008674051612,-3.87209517547429,0.000107903799081918,0.00038656900145968,"CER26","827018"
"AT1G16190",178.691690241879,-0.782321620368549,0.202033830520172,-3.87223079597274,0.000107843759660169,0.000386416750415397,"RAD23A","838188"
"AT4G13710",19.0555255364162,-1.61390335772534,0.416675631703781,-3.87328472060176,0.000107378258558158,0.000384811397068108,NA,"827005"
"AT3G55760",419.87233952502,-1.60299907064627,0.413832403599974,-3.8735465292268,0.00010726291634654,0.00038446058968401,"LESV","824742"
"AT2G02790",141.139511383855,-0.865796951061537,0.22349000049259,-3.87398518570517,0.00010706992416523,0.000383838276576509,"IQD29","814808"
"AT5G25470",15.7369545008022,1.50117469966325,0.387501846903116,3.87398076076415,0.00010707186933418,0.000383838276576509,NA,"832621"
"AT5G60490",14.8303108777915,-1.72056604966461,0.44411473588335,-3.8741476259336,0.000106998539805608,0.000383700282171211,"AtFLA12","836170"
"AT2G31840",308.816986782345,-1.5315169986367,0.395215652153648,-3.87514257163403,0.000106562289860892,0.000382198092371475,"MRL7-L","817741"
"AT1G73670",755.122663541566,0.567452244669898,0.146406739994896,3.87586148485843,0.000106248115882456,0.000381133324340438,"ATMPK15","843702"
"AT3G01560",441.895611652918,0.627480584139574,0.161884974206216,3.87608910101973,0.000106148827116918,0.000380839171426479,"FLOE3","821110"
"AT5G37840",6.1483551259505,4.37825802201996,1.1294250947142,3.87653687040476,0.000105953760486192,0.000380201236317043,NA,"833762"
"AT1G08770",219.925930147506,0.596467389578,0.153767072847706,3.87903195743833,0.000104872978112593,0.00037638430023498,"PRA1.E","837399"
"AT2G15050",347.671183492709,-1.21372244265753,0.312833388198974,-3.87977271110703,0.000104554118426315,0.000375301071339954,"LTP","815994"
"AT1G75330",655.497117049229,-0.355185086574898,0.0915397756559338,-3.88011751208475,0.000104406010041456,0.000374830507692834,"OTC","843869"
"AT3G06868",20.5872470412053,-1.54740561979715,0.398741142060197,-3.88072726030247,0.000104144578799829,0.000373952881235766,NA,"6241205"
"AT3G14172",281.776871591215,-1.08360006252146,0.279210610056073,-3.88094156702656,0.000104052841013498,0.000373684387787145,NA,"5007999"
"AT3G19870",517.563406432522,0.486004801160415,0.125201375829256,3.88178482817318,0.000103692608065584,0.000372451404382315,NA,"821524"
"AT5G09310",239.561201705879,0.537625563099976,0.13849869768881,3.8818095193065,0.000103682078011292,0.000372451404382315,"PEN-2","830790"
"AT5G10840",738.387591001894,0.569071849500269,0.146589745077561,3.88207134952839,0.000103570477070051,0.000372134079167535,"EMP1","830951"
"AT1G68110",15.9467423250291,-1.51436988870871,0.390069471717845,-3.88230814895488,0.000103469642745828,0.000371832424151362,"ClAP","843139"
"AT4G21970",11.2184898815225,-1.89705683447703,0.488603532427485,-3.88260974097352,0.000103341352476914,0.000371431987879578,NA,"828286"
"AT1G29310",460.681170332341,0.87001169905595,0.224059529127934,3.88294888613816,0.000103197267300887,0.000370974641215934,"Sec.","839805"
"AT5G65310",677.428488958082,-1.19265691358134,0.307148978142711,-3.88299163745612,0.000103179117947665,0.000370969934595905,"ATHB-5","836656"
"AT4G03200",992.032366001998,0.442180199276942,0.11386057671437,3.88352327062416,0.00010295367354375,0.000370219796685483,NA,"828041"
"AT5G09470",9.95207008839674,3.48545419783813,0.897459544580538,3.88368948649066,0.000102883283485518,0.00037002707786163,"DIC3","830806"
"AT1G78460",547.415664670461,-1.03457967547682,0.266369279555462,-3.88400523214765,0.000102749694764215,0.000369606960476957,"cHBP3","844182"
"AT2G40840",1165.6789371266,-1.49141577808684,0.383982513412006,-3.88407212827053,0.000102721412731806,0.000369565572606395,"DPE2","818682"
"AT4G28270",332.478097044259,1.03352750703239,0.266084515651514,3.88420763418635,0.000102664146683255,0.000369419877047603,"ATRMA2","828942"
"AT4G28030",935.813825217511,-0.334484041377186,0.0861048719140114,-3.88461226341778,0.000102493325915143,0.000368865459334207,"GNAT7","828918"
"AT4G34160",123.232375766414,-0.616078309012545,0.158587508260462,-3.88478459476584,0.000102420654939725,0.00036866415157961,"CYCD3","829564"
"AT5G63180",550.370933744254,-1.43532536872138,0.369335719146836,-3.88623491937626,0.000101810986782053,0.000366529535515907,NA,"836439"
"AT3G08660",42.2775266230602,-1.53774797409337,0.395663238093525,-3.88650707481165,0.00010169696408072,0.000366178885540076,NA,"820013"
"AT1G47420",1738.78993018646,0.474962919927204,0.122184623127144,3.88725608649595,0.000101383778905926,0.000365110882053071,"SDH5","841147"
"AT5G57250",116.696675480751,-0.83624038803534,0.215120648192318,-3.8873087965398,0.000101361773512907,0.000365091319279892,NA,"5008310"
"AT1G04530",1931.05015374938,1.12504931163287,0.289375531136511,3.88785225625086,0.000101135152630312,0.000364334632427334,"TPR4","839500"
"AT1G50380",468.480762741903,0.684954975874818,0.17614592509006,3.88856554884601,0.000100838437744045,0.000363325146395744,NA,"841460"
"AT1G44960",269.757451168218,0.765796020073084,0.19692647241214,3.88874086197196,0.000100765637032102,0.00036312223428434,NA,"841061"
"AT2G43240",126.02835519056,-0.861454801510635,0.221522089384663,-3.88879864713969,0.000100741651976445,0.000363095198198481,NA,"818925"
"AT1G03020",16.9432140488528,-1.59815587980434,0.410956990837383,-3.88886407929908,0.000100714499368069,0.000363056734835409,"GRXS1","839505"
"AT5G65495",143.635912315181,1.02256498552353,0.262928214988835,3.88914132158451,0.000100599527810754,0.0003627016363573,NA,"836675"
"AT3G17470",271.264455144475,-0.643133470678545,0.165347860663274,-3.88957842029942,0.000100418515870423,0.000362108280587583,"ATCRSH","821012"
"AT5G18020",50.6113953403554,-2.39176759826383,0.614912970239945,-3.88960343010904,0.000100408168077251,0.000362108280587583,"SAUR20","831669"
"AT4G38780",15.8010306020878,-1.48178832192228,0.380935612586623,-3.88986556510341,0.000100299770433451,0.000361798533302519,NA,"830033"
"AT4G14020",224.291763509132,0.994394811333712,0.255616694136357,3.89017945284614,0.000100170117409075,0.000361390028890356,NA,"827038"
"AT2G43820",1056.22237828849,1.43200897542024,0.368045524476928,3.89084740931284,9.98947407548643e-05,0.000360455568237331,"ATSAGT1","818986"
"AT1G79270",1220.01060534645,1.4225782382208,0.365608902521572,3.89098358494392,9.98386877537281e-05,0.000360312328395622,"ECT8","844267"
"AT1G30330",713.650650158421,-0.545750119429348,0.140245964757783,-3.89137841057962,9.96763362958516e-05,0.000359785353475555,"ARF6","839913"
"AT5G45390",3042.72167807707,-0.559480095844708,0.143740914102266,-3.89228146585084,9.93059383218442e-05,0.000358507131316274,"CLPP4","834575"
"AT4G13590",999.557868587936,-0.515450782994568,0.132418521988644,-3.89258825165541,9.91804027428818e-05,0.000358112619574323,"BICAT2","826992"
"AT4G40000",23.0720138271733,-1.64471832019343,0.422471232934824,-3.89308949811304,9.8975616906368e-05,0.000357431781119735,"AtTRM4a","830161"
"AT1G19600",334.726781910147,-0.709572473362312,0.182258970022959,-3.89321015735427,9.89263808342077e-05,0.000357312550155232,NA,"838547"
"AT5G14410",86.9110251103577,-1.10639913139832,0.284180288327833,-3.89330005226108,9.88897134531072e-05,0.000357238684430715,NA,"831292"
"AT2G48060",614.017112399656,-0.615767531493888,0.158152953507254,-3.89349372135276,9.88107610420688e-05,0.000357012014924674,"PZO1","819418"
"AT4G21460",192.01430077651,-0.470503385886875,0.120832972226577,-3.89383276118227,9.86726891001424e-05,0.000356571631920446,NA,"827418"
"AT5G56900",490.332803497708,0.613938734071101,0.157644781115153,3.89444375975025,9.84243233729483e-05,0.000355732472449988,NA,"835792"
"AT2G39010",4284.39686425147,-0.855981426027377,0.219792307161993,-3.89450130025021,9.84009640813555e-05,0.000355706405931766,"PIP2;6","818487"
"AT1G06473",9.14778009927914,-1.45658637010833,0.373945145559656,-3.89518726851866,9.8122889439064e-05,0.000354808082376613,NA,NA
"AT4G04040",873.912686700018,-0.460618822939068,0.118254328413011,-3.89515402201876,9.81363496264334e-05,0.000354808082376613,"MEE51","825716"
"AT5G01970",214.466992095663,0.618230974656162,0.158707455685573,3.89541229796403,9.80318297680055e-05,0.00035454657329821,"MadA2","830706"
"AT2G29750",15.3098474237278,1.92765263501014,0.494839200193926,3.895513197529,9.79910259955746e-05,0.000354457194032268,"UGT71C1","817525"
"AT3G19230",12.2415917519069,-1.43214440474688,0.367589834847202,-3.89603919635641,9.77785716788971e-05,0.000353746781986274,"LLR4","821457"
"AT3G62530",2071.60356054639,-1.07724908050172,0.276476873150386,-3.89634427005316,9.765554978404e-05,0.000353359741490246,"APOK3","825427"
"AT3G06160",11.4967412909758,-2.16544802866789,0.555725056539769,-3.89661758667332,9.75454581493211e-05,0.000353019368748381,"REM18","819790"
"AT2G38050",111.350524745318,-0.774933304681641,0.198849910662351,-3.89707645379578,9.73608904415729e-05,0.000352409309158299,"ATDET2","818383"
"AT5G10200",103.606871834871,-0.542671549533531,0.13922747595056,-3.89773315811768,9.70973212434497e-05,0.000351513046782573,"SAV4","830884"
"AT4G08750",3.31036226977675,4.08174298652932,1.04686716774277,3.89900754584773,9.65877649587695e-05,0.000349725817599726,NA,NA
"AT2G36220",470.816220531595,1.49333577190658,0.382990493473079,3.89914579436303,9.65326391834156e-05,0.000349583677226938,NA,"818194"
"AT5G07690",383.410728512777,-1.85367116200482,0.475363187571338,-3.89948403761627,9.63978919190806e-05,0.000349153101132099,"ATMYB29","830662"
"AT3G01790",210.982104747107,-1.00346168269973,0.257325679194352,-3.89957848684754,9.63602975472462e-05,0.000349074329003171,NA,"821078"
"AT5G50110",78.8665642227914,-0.718454504466192,0.184226847934882,-3.89983605820657,9.62578447309182e-05,0.000348760536443651,NA,"835075"
"AT5G11960",447.931065861894,0.514836239111633,0.132012892456445,3.89989363562723,9.62349565306737e-05,0.000348734965851984,NA,"831069"
"AT1G33360",239.5680593443,0.75438810634018,0.193427354319796,3.90011076247748,9.61486903945396e-05,0.000348479680931444,NA,"840230"
"AT1G54100",4734.7612978293,1.99692154035545,0.511994395476589,3.90028007727822,9.60814710215049e-05,0.0003482933561186,"ALDH7B4","841849"
"AT2G28740",371.779359950902,-0.955475370672637,0.244921543233781,-3.90114874362287,9.5737300576045e-05,0.000347114796167757,"HIS4","817423"
"AT5G58570",18.6461180904885,1.40524987380079,0.360215147801728,3.90114042226309,9.57405920157651e-05,0.000347114796167757,NA,"835970"
"AT1G22380",6.89820933681377,-2.12181543353987,0.543784597849932,-3.9019410294615,9.54244078881661e-05,0.000346082364400463,"AtUGT85A3","838845"
"AT4G14900",683.003268292389,0.772714419147311,0.198013121568639,3.90233946632399,9.52674207607365e-05,0.000345569901521203,NA,"827147"
"AT1G06360",373.114166320529,-0.83146135504937,0.21301233744333,-3.90334834605799,9.48710044012027e-05,0.000344188629109699,"ADS4.2","837147"
"AT2G41680",1923.08846954022,-0.96392510968305,0.246879576844906,-3.90443438862747,9.44460098193268e-05,0.000342703203806613,"NTRC","818766"
"AT1G02100",565.353492100257,0.613441645446055,0.157048226186688,3.90607178661693,9.3808653832687e-05,0.000340446595598066,"LCMT1","837541"
"AT4G03120",194.924725418664,0.549886567995582,0.140722621796842,3.90759183544379,9.32206134427401e-05,0.000338368247409807,NA,"828071"
"AT3G48120",178.432906769276,0.72423803696773,0.185333621527513,3.90775311569799,9.31584258556948e-05,0.000338198247062475,NA,"823967"
"AT5G58390",242.117181688893,1.27913147651068,0.327259989600139,3.90860941502071,9.28289035813547e-05,0.000337057510630239,NA,"835952"
"AT5G46710",127.653825954877,-1.53218365235189,0.391994058268414,-3.90869101210391,9.2797560793111e-05,0.00033699925267251,NA,"834714"
"AT5G24060",522.178393761692,-0.766998428954582,0.196205020396468,-3.90916821294747,9.26144601137629e-05,0.000336389767822932,NA,"832471"
"AT5G57110",631.786043391142,-3.06176794286817,0.783183055968837,-3.90938991789169,9.25295086594416e-05,0.000336136633617882,"ACA8","835815"
"AT5G38895",207.582795019852,0.953945973278693,0.243995992355909,3.90967886016424,9.24189040985736e-05,0.000335790209201299,NA,"833881"
"AT5G23630",960.999693735828,0.360084195166961,0.0920964644592104,3.90985905139108,9.23499917104687e-05,0.000335595177728458,"MIA","832428"
"AT4G36150",283.766057986536,1.07992842054301,0.276197957423469,3.90997975009372,9.23038588061862e-05,0.000335482875043966,NA,"829772"
"AT5G01090",229.710325576242,-0.864719203938919,0.22111973481042,-3.91063784822416,9.20527061901327e-05,0.000334625258195121,NA,"831840"
"AT1G44110",25.6245983612678,-1.32461945233116,0.338691052606703,-3.91099629628935,9.19161818794348e-05,0.000334184117943897,"CYCA1;1","841014"
"AT1G67460",9.79372755443402,-1.62256714745687,0.414796680206317,-3.91171681183614,9.16423330649629e-05,0.000333243472282613,NA,"843067"
"AT1G15910",176.739537744518,-0.860038489481829,0.21984162954709,-3.9120820349342,9.15038159556527e-05,0.000332794710531133,"FDM1","838161"
"AT2G26410",7.53811239222782,3.54722474807066,0.906635797399632,3.91251344613199,9.13404506352497e-05,0.000332255413976869,"Iqd4","817181"
"AT3G55800",6854.92845782272,-1.34788423069546,0.344410343372069,-3.91359974122303,9.0930315434271e-05,0.000330818153377631,"SBPASE","824746"
"AT1G34550",445.378833080933,-0.472904922545966,0.120822697747483,-3.91404041924579,9.07644321003367e-05,0.000330269189748648,"EMB2756","840358"
"AT1G36320",931.926454230969,-0.381843641143812,0.0975516808193058,-3.914270240521,9.06780344977845e-05,0.000330009321320287,"CDB1L","840539"
"AT3G18950",209.836436589057,1.48370422182994,0.379004804946547,3.91473723410761,9.05027150324025e-05,0.000329425695546728,"AIW1","821427"
"AT2G17525",53.646333073959,-1.02506485610099,0.261781455816169,-3.91572754038322,9.01319915503243e-05,0.000328130497746173,NA,"816259"
"AT5G18520",1189.01058823737,0.547266070898048,0.139756760658573,3.91584684933434,9.00874249095802e-05,0.000328022460055065,"7TM1","831970"
"AT2G46690",195.282805586184,-1.03147880005395,0.263337733149475,-3.91694265655605,8.96790697549859e-05,0.000326589556560189,"SAUR32","819281"
"AT2G40110",224.840397262219,1.32356590832071,0.337884426601077,3.91721489396543,8.95778913424713e-05,0.000326275027841154,NA,"818600"
"AT2G05632",19.2057817074093,-1.452676924974,0.370839076868327,-3.91727036223262,8.95572895080915e-05,0.000326253932623408,NA,"6240607"
"AT5G05590",78.9056719753267,-1.22475945162365,0.312604718368179,-3.91791735587676,8.9317315690218e-05,0.000325433534128318,"PAI2","830442"
"AT4G35450",4128.81692692845,-0.607821982672094,0.155128200622859,-3.9181914070531,8.92158517195077e-05,0.000325117617457243,"AFT","829697"
"AT5G18040",164.864079904309,0.848488408520096,0.216546714412327,3.91826960211684,8.91869209618369e-05,0.000325065963247569,"HTT2","831925"
"AT3G05020",167.587263090021,-0.965630024573552,0.24642015858638,-3.91863242890927,8.90527975460864e-05,0.000324630825275979,"ACP","819664"
"AT5G10660",15.2958165099243,1.92295993095836,0.490697712997363,3.91882798721888,8.89805860454897e-05,0.000324421272756718,NA,"830930"
"AT5G08740",517.975711606538,-0.467775810460884,0.119315344749771,-3.92050001147719,8.83654318457133e-05,0.000322231765954183,"NDC1","830775"
"AT3G10920",2022.36050877693,-0.64789427733811,0.165242106546788,-3.92087882972287,8.82266202241977e-05,0.000321778843860737,"ATMSD1","820263"
"AT5G11150",509.263197811803,-1.96353530865256,0.500700173848539,-3.92157904312318,8.79705808648086e-05,0.000320898149672275,"ATVAMP713","830984"
"AT3G48500",375.154096354023,-1.62077780912944,0.413256258724132,-3.92196796760769,8.78286705175575e-05,0.00032043355131356,"PDE312","824009"
"AT1G75010",323.379721824474,-0.92612903710669,0.236125459411227,-3.92219051438151,8.77475652047249e-05,0.000320190676477536,"ARC3","843839"
"AT4G24590",338.210182244413,0.835565186698376,0.213026610083991,3.92235123287618,8.7689036700161e-05,0.000320030117539405,NA,"828561"
"AT1G12500",313.066269546249,-1.03301613202713,0.263335389312309,-3.92281544354832,8.75201931551664e-05,0.000319466832645428,NA,"837807"
"AT1G08320",15.5047024474873,2.38109433582122,0.606963471424334,3.92296150908985,8.74671294924592e-05,0.000319370206936611,"bZIP21","837353"
"AT3G04860",34.5833833104984,-1.5762685657389,0.401809179672133,-3.92292820941798,8.74792241434251e-05,0.000319370206936611,NA,"819646"
"AT2G22610",22.7013759288002,-1.13525433293534,0.289367806381662,-3.92322265261945,8.73723352752191e-05,0.000319085738358389,"MDKIN2","816792"
"AT2G34240",5.20983962157675,-2.71292156073042,0.691419367017081,-3.92369911828548,8.71996299070189e-05,0.000318507817479973,NA,"817985"
"AT4G14800",833.295249269474,0.766142162162681,0.195248370632472,3.92393626477342,8.7113791257583e-05,0.000318247049355439,"PBD2","827135"
"AT4G31920",289.03131164067,0.838071518919481,0.21355857853799,3.92431680645597,8.69762154356259e-05,0.000317797155387527,"ARR10","829322"
"AT1G50940",296.649615310184,0.852844149727402,0.217225825005717,3.92607163400097,8.6344450866361e-05,0.000315541126100708,"ETFALPHA","841516"
"AT1G75020",281.630497405437,0.89676296253404,0.228333351526795,3.92742872006066,8.58588550456156e-05,0.00031381860258833,"LPAT4","843840"
"AT3G44050",30.8547018741255,-1.22399400548424,0.311624791746992,-3.92778122248372,8.57331446150499e-05,0.000313411125576657,"KINESIN-12E","823523"
"AT5G26751",2033.99698181765,0.610615748644212,0.15545469023433,3.92793390616765,8.5678748117227e-05,0.000313264255979152,"ASKalpha","832733"
"AT3G54400",612.048350607714,-1.04911829363469,0.266990898123243,-3.92941595016627,8.51524333787809e-05,0.000311391592779078,NA,"824606"
"AT1G49630",187.172219710239,-0.926735849593414,0.235835497131241,-3.92958592267257,8.50922671124425e-05,0.000311223236297526,"ATPREP2","841387"
"AT3G16690",59.1012495429027,-1.41650040872764,0.360425776151212,-3.93007521230491,8.49192942815788e-05,0.000310642167673348,"AtSWEET16","820921"
"AT4G32070",582.014537539721,0.98236884544861,0.249959537361155,3.93011147251897,8.49064888657157e-05,0.000310642167673348,"Phox4","829338"
"AT3G30390",6388.31022787012,0.84168375734359,0.214155213745748,3.93025106707354,8.48572076142667e-05,0.000310518177165229,"AtAVT6","822740"
"AT5G41730",6.20611359621979,3.97153227003382,1.01045159740868,3.93045276015088,8.47860513765095e-05,0.000310309341381148,"MLKL2","834176"
"AT4G30610",83.1264599520284,-1.37399299341851,0.349548575592129,-3.93076410364709,8.46763217439561e-05,0.000309959237570224,"BRS1","829184"
"AT3G58120",644.946762712993,-1.35774859759422,0.345403193132798,-3.9309092231588,8.46252218141558e-05,0.000309823668164208,"ATBZIP61","824981"
"AT3G11170",2050.7772013359,-1.09286731971231,0.27799239278031,-3.93128498511099,8.44930427397721e-05,0.000309391163316895,"AtFAD7","820288"
"AT3G02090",3482.580863612,0.465274947262837,0.118334341562649,3.93186746229968,8.42885344824175e-05,0.000308693620301442,"MPPBETA","821084"
"AT1G68010",5162.91847726054,-1.20438778124711,0.306303342569223,-3.93200991913736,8.42385889996879e-05,0.000308562001508833,"ATHPR1","843129"
"AT3G18870",21.1303568620295,-1.10110097860051,0.280006493666023,-3.9324122958157,8.40976664300967e-05,0.000308097038714219,"mTERF11","821420"
"AT3G14160",117.599580893324,0.694207671774032,0.176512166669464,3.93291683441857,8.39212789541758e-05,0.000307501971736783,NA,"820633"
"AT1G26850",1903.36693749096,-0.55750431976017,0.141751630136379,-3.9329658447229,8.39041635188687e-05,0.000307490403952281,NA,"839229"
"AT5G16010",987.93829137828,-0.679786414514001,0.172829501639885,-3.93327764105016,8.37953548682973e-05,0.000307142740830902,NA,"831458"
"AT5G04170",1771.91162036068,0.928165760961079,0.235944495730295,3.93383095498042,8.36025911985498e-05,0.000306487182811259,NA,"830295"
"AT3G27690",13491.5505009544,-1.78643824983229,0.454041026020128,-3.93453046631318,8.33594949900575e-05,0.000305646856713711,"DEG13","822391"
"AT1G32340",312.474742592948,0.818145920594305,0.207923775471444,3.93483582500006,8.32535854469954e-05,0.000305309344733122,"NHL8","840126"
