"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006790","GO:0006790","sulfur compound metabolic process","153/5177","373/20875",2.90340341120876e-12,1.19899807536954e-10,6.12940720144071e-11,"834160/830118/823706/844376/818982/821463/842261/837466/829176/824385/835527/824502/834430/819056/840521/835044/843034/841405/824340/825317/830035/843708/825386/839501/829556/839031/835466/837370/816619/827357/838901/818775/826788/828409/816585/824872/836519/816271/827142/824631/832797/816232/825500/829931/825793/841263/814903/828205/835006/837575/835863/817637/835968/820887/841863/819845/820128/830336/843982/834407/831373/838445/826975/831660/829880/834085/839077/2746201/818382/837277/817636/832669/824592/839891/837610/838580/832667/830339/834634/832311/842375/815134/830740/821077/814784/828100/820951/821292/838240/821003/819022/830153/817847/819654/820082/840001/836263/818978/822181/816765/821964/829256/830591/825167/824770/832804/831532/834444/843165/817513/821147/838440/841433/842553/838544/837576/836210/827118/838290/843612/839602/840346/826811/841670/815963/832872/832366/831586/833497/842928/836280/818937/830662/835567/825376/821203/843749/841842/820639/842897/844167/844013/821845/831270/827011/838210/832365/825068/830663/838211/821508/818912/844173",153
"GO:0010087","GO:0010087","phloem or xylem histogenesis","70/5177","132/20875",3.00298091592746e-12,1.21757226227604e-10,6.22436044392236e-11,"842951/824749/825648/841891/831809/831541/831889/839621/828635/837398/830035/841645/844281/817265/844213/831171/833552/831732/842602/821096/820060/820777/826364/844441/6240759/28717514/836269/840020/821852/819092/822475/817173/821097/829424/836142/843428/830549/834083/827463/818385/822075/836414/836529/816345/832073/826934/835780/831170/836281/827774/830889/828024/817788/827127/834409/815865/815247/3768574/841113/839200/828569/843393/843263/834792/28716239/843334/838880/28718327/831098/836709",70
"GO:0015994","GO:0015994","chlorophyll metabolic process","55/5177","94/20875",3.52122188613408e-12,1.40220085822839e-10,7.16820169677294e-11,"829266/831225/821463/839621/829322/835165/831505/817056/842073/816579/833552/839489/838554/835788/821840/831207/821181/816538/827991/834085/829854/837610/830724/841029/834442/842700/839009/818766/843330/837374/824885/839472/828851/5007676/818644/827230/834757/820722/837377/817195/818093/827580/824861/824345/835937/816623/824034/820628/833840/835507/828611/827479/828853/834633/831984",55
"GO:0048285","GO:0048285","organelle fission","102/5177","221/20875",3.61473349205166e-12,1.4141852082939e-10,7.22946698410332e-11,"828912/836317/829506/834213/838048/843928/815898/832060/831114/841784/837647/839286/830913/839145/819410/834117/817851/841186/832261/839560/836733/839816/837423/836456/839419/818131/842394/841256/829618/830381/819954/824036/842804/833741/821947/835175/843271/831314/839257/844213/834917/838675/817411/835234/822331/823970/826806/832467/838135/819931/844215/831404/819182/844441/830326/821383/841414/821972/836773/835409/824873/825338/824955/822195/829038/835759/834671/821452/829267/816667/842672/821860/844108/826539/827876/832059/834255/823897/835898/830445/832208/828385/827261/836473/818197/835166/835305/837893/842341/821496/831088/817921/837614/822570/828494/821509/824260/2745578/843058/835621/824441/832252",102
"GO:0006310","GO:0006310","DNA recombination","90/5177","187/20875",3.75016394025026e-12,1.44187337702725e-10,7.37101188256085e-11,"819671/835101/817756/844361/844312/843928/841784/831407/836516/839286/836267/834820/834117/832261/839560/824897/836733/844335/831487/836456/839557/838164/829318/831525/844420/842992/821187/817585/840026/831314/828615/828443/830284/815890/822331/816142/815415/824027/835721/828230/833791/820746/841056/816748/842858/838462/816985/827854/844215/825124/821383/821972/819743/834960/828153/827651/834838/829038/836584/839329/838161/834492/829267/821860/822101/838055/837636/832495/820432/832830/835898/836221/832240/828016/834670/832208/843797/840063/830696/827261/836473/835166/835305/837893/842341/817404/837359/2745578/843058/816317",90
"GO:0015995","GO:0015995","chlorophyll biosynthetic process","44/5177","68/20875",4.02406782337316e-12,1.50495414563867e-10,7.69348756066408e-11,"829266/829322/835165/831505/817056/816579/839489/835788/821840/831207/821181/816538/827991/834085/837610/830724/841029/834442/842700/839009/818766/843330/837374/824885/828851/5007676/818644/827230/834757/820722/817195/818093/827580/824861/824345/835937/824034/820628/835507/828611/827479/828853/834633/831984",44
"GO:0010817","GO:0010817","regulation of hormone levels","122/5177","280/20875",4.04920397929688e-12,1.50495414563867e-10,7.69348756066408e-11,"835767/844376/831094/842951/829446/844050/823405/819911/839626/819339/841465/837972/835504/823935/818030/818862/831809/831889/825532/825517/827088/826172/830729/822380/843333/825097/831694/825905/821159/832297/843449/828552/816680/816585/826470/840099/819999/829931/831068/841860/838138/814903/843141/829919/821957/820679/830884/817805/843432/820777/839949/844185/834284/835648/832126/844046/818383/843693/842534/829035/820658/837418/839108/844146/831051/837997/829668/820612/836461/838565/818903/839717/820257/829484/826497/816765/838276/831890/824229/817212/830471/820582/821519/817956/832073/832638/814670/844105/837538/843886/838550/843031/830000/830453/822519/838416/825486/826956/843247/829311/819146/831258/818390/828569/843393/838916/831515/843175/843219/839820/835618/839819/821123/834411/831668/830711/836598/839474/836841/831078/828993/837024",122
"GO:0072330","GO:0072330","monocarboxylic acid biosynthetic process","110/5177","245/20875",4.66159562138855e-12,1.6770770694504e-10,8.57339847162984e-11,"820862/844376/841427/835862/837555/844314/842482/829022/843384/830354/840521/825326/830586/7922308/830961/816619/819070/816585/842836/836519/835895/841905/832268/820387/841665/823650/840138/837704/834398/841699/835006/839131/835863/829167/817548/819845/830912/842775/843835/839053/818379/839891/829220/837610/834671/820812/838528/835369/841900/817694/837418/830339/822475/837888/821967/830751/824702/822102/830740/843028/822525/834273/841367/816765/10723110/824779/817570/819284/814873/844309/837147/821965/820288/837286/819664/842561/836367/817832/817165/830332/829574/828213/834813/817205/815152/831500/816124/829602/820828/817412/822168/828553/833497/830441/818937/838468/831406/843182/828608/839395/827018/828569/838551/815998/843393/842961/838176/819219/830302/837117",110
"GO:0006778","GO:0006778","porphyrin-containing compound metabolic process","60/5177","107/20875",4.66272548457061e-12,1.6770770694504e-10,8.57339847162984e-11,"829266/819059/831225/821463/839621/829322/835708/835165/831505/817056/842073/816579/833552/839489/838554/835788/821840/831207/821673/821181/816538/827991/834085/829854/837610/830724/841029/834442/842700/839009/818766/843330/837374/824885/839472/828851/5007676/817589/818644/827230/834757/820722/837377/817195/818093/827580/824861/824345/817196/835937/816623/824034/820628/833840/835507/828611/827479/828853/834633/831984",60
"GO:0009965","GO:0009965","leaf morphogenesis","65/5177","120/20875",5.07376571451923e-12,1.79595199101236e-10,9.18109986436814e-11,"831213/843314/821138/839626/820530/829025/819666/831541/839286/841968/841072/835098/820816/821982/830463/839401/841645/827125/826470/841753/836845/824468/833970/831171/822138/843141/818340/820060/820732/819153/835648/830735/836861/836218/817659/843693/816492/837048/819424/839108/824134/817173/830701/830751/828167/819300/827568/818820/839901/836710/824443/816640/838363/835467/824229/830512/830889/826750/817788/832093/3768574/828569/827588/843393/841156",65
"GO:0000910","GO:0000910","cytokinesis","61/5177","110/20875",5.9397619183781e-12,2.06963579343487e-10,1.0580200917111e-10,"824047/829409/821514/834213/821148/831809/830971/841937/839419/818131/829618/831976/817860/824036/830399/820999/821947/843271/832749/814812/817411/835234/819744/825034/830483/844000/814686/834426/834975/843599/838418/831988/829376/839467/817129/819697/831023/830847/828783/836773/825488/825338/814649/818086/830090/835759/835616/828167/829419/821849/832059/837997/835105/830445/841748/817592/838057/819157/824666/831088/824260",61
"GO:0000226","GO:0000226","microtubule cytoskeleton organization","92/5177","194/20875",6.22059947458182e-12,2.13414412743346e-10,1.09099744631127e-10,"842414/832437/834213/843928/832060/832860/828972/824198/841937/818131/832393/831976/817860/816354/839401/830737/834459/834908/821947/832749/841493/838034/835011/836370/817411/835234/819744/825034/818733/826806/815304/844375/830483/827837/827328/825867/818595/837657/831988/831628/821783/831404/817129/819697/835035/838571/828783/836773/828826/825338/841412/821494/836390/835616/814722/841425/836862/819026/829419/826539/827876/831412/821277/827154/838598/843254/835898/830445/824186/832098/828385/819774/816416/843911/843899/819157/824666/829194/829367/823923/825255/821884/831813/824260/818161/832451/817504/831100/828449/827588/838590/824087",92
"GO:0051241","GO:0051241","negative regulation of multicellular organismal process","72/5177","139/20875",6.56194962817387e-12,2.21714358648905e-10,1.13342766304821e-10,"826728/844066/820463/835379/835701/831020/844312/844268/818862/839984/819666/844036/832379/824906/830303/835956/829866/817721/841072/821536/818438/842395/832289/836629/831486/831635/823594/834663/828706/836236/829105/835198/828303/844042/823150/816837/816787/826470/840099/838606/836845/816579/840123/843527/831757/814686/834975/835788/816538/844046/843377/839108/834442/817696/6240858/843330/822525/829668/814878/842953/825528/838057/824637/828934/816621/816798/817593/823871/838176/840477/821134/819956",72
"GO:0010608","GO:0010608","post-transcriptional regulation of gene expression","95/5177","203/20875",7.37364562772192e-12,2.4309849414617e-10,1.24274566514186e-10,"831597/823960/820213/837357/821138/825110/839244/819550/829557/817463/840143/817919/832217/838044/837511/832154/833507/823849/835931/843510/840295/820492/831141/815269/822389/839689/824853/825027/836223/843900/826476/844250/821797/844417/820485/825296/838354/836431/829105/837284/840918/829461/843343/819950/834569/831959/836463/839203/820961/821960/828163/820198/838495/821230/838388/825332/819966/837498/822081/819897/823551/837107/817131/824886/837047/832242/827880/841284/829635/821078/827333/837157/843502/829611/830766/834934/820745/837483/826931/817365/834701/817747/829314/844199/826714/820478/828579/837455/824514/825489/840477/838622/831910/821469/826455",95
"GO:1901259","GO:1901259","chloroplast rRNA processing","22/5177","24/20875",7.41286887979353e-12,2.4309849414617e-10,1.24274566514186e-10,"836365/843343/817128/822043/826559/835090/814965/837128/824885/816229/837836/842294/834701/817747/824403/818299/822476/839463/817947/824379/828579/824514",22
"GO:0006633","GO:0006633","fatty acid biosynthetic process","81/5177","164/20875",8.26296102018166e-12,2.6704931992761e-10,1.36518486420393e-10,"820862/844314/842482/829022/843384/840521/7922308/830961/816619/819070/842836/836519/841905/820387/823650/840138/837704/834398/841699/835006/839131/817548/819845/830912/843835/839053/818379/839891/829220/837610/834671/820812/838528/835369/841900/817694/837888/821967/824702/822102/830740/822525/834273/841367/10723110/824779/817570/819284/844309/837147/820288/837286/819664/842561/817832/817165/830332/829574/828213/834813/817205/815152/831500/816124/829602/820828/817412/822168/828553/833497/830441/831406/843182/828608/839395/827018/838551/815998/842961/838176/837117",81
"GO:0006886","GO:0006886","intracellular protein transport","144/5177","350/20875",9.67944948078865e-12,3.08359604887981e-10,1.57636748687129e-10,"842256/827303/823924/816605/838737/820001/816310/832505/838957/830499/830452/816198/841666/816678/844050/823405/837616/821248/820842/820113/819740/841276/824597/835217/833947/821868/830461/821415/836484/834213/818380/822557/844268/828005/830374/823935/831021/839800/831565/835435/827864/821641/834706/819959/819666/839805/820149/831043/819896/834184/820997/823559/828060/829276/827505/828105/824649/831546/818870/822375/838100/837579/838891/824785/817851/840987/837804/819108/837606/820048/825344/832756/832124/828883/843677/829412/839158/837130/839208/835643/830501/837448/827055/817175/831621/816245/842497/821079/838193/834387/822024/830746/829596/824714/819605/842138/824651/835429/829275/825463/824831/828557/836603/842372/837949/829741/841285/817291/815962/840060/830702/820345/835612/842086/842922/817502/835645/818821/838767/818594/824118/830005/839517/821342/827922/839047/837091/834420/825654/823827/825488/831810/838263/819929/814640/820172/816386/837378/839248/832987/816342/841512/827144/828774",144
"GO:0008652","GO:0008652","amino acid biosynthetic process","83/5177","170/20875",9.92790017387536e-12,3.11819963207634e-10,1.59405721101661e-10,"817170/831666/816822/831093/831332/841405/821050/832326/825317/830035/838807/835466/819954/836509/824923/824825/829387/824872/843869/835895/816271/830897/816232/825500/841665/844399/830292/820320/816758/827149/832736/834407/839817/838445/817329/831660/815822/822396/819608/817519/828797/826769/827715/829510/815134/827027/830067/837725/821292/830442/819022/819654/820660/831255/818978/836625/830888/825167/831522/837509/831061/840011/818566/842175/821147/841433/833535/840076/837292/828213/836210/843612/835286/832872/821482/818195/825376/821287/829949/821203/821845/816812/836709",83
"GO:0042440","GO:0042440","pigment metabolic process","90/5177","190/20875",1.13736785991042e-11,3.52268101055587e-10,1.80083244485816e-10,"831213/834719/829266/819059/831225/821463/824980/835504/837479/831568/839621/817857/829322/835708/835165/842760/822473/831505/822006/837193/817056/819647/826470/840099/820185/816579/833552/839489/836244/827061/831587/838554/835788/821840/831207/821673/839933/821181/816538/827991/834085/829854/837610/830724/841029/819424/834442/842700/839009/818766/843330/837374/824885/840067/828851/828865/5007676/817589/818644/830471/827230/5007993/834757/820722/835028/824479/817195/834291/818093/828213/827580/824861/824345/822159/817196/835937/831586/816623/824034/820628/828387/835507/822623/828611/835489/835806/827479/828853/834633/831984",90
"GO:1901605","GO:1901605","alpha-amino acid metabolic process","121/5177","281/20875",1.28436112660485e-11,3.92345933195727e-10,2.00571463606784e-10,"842344/844376/817221/817170/827786/829330/826468/831666/816822/822530/831332/833613/837757/841405/821050/832326/825317/830035/825386/838807/835466/837370/816619/819954/838431/830713/824923/824825/816585/829387/821577/824872/843869/816271/836550/838140/816232/825500/841665/844399/841263/830292/820320/816758/817290/842908/824015/832736/834407/839817/838445/826975/836707/817329/831660/815822/822396/819608/817519/840006/844395/844282/826769/827715/843742/829510/815134/827027/837725/821977/821292/830442/821003/819022/819654/820660/831255/820166/818978/842579/836625/816765/830888/825167/831522/831061/840011/829438/818566/821147/841433/843886/833535/837292/828213/836210/837542/824130/831490/826458/843612/835286/832872/832366/821482/818195/825376/821287/829949/821203/818104/837733/831612/821845/831270/816812/840141/832365/825068/818912/836709",121
"GO:0000725","GO:0000725","recombinational repair","57/5177","102/20875",1.91300330700116e-11,5.76486131704403e-10,2.94705914862341e-10,"819671/835101/844312/831407/836267/834117/824897/844335/831487/831525/842992/821187/817585/840026/828615/828443/815890/816142/815415/824027/835721/828230/833791/820746/841056/842858/838462/816985/827854/825124/819743/834960/828153/827651/834838/836584/839329/838161/834492/829267/821860/822101/837636/832495/820432/832830/836221/832240/828016/834670/832208/843797/840063/830696/836473/817404/837359",57
"GO:0048581","GO:0048581","negative regulation of post-embryonic development","65/5177","123/20875",2.17376813922264e-11,6.46333726728866e-10,3.30412757161842e-10,"826728/844066/820463/835379/835701/831020/844312/844268/818862/839984/819666/844036/832379/824906/830303/835956/829866/817721/841072/821536/818438/842395/832289/836629/831486/831635/823594/834663/828706/836236/829105/835198/828303/844042/823150/816837/816787/826470/840099/838606/836845/816579/843527/814686/834975/835788/816538/844046/843377/839108/834442/817696/843330/822525/829668/814878/842953/838057/824637/828934/816621/816798/838176/821134/819956",65
"GO:0009414","GO:0009414","response to water deprivation","177/5177","458/20875",2.51480632496695e-11,7.37897119036354e-10,3.77220948745042e-10,"824355/826093/820443/843214/829266/820428/817215/816413/835701/819911/821463/831143/841122/831104/829547/832018/823815/837188/818540/841095/818862/839752/835111/818936/832860/819739/839286/837231/839621/816291/835956/842359/829935/829322/835919/823972/817721/842081/817830/842655/835809/821807/842315/821575/825107/830307/829754/824718/840582/829556/819793/837150/827933/5007686/834945/825277/824825/817056/826470/836519/818472/842213/827510/817649/843940/814812/827071/818685/838495/815111/841665/821379/833552/823650/843831/817292/818741/838138/831909/818293/840218/819731/829684/818787/817637/836822/830997/817423/829115/820573/839467/842775/828598/819743/837332/838632/814714/844279/834756/837403/815101/818604/818457/844410/822475/830024/830751/837997/828762/835320/821879/840058/830471/820024/823914/831087/817956/834494/818566/832638/821966/836367/844047/838895/843793/830453/836772/837934/837576/822453/840100/829571/843129/824510/827101/834815/841670/819390/816623/818458/836280/837095/843668/835307/816092/830662/822590/843404/815058/823850/824379/837455/835144/836702/832636/824261/828439/838176/816317/825753/840056/815055/839815/816705/839235/836051/828653/831454/832365/830663/822391/836050/841346/818723/818854/828652/831453",177
"GO:0009415","GO:0009415","response to water","181/5177","471/20875",2.60666044455717e-11,7.54915946930193e-10,3.85921156726646e-10,"824355/826093/820443/843214/829266/820428/817215/816413/835701/819911/821463/831143/841122/831104/829547/832018/823815/837188/818540/841095/818862/839752/835111/818936/832860/819739/839286/837231/839621/816291/835956/842359/829935/829322/835919/823972/817721/842081/817830/842655/835809/821807/842315/821575/825107/830307/829754/824718/840582/829556/819793/837150/827933/5007686/834945/825277/824825/817056/826470/836519/818472/842213/827510/817649/843940/814812/827071/818685/838495/815111/841665/821379/833552/823650/843831/822000/817292/818741/838138/831909/818293/840218/819731/829684/818787/817637/836822/830997/817423/829115/820573/839467/842775/828598/819743/837332/838632/814714/844279/834756/837403/815101/818604/818457/844410/822475/830024/830751/837997/828762/835320/821879/840058/830471/820024/823914/831087/830556/817956/834494/818566/832638/821966/836367/844047/838895/843793/837805/830453/836772/837934/837576/822453/840100/829571/3768804/843129/824510/827101/834815/841670/819390/816623/818458/836280/837095/843668/835307/816092/830662/822590/843404/815058/823850/824379/837455/835144/836702/832636/824261/828439/838176/816317/825753/840056/815055/839815/816705/839235/836051/828653/831454/832365/830663/822391/836050/841346/818723/818854/828652/831453",181
"GO:0046148","GO:0046148","pigment biosynthetic process","75/5177","151/20875",3.42541109039194e-11,9.79316247637695e-10,5.00637005518822e-10,"834719/829266/819059/824980/835504/831568/829322/835708/835165/842760/822473/831505/822006/837193/817056/819647/820185/816579/839489/836244/827061/831587/835788/821840/831207/821673/839933/821181/816538/827991/834085/837610/830724/841029/819424/834442/842700/839009/818766/843330/837374/824885/840067/828851/5007676/817589/818644/827230/5007993/834757/820722/835028/824479/817195/834291/818093/828213/827580/824861/824345/822159/835937/831586/824034/820628/828387/835507/822623/828611/835489/835806/827479/828853/834633/831984",75
"GO:0000902","GO:0000902","cell morphogenesis","183/5177","481/20875",5.38520281139939e-11,1.52012686954692e-09,7.77105215822191e-10,"816556/827468/842414/818077/836528/818982/841276/835217/832171/843512/834031/834213/818380/841891/3770404/818030/836617/831565/843468/831809/824269/817306/816488/837479/841347/834200/827702/843224/828972/828060/842193/830303/842529/820555/820419/843677/837876/837454/825107/829149/824831/836504/819814/836801/832846/816399/816297/829456/844020/830381/831976/832814/821982/842992/839401/830737/837388/827091/831959/841258/840052/826470/836519/819979/816495/827298/838371/841511/817411/836408/831902/818794/840336/818011/827130/844375/840218/843432/827328/833791/820777/832941/819230/827922/837657/816795/839218/816290/832498/819077/834876/829600/835035/825234/838571/829016/824072/814838/831411/825338/832418/823959/842096/834756/815101/818553/836209/843546/839937/842672/843509/824134/841733/835702/834784/828167/836555/824702/840032/842806/818130/842999/838598/831736/829913/836710/830445/844348/837654/824585/818978/831383/838276/843917/843911/824229/829750/821519/822543/843288/843165/832073/816598/828645/838203/821884/843886/831813/830000/830453/835641/817121/816346/821224/829610/842777/821324/817444/824715/842542/844288/829612/838443/816604/835401/841373/818341/828940/843182/824976/815247/826851/829997/831725/835761/28718283/838608/843908/818656/3768521/834664/827503/833982",183
"GO:0051093","GO:0051093","negative regulation of developmental process","83/5177","175/20875",6.53740853225918e-11,1.82230262836725e-09,9.31580715846934e-10,"826728/844066/820463/835379/835701/831020/844312/844268/836617/818862/839984/819666/844036/832379/824906/827642/830303/835956/829866/817721/841072/821536/818438/821781/842395/832289/836629/831486/831635/823594/834663/828706/836236/829105/835198/828303/844042/823150/816837/816787/826470/840099/838606/836845/832268/838371/816579/840123/825287/843527/831757/814686/834975/835788/830912/816538/844046/843377/839108/834442/817696/843330/822525/829668/842999/814878/842953/825528/838057/825828/824637/821884/828934/829392/816621/816798/823871/835856/838176/840477/831234/821134/819956",83
"GO:0005982","GO:0005982","starch metabolic process","44/5177","72/20875",6.74303311019002e-11,1.84486261554448e-09,9.43113624090003e-10,"843034/821807/835664/840099/836698/821127/834088/816697/838138/843141/818682/837716/827419/840847/836466/833975/837610/818766/830315/827550/826481/832497/821589/818580/824742/840953/820845/828564/818212/831769/837619/834883/832042/832706/839531/835257/831618/824383/836609/824746/822807/842961/825117/820265",44
"GO:0010207","GO:0010207","photosystem II assembly","23/5177","27/20875",6.78379975222634e-11,1.84486261554448e-09,9.43113624090003e-10,"838243/839350/833461/823814/821840/829729/829678/840297/843637/820740/833476/841995/843491/837040/816623/2745715/842719/826626/824246/844245/836789/831799/839449",23
"GO:0009768","GO:0009768","photosynthesis, light harvesting in photosystem I","20/5177","22/20875",1.01737051775433e-10,2.70087649356208e-09,1.38071713123802e-09,"818599/841099/839870/823901/839871/830325/835515/839869/824654/826626/815058/842446/825320/820043/818006/815055/838151/837358/822391/838498",20
"GO:0032544","GO:0032544","plastid translation","20/5177","22/20875",1.01737051775433e-10,2.70087649356208e-09,1.38071713123802e-09,"834025/816668/822043/830957/843356/823814/843502/829948/816229/825466/829314/818500/835549/824858/817947/837455/825494/825489/843189/818392",20
"GO:0000911","GO:0000911","cytokinesis by cell plate formation","42/5177","68/20875",1.12245908269038e-10,2.94480441694065e-09,1.5054157109024e-09,"824047/821514/834213/831809/830971/841937/839419/818131/829618/831976/817860/824036/820999/821947/832749/814812/817411/835234/819744/825034/830483/838418/831988/839467/819697/828783/836773/825488/825338/818086/835616/828167/821849/832059/837997/835105/830445/841748/817592/824666/831088/824260",42
"GO:0051246","GO:0051246","regulation of protein metabolic process","86/5177","186/20875",1.54696140172908e-10,4.01130689053005e-09,2.05062325345483e-09,"834789/823960/821138/825110/839244/823767/841596/838609/835296/824564/829557/816782/831937/833507/840295/829577/831230/830574/838348/817118/7922308/825296/816580/5007825/840918/829461/834569/831959/836463/839203/820961/843196/824169/821230/840123/838388/822081/829564/836244/819897/838127/814686/829904/843964/841124/829714/830912/834324/841284/828000/836861/821338/824955/821078/827333/841126/836466/838202/830502/843502/843357/829611/830766/834934/823899/838650/841014/820325/837483/826931/836667/817217/834701/844377/844199/830029/843668/820478/824246/836789/837455/822807/825489/838622/831910/821469",86
"GO:0010020","GO:0010020","chloroplast fission","21/5177","24/20875",1.68244140695897e-10,4.26345947445285e-09,2.17952636810594e-09,"828912/830913/819954/835175/843271/838675/832467/819931/835409/834671/821452/816667/842672/834255/818197/822570/828494/821509/835621/824441/832252",21
"GO:0043572","GO:0043572","plastid fission","21/5177","24/20875",1.68244140695897e-10,4.26345947445285e-09,2.17952636810594e-09,"828912/830913/819954/835175/843271/838675/832467/819931/835409/834671/821452/816667/842672/834255/818197/822570/828494/821509/835621/824441/832252",21
"GO:0070925","GO:0070925","organelle assembly","90/5177","198/20875",1.79230903746766e-10,4.49084174556503e-09,2.29576663226194e-09,"842344/818678/817683/824223/821408/838600/843256/827210/841861/832060/824811/825235/820798/824198/819941/825344/828304/836271/835088/824121/821447/844250/821797/825165/825296/836219/817860/818001/832834/839401/844021/834569/834908/822043/843746/818304/843569/841493/833970/843064/820367/822138/836370/819179/817411/843744/839109/841726/818733/826806/821120/825867/838135/818188/831628/838435/834844/835388/844215/820296/824424/831404/820573/839564/826559/828826/837036/841412/821494/820785/830810/818531/836535/837933/836862/831405/819026/836238/826539/827876/820324/825283/824694/828385/816229/829194/823923/836779/839424/839819",90
"GO:0071214","GO:0071214","cellular response to abiotic stimulus","94/5177","210/20875",1.98927677193778e-10,4.87482110046291e-09,2.49206101099897e-09,"831793/838600/832018/817170/840339/837479/835111/818936/821781/816733/822188/814740/829009/834983/819793/819402/819383/826470/824559/815111/841755/817016/840218/843432/824440/829115/835840/827854/831928/818869/827389/842794/819713/816538/835926/817569/819743/837332/814714/844279/823721/838761/836554/832097/819424/5007942/832494/843330/835868/827154/839405/829567/817761/827842/818903/841375/823710/819311/821420/837483/830471/835972/831087/825754/817365/818273/837376/837229/842526/839300/822453/829747/818029/840100/829571/843129/830029/816092/831218/815058/814823/837455/827588/830297/838916/836451/818027/815055/839815/839449/822391/818854/831453/818596",94
"GO:0104004","GO:0104004","cellular response to environmental stimulus","94/5177","210/20875",1.98927677193778e-10,4.87482110046291e-09,2.49206101099897e-09,"831793/838600/832018/817170/840339/837479/835111/818936/821781/816733/822188/814740/829009/834983/819793/819402/819383/826470/824559/815111/841755/817016/840218/843432/824440/829115/835840/827854/831928/818869/827389/842794/819713/816538/835926/817569/819743/837332/814714/844279/823721/838761/836554/832097/819424/5007942/832494/843330/835868/827154/839405/829567/817761/827842/818903/841375/823710/819311/821420/837483/830471/835972/831087/825754/817365/818273/837376/837229/842526/839300/822453/829747/818029/840100/829571/843129/830029/816092/831218/815058/814823/837455/827588/830297/838916/836451/818027/815055/839815/839449/822391/818854/831453/818596",94
"GO:0090407","GO:0090407","organophosphate biosynthetic process","138/5177","344/20875",2.09896807341708e-10,5.0877160910001e-09,2.60089522140812e-09,"825529/816874/842344/836333/820850/814663/841853/836528/843440/829351/843128/820113/837466/817224/841357/829460/836298/824385/835527/838646/835825/820151/842339/817294/834298/826601/814698/838226/840521/817786/844110/835762/839555/836530/841232/819003/842608/819061/833763/831505/837789/829556/839031/816680/828392/838901/824710/836063/826788/828757/824669/831009/821577/816134/828329/824930/827142/830014/818402/834088/843505/838801/819123/835006/818514/821327/826564/844425/836181/841863/829181/819845/836175/843982/832394/819217/825233/826702/822396/831882/821181/820681/829848/818382/826515/834828/841140/818892/825825/816715/824592/839891/827017/837610/843535/834634/842700/842541/840007/842375/823899/820951/840112/817234/834060/830139/836400/822181/839113/827430/844345/816652/839964/827230/832804/817513/816377/828353/830985/843694/820140/821206/821399/821418/835440/821663/829359/821324/840346/823847/825797/833497/814779/828140/826551/841281/836451/824557",138
"GO:0010051","GO:0010051","xylem and phloem pattern formation","44/5177","74/20875",2.41871339780549e-10,5.79971062054434e-09,2.96487448763253e-09,"837960/834213/828155/838512/831541/840912/828523/829842/814786/828635/826172/831141/831171/837498/820060/838621/820777/829783/826364/831518/835648/843134/843693/837048/821852/814726/817761/820634/824443/816640/837654/838363/824637/835028/830889/817788/827127/832093/834409/3768574/828569/834713/843393/834792",44
"GO:0048831","GO:0048831","regulation of shoot system development","83/5177","180/20875",3.78951116966954e-10,8.99001054081178e-09,4.59579014193966e-09,"837127/844066/820463/831793/827323/841357/844312/839226/844268/839984/819666/830498/832379/833676/824906/823531/839621/834246/836557/827904/817721/841072/821536/818438/817830/842395/832289/836629/831486/820093/831635/818581/818942/820318/819619/836236/829105/835198/828303/844042/821432/823150/836321/821831/816787/832563/834566/836845/843811/816579/833552/817016/829824/843550/834961/831757/819878/834975/825297/835788/829240/830735/836337/814714/837610/824251/819174/834442/818463/843194/834869/828564/824637/835028/831170/828934/830453/821298/838674/829311/819127/843133/818596",83
"GO:0022613","GO:0022613","ribonucleoprotein complex biogenesis","162/5177","423/20875",3.85633988859647e-10,9.05225047533699e-09,4.62760786631577e-09,"830452/841427/818665/831565/842943/816260/831610/831541/821276/826746/832124/832687/836365/839314/816230/836899/829822/815269/842382/838690/842269/825150/843564/819377/843900/844347/840582/824391/842752/820485/842312/835215/843343/832834/817128/819950/844414/844416/835188/838163/835612/820560/820129/819018/822043/827098/843746/828163/818304/843569/818377/833970/832832/843064/832151/820367/822138/821308/819179/818985/836350/831853/843744/839109/838388/819966/816389/841726/819095/843356/819374/825462/830958/821120/828817/815456/838833/843937/824683/824153/831956/818188/838435/841880/834844/816925/820296/824424/843298/839564/816642/821518/814652/832242/830864/826559/5007874/841284/843963/837036/835090/831372/814965/816569/831470/820785/818524/818947/830810/818531/838331/836535/829145/829625/819424/837128/831405/836238/816564/820324/841305/840799/822524/824885/817766/820107/839799/832713/825283/824741/837218/839460/820745/824694/839283/816229/824556/837836/842294/834701/817747/820974/818500/831975/824403/836779/829156/821951/828265/818299/822476/839463/820478/817947/824379/828579/837455/820583/841957/824514/825489/839819",162
